-10.005|0.0,-80.816875|0.0058125,-75.39075|0.0,-84.186625|0.0,-87.724125|0.0,-82.735375|0.0,-77.4374375|0.0,-80.051|0.005875,-84.535875|0.0,-75.741375|0.0,-72.5535|0.0,-80.589375|5.0E-4,-83.0030625|7.5E-4,-86.3434375|0.0,-88.845125|0.0,-79.9191875|0.0,-78.1708125|0.001,-83.999375|0.0,-75.6931875|0.006,-84.2041875|0.0,-267.16125|133.585,-265.1475625|133.5385,-263.809|133.01775,-262.517625|132.18375,-264.6384375|132.706875,-264.5400625|133.168125,-265.03675|131.55475,-265.0088125|132.8175,-264.908625|132.474875,-266.212375|132.381625,-263.68925|131.41075,-283.2584375|133.23025,-263.846625|131.528125,-264.842375|133.568125,-265.200625|133.748375,-263.7188125|129.99775,-265.4335|131.965875,-262.462375|130.244375,-265.577|133.091125,-264.906625|132.841625,-277.948625|143.259875,-275.508125|141.847875,-280.7881875|144.546625,-277.5195625|144.033875,-276.5564375|143.826625,-279.6880625|144.051625,-276.0395625|144.915875,-277.481|143.8505,-279.8095625|146.10125,-275.9324375|144.062125,-276.786|143.801875,-278.6956875|144.8645,-275.297125|143.29225,-276.003|143.244125,-278.636375|145.844875,-276.148875|144.8575,-277.4814375|144.6725,-274.936375|142.927125,-276.3140625|142.91475,-276.877875|145.382,-286.0536875|145.13275,-286.6740625|144.877875,-284.0036875|144.330125,-284.8025625|143.856625,-282.501875|145.957625,-280.5334375|143.453,-282.9331875|145.052625,-281.9241875|143.681125,-281.8519375|146.905,-285.44375|144.961125,-283.471375|146.214625,-285.58775|145.2485,-281.31925|144.6385,-286.4464375|145.6295,-283.6176875|144.832125,-283.6868125|144.602625,-286.163125|145.037625,-286.4288125|144.565625,-285.6435625|144.04875,-283.0648125|144.757125,-263.704|135.016625,-267.117|136.9085,-266.308625|136.43525,-264.668125|134.9555,-264.667375|135.211,-262.2938125|134.76875,-262.8984375|135.92125,-264.7271875|135.20725,-263.518|136.5985,-261.833375|134.287375,-263.195375|135.108625,-262.4165625|134.08475,-268.153375|136.39625,-262.2586875|135.342375,-279.141|135.224,-260.43675|134.221,-265.6601875|136.069875,-263.8473125|133.561,-266.265125|137.086125,-264.645375|134.85775,
-85.2445|0.0,-8.004|0.0,-185.12175|0.0,-165.182875|0.0,-161.561875|0.0,-176.7934375|0.0,-171.4754375|0.0,-183.3306875|0.0,-161.9|0.0,-171.484875|0.0,-163.8725|0.0,-177.827375|0.0,-165.130375|0.0,-156.120375|0.0,-158.264125|0.0,-174.555125|0.0,-172.1403125|0.0,-173.109875|0.0,-196.270625|0.0,-173.104375|0.0065625,-263.5341875|132.245875,-262.1201875|131.7565,-263.423625|131.440375,-260.1095|131.27375,-263.48525|131.40975,-262.5775|131.705375,-258.98625|130.149,-264.6503125|133.590875,-261.3264375|129.82325,-264.2489375|132.232125,-263.4369375|132.489625,-282.63325|131.185375,-264.6685|131.411625,-260.594625|132.17725,-264.5660625|132.731875,-264.66775|132.391,-263.153625|132.5285,-262.642125|131.84025,-261.2835|132.406375,-267.879875|135.159375,-277.361125|143.853625,-276.8645625|143.41225,-278.218375|145.747375,-274.887625|143.9555,-277.687|144.850125,-278.2863125|143.611875,-277.4518125|144.216625,-277.796375|144.793125,-281.1614375|143.696125,-274.74|143.210375,-278.475875|145.70725,-274.794875|143.579875,-274.8076875|143.74375,-276.4623125|144.56425,-275.4818125|143.577125,-275.768|142.905875,-276.6584375|144.696125,-277.702875|143.37025,-275.645625|143.9805,-274.588125|143.841375,-282.193875|144.32075,-284.6844375|145.200875,-286.595875|145.672,-282.6993125|143.279125,-284.698375|144.697125,-283.6235|146.25025,-281.1743125|143.259375,-283.2895625|145.44825,-279.9968125|145.285625,-280.01225|144.5731875,-281.9106875|145.1905,-286.4490625|144.362125,-282.407875|144.352125,-285.7533125|144.340375,-284.6656875|144.741375,-283.18625|144.589875,-287.1490625|143.888375,-283.625|143.97875,-286.26725|145.3064375,-283.971125|145.18375,-263.5474375|134.710875,-264.3370625|136.01675,-265.072125|136.320875,-265.211375|135.716625,-265.08975|136.725375,-266.2213125|136.5495,-265.068375|135.766375,-265.61825|135.007375,-266.533125|135.122,-262.2133125|134.3751875,-265.6005625|136.102625,-263.215375|136.216375,-264.46025|135.259375,-261.053875|134.1585,-278.4936875|135.255375,-262.7981875|135.0175,-266.31875|137.255375,-267.040375|136.146125,-263.9283125|134.54975,-264.7499375|134.5655,
-166.4375|0.0,-160.2264375|0.0,-13.0065|0.0,-170.90925|0.0,-182.8036875|0.02225,-168.1275|0.0,-179.6784375|0.0,-185.9715|0.0,-173.9364375|0.0,-179.567625|0.006875,-172.647875|0.0,-171.3108125|0.0,-160.0644375|0.0,-175.620125|0.0,-176.6266875|0.0,-185.1950625|0.0,-167.7985|0.0,-173.27025|0.0,-176.5093125|0.0,-183.2858125|0.013875,-256.0995625|139.7579375,-255.629625|139.6361875,-257.2809375|140.271,-255.7945|138.8951875,-254.176875|139.097375,-253.531625|138.5656875,-255.23575|138.7659375,-255.5904375|139.566625,-255.5833125|139.3958125,-254.7024375|139.503375,-255.8476875|139.5328125,-237.8295|114.3331875,-253.929625|137.9470625,-258.2691875|140.402,-254.3253125|138.1508125,-253.7289375|138.5345,-256.0224375|139.3428125,-256.273375|139.746375,-257.150625|139.2915,-257.03625|139.805125,-276.646875|147.704375,-272.332125|146.38,-274.3179375|144.671375,-273.2123125|145.7925625,-272.8945625|144.6224375,-277.9760625|146.54725,-274.6311875|144.8943125,-273.82125|143.9326875,-271.60625|142.4460625,-273.8184375|147.0600625,-275.3675|145.475,-272.10675|146.4264375,-272.8795625|144.4029375,-272.00925|145.143375,-271.3295|144.7371875,-273.5304375|146.619375,-272.9156875|146.30525,-274.3333125|145.8680625,-270.9720625|145.5348125,-271.095125|143.13125,-281.4694375|146.0365625,-283.7031875|144.3455625,-286.150875|147.553125,-281.2255|145.6826875,-285.9476875|146.3826875,-281.4318125|146.271125,-282.1865625|147.37225,-282.797125|145.0593125,-278.1101875|145.3503125,-283.9269375|144.813375,-281.353875|146.8848125,-283.7038125|145.496,-282.151625|146.882625,-284.1461875|144.8139375,-280.1039375|144.190875,-279.298125|144.525,-285.625625|146.34725,-286.5545|147.3495625,-282.1328125|146.476375,-281.932125|145.54475,-260.8515625|136.6245625,-261.4856875|138.123,-262.6930625|137.9965,-261.367125|136.0708125,-260.9846875|135.8825,-260.5608125|135.74725,-262.1395|136.4874375,-261.5648125|136.2620625,-263.3938125|136.589875,-262.7655625|135.9734375,-261.6630625|137.248625,-260.8376875|135.5039375,-259.54|135.9575625,-260.174125|136.06075,-276.30075|138.7196875,-258.39475|136.443375,-261.2904375|136.93775,-261.3505|135.5540625,-258.978|135.3221875,-263.3243125|138.518375,
-169.786|0.0,-167.3195625|0.0,-180.3519375|0.0070625,-10.005|0.0,-158.30425|0.0,-162.626625|0.0,-173.142375|0.02175,-167.14175|0.0,-157.5965625|0.0,-170.2028125|0.0,-156.8216875|0.0,-160.2294375|0.0074375,-170.45125|0.0,-164.723|0.0,-158.3531875|0.0,-163.8105|0.0,-160.33575|0.0,-174.1875|0.0,-165.8025|0.0,-164.41475|0.0,-262.153625|132.556875,-262.8611875|133.736375,-262.309875|132.138,-261.3746875|133.163,-259.1578125|130.52225,-264.510375|133.6525,-263.5471875|133.724875,-262.2903125|131.6755,-262.8235|132.408125,-263.4115|132.2045,-259.5775625|132.504625,-286.199875|134.51925,-261.4949375|131.913125,-259.4880625|131.14275,-263.6110625|133.712875,-262.8006875|132.937375,-261.0950625|133.298,-262.3628125|132.969625,-260.750625|131.644875,-258.345375|130.990625,-274.29425|144.17975,-275.3475|145.983875,-272.1466875|143.724125,-272.1965|144.18225,-271.2484375|143.49075,-274.9385|144.39125,-274.0020625|144.853625,-274.5826875|144.75975,-275.3184375|145.1175,-271.931|143.977875,-277.757125|144.79375,-272.1541875|143.811625,-273.776125|146.051875,-274.567875|143.44575,-271.570375|144.648375,-274.1563125|144.868125,-272.3178125|143.24225,-271.5475625|144.146625,-272.784375|144.227125,-277.0881875|146.12325,-279.4643125|144.28875,-285.0485|145.541375,-286.01125|145.2915,-282.3855625|144.489125,-282.52825|145.7615,-281.098875|145.589,-280.27175|143.216625,-285.274125|147.066875,-279.9541875|146.440625,-281.9835|145.902375,-281.3553125|144.66475,-283.04975|144.858375,-282.00025|144.989125,-286.253875|146.388625,-282.0215625|144.359875,-280.95325|143.62425,-285.16|145.011625,-286.148875|146.746625,-283.9335625|144.0645,-281.3406875|144.68875,-261.1636875|133.37175,-261.995625|136.153625,-262.740625|136.454625,-263.033875|135.45425,-264.3931875|135.420625,-263.308|135.4774375,-259.9513125|134.425125,-264.3678125|136.102,-263.339125|136.81275,-263.3810625|135.531125,-263.2124375|135.114625,-263.726625|135.9868125,-261.5679375|134.74675,-262.060875|133.715625,-279.538|136.27675,-258.724375|133.810375,-262.9565625|135.654,-263.418375|135.67125,-265.9074375|136.63425,-259.9146875|134.019875,
-163.10925|0.0,-179.1940625|0.0,-180.338875|0.0075,-163.837|0.0,-10.005|0.0,-172.790625|0.0,-162.74425|0.0,-164.8655|0.008,-155.0668125|0.0,-166.92025|0.0,-139.9305|0.0235,-156.2805625|0.0,-164.8653125|0.0,-153.3673125|0.0,-155.313125|0.0,-154.037875|0.0,-157.9891875|0.0,-157.7945625|0.0,-174.44925|0.0,-168.5610625|0.0,-264.1300625|134.118125,-262.074625|132.906125,-263.3206875|133.514,-263.630375|133.12175,-263.0633125|131.773375,-259.9388125|130.270625,-259.2819375|130.67975,-259.8939375|131.807125,-262.4465|132.468375,-262.5978125|132.949875,-261.5190625|132.65175,-279.7459375|131.963875,-261.2441875|132.619,-263.49625|134.05825,-261.8314375|132.798875,-265.3474375|134.242625,-264.1678125|131.9785,-264.66825|134.724875,-263.732375|133.006,-262.089625|133.1605,-273.0276875|143.725625,-274.1749375|145.158,-275.134|144.99225,-271.2458125|145.01275,-271.2010625|145.089625,-274.0756875|142.889125,-271.6108125|143.633,-274.6344375|144.74525,-274.2230625|142.703125,-271.714125|143.699375,-273.553|143.548125,-271.8588125|144.31825,-272.525875|144.5415,-271.1555|142.8255,-270.9396875|143.858,-277.6195|145.403125,-272.999|144.6415,-276.2580625|145.71875,-273.3859375|145.106375,-273.4884375|143.761625,-280.6381875|144.988,-283.1363125|146.34625,-283.028|144.578125,-279.7205|144.668625,-280.093|142.9925,-279.8128125|144.17775,-281.182875|146.053,-281.3464375|145.029,-277.3183125|144.72225,-281.7103125|145.524,-278.2189375|144.527125,-283.1773125|144.02575,-280.406|144.88775,-282.855625|145.299875,-281.5633125|143.915375,-280.9566875|145.58975,-281.8800625|144.8685,-283.4314375|143.710875,-280.296125|143.927875,-280.682875|145.544375,-264.236|135.065625,-264.69025|137.188,-260.812|135.969375,-260.5491875|134.2895,-261.10825|133.453125,-260.604625|134.977375,-262.916625|136.78025,-263.5336875|137.709125,-263.5181875|136.328,-262.47275|135.94325,-260.9453125|135.130625,-262.9340625|137.135,-259.9549375|134.002875,-262.1581875|137.311625,-278.462625|135.718,-260.4788125|134.42675,-262.1205625|136.181875,-266.308|137.134,-263.4821875|135.0645,-262.5823125|134.760875,
-164.778|0.0,-157.7349375|0.0,-167.1209375|0.0,-156.327625|0.0080625,-166.4454375|0.0,-12.006|0.0,-152.206625|0.0,-146.547375|0.0,-151.093|0.017125,-155.669375|0.0,-147.7441875|0.0,-156.4024375|0.0,-145.441|0.0,-165.452375|0.0,-150.1470625|0.0,-162.9259375|0.02475,-145.5256875|0.0,-164.7073125|0.0,-171.710125|0.0,-153.9324375|0.0,-258.6900625|132.071125,-258.771|131.890625,-260.144875|132.02575,-259.27075|131.7125,-259.7920625|132.574125,-258.348875|131.402375,-257.96825|131.056875,-260.6591875|132.6775,-258.9168125|131.915375,-260.5139375|133.4694375,-260.2869375|133.027375,-283.7688125|132.405125,-262.3328125|133.800375,-260.5255|132.280625,-260.868875|133.300625,-260.6670625|132.561375,-259.012|130.418375,-259.701875|132.2364375,-261.2003125|133.3235625,-261.825|133.52125,-273.19875|145.3205,-271.0823125|142.7015,-269.574125|141.20325,-268.611|142.55525,-270.1925|143.267375,-276.1105|144.93125,-274.459625|146.629,-272.9335625|143.5545,-273.87275|143.968375,-273.0145|144.674,-274.29175|143.043,-272.1746875|145.652,-271.4273125|144.0255,-271.554|145.397875,-272.9156875|145.621625,-269.46|141.887,-271.2021875|144.4115,-269.1084375|143.833625,-273.5106875|145.644,-271.4725|143.6765,-278.7515625|143.24075,-283.9701875|144.817125,-283.084625|145.69475,-283.877375|147.429625,-281.322125|144.807125,-280.9780625|144.708625,-280.6641875|145.464125,-282.479125|145.403125,-280.127125|145.778625,-282.7184375|146.5615,-279.3190625|145.60675,-283.560375|145.118875,-280.5315625|145.105375,-285.5575625|146.05775,-280.202375|146.00625,-279.5334375|145.02225,-284.483625|144.874625,-283.8800625|144.2645,-281.1184375|145.762375,-280.5855625|144.89775,-261.423375|136.070875,-259.888875|136.681,-259.1165|136.457375,-258.4123125|134.835375,-260.447125|136.3155,-258.3668125|133.449875,-259.8115|135.012375,-260.8505|137.287375,-258.359|134.647125,-259.6298125|135.5335,-258.98375|135.38125,-257.8065|134.987875,-262.9735|137.571,-256.50525|134.432125,-275.4855625|137.429625,-257.871125|135.96175,-260.7898125|135.36825,-260.3815625|136.001,-259.1079375|135.731625,-260.37225|134.95325,
-154.3984375|0.008625,-157.0928125|0.0,-171.6593125|0.0,-166.772875|0.0,-158.9458125|0.008625,-160.786375|0.0,-10.005|0.0,-140.7144375|0.0,-151.9451875|0.0,-149.507625|0.0,-143.5035625|0.0,-146.62575|0.0,-153.0223125|0.0,-153.99075|0.0,-160.2575625|0.0,-142.97075|0.0,-146.2810625|0.0,-157.3831875|0.0,-144.3845|0.0,-146.4060625|0.0,-262.2470625|133.761,-262.2180625|132.700875,-261.0551875|131.459125,-260.462875|132.66825,-258.7690625|131.769375,-260.66375|132.746625,-260.59|132.46025,-259.7629375|131.083125,-259.366625|132.62875,-261.2280625|132.3555,-259.619625|131.240625,-279.32225|132.076375,-258.733625|129.78225,-259.0365625|130.684625,-262.6855|134.38675,-259.1413125|131.34575,-258.5429375|132.385,-261.0528125|132.441625,-262.5815625|132.345,-258.9430625|131.6335,-272.536875|144.5425,-274.45475|144.580625,-270.7163125|143.46375,-271.884|145.3495,-270.7900625|145.122625,-275.7973125|144.229875,-269.8355|144.30425,-270.7154375|143.32075,-272.5316875|143.216875,-271.3805625|144.532375,-276.736125|145.089625,-271.5769375|145.116125,-270.8611875|144.700875,-270.9431875|143.254375,-269.7283125|143.51275,-270.903875|143.970875,-274.6039375|145.107125,-272.3095|143.523375,-270.394375|143.776875,-271.244875|144.09525,-282.1248125|148.678375,-284.0509375|143.84975,-283.4973125|145.385375,-279.4345625|145.7585,-280.283125|144.536875,-282.2255|145.381625,-277.6654375|145.18375,-281.2956875|144.843125,-277.78|146.699625,-281.636125|143.29025,-276.850375|142.75425,-278.940125|143.389875,-277.9445625|144.16875,-285.278|145.33525,-279.082125|142.529875,-279.5699375|144.964,-280.0549375|144.327,-283.863125|144.46625,-281.515375|144.691,-280.9800625|146.473375,-261.1210625|134.41125,-261.018625|136.596875,-261.1438125|135.187,-262.1591875|136.069625,-259.8366875|135.746625,-258.40475|135.307375,-258.76975|133.895375,-261.471625|136.800875,-264.157|136.011875,-262.6375625|135.2135,-264.45625|137.232875,-262.0148125|137.298875,-260.4955625|135.45825,-259.777875|135.416,-275.98125|136.725125,-256.687375|135.006125,-259.9490625|136.32875,-260.6991875|136.480625,-261.2939375|134.688125,-260.35|134.639125,
-151.5359375|0.0,-154.9026875|0.0,-163.928|0.0,-149.96875|0.0,-148.044|0.0,-144.2895625|0.0,-138.8606875|0.0,-11.0055|0.0,-150.672125|0.0,-135.6211875|0.0094375,-136.207125|0.0,-139.834375|0.009375,-137.4055625|0.0095,-150.27925|0.0,-133.705875|0.0,-145.2170625|0.0,-128.72325|0.0,-137.0120625|0.0,-143.0874375|0.009625,-137.66975|0.0,-258.8749375|132.781,-260.949875|133.830625,-257.0318125|132.206,-257.0765|131.037,-258.86025|132.05225,-259.307375|132.02075,-262.034375|133.3275,-259.385125|133.710875,-258.9659375|133.316125,-260.7769375|132.925875,-256.962875|132.20975,-278.3691875|129.713,-257.8979375|131.76,-260.7859375|132.496875,-256.516625|131.701125,-259.87575|132.72475,-259.105125|131.595,-258.900375|132.436125,-258.590375|132.974875,-259.78225|131.598,-270.48425|144.211125,-270.5546875|143.574,-273.4335625|147.068875,-270.5448125|145.535875,-270.82725|145.54975,-271.8921875|143.4805,-268.2608125|143.362375,-269.97075|144.007625,-272.958875|144.607,-266.89225|142.757375,-273.174875|143.350875,-270.8783125|145.922875,-269.08525|142.444125,-271.2096875|145.205,-265.942125|142.322125,-269.7639375|144.68525,-270.4209375|144.24125,-267.6923125|144.349,-270.3170625|144.735125,-269.50475|143.93,-277.319125|144.37,-282.4311875|146.316125,-278.995625|143.735,-280.31875|145.4315,-279.2589375|145.859,-277.1621875|143.360625,-279.6623125|145.52125,-279.1298125|143.54575,-277.015875|146.46475,-277.9631875|142.463375,-276.6105625|144.73525,-280.3415|147.215125,-277.0981875|143.186375,-282.579375|144.510875,-278.994375|142.6255,-278.6888125|145.137375,-279.5948125|145.868375,-282.095625|145.446,-281.170625|145.549875,-278.5390625|145.05025,-258.6853125|135.24025,-259.400125|136.904625,-257.5638125|136.20925,-258.340875|135.066375,-261.33625|137.278875,-259.45625|136.3895,-259.4804375|136.308625,-258.053875|136.11275,-257.63325|135.00675,-258.2184375|134.91575,-258.2799375|135.294875,-258.4465|134.468375,-259.4554375|136.577125,-258.2179375|136.044125,-273.996125|135.266625,-255.461875|135.265375,-257.1111875|135.168875,-258.8355625|135.965625,-257.8368125|135.095375,-258.383625|135.254375,
-133.5118125|0.0,-132.7908125|0.0,-149.638375|0.0,-132.9665625|0.0,-130.5066875|0.009625,-140.01475|0.0,-137.3769375|0.0,-143.8754375|0.0,-11.0055|0.0,-128.157|0.0,-116.933375|0.01025,-142.26475|0.0,-129.5258125|0.0,-139.684375|0.0,-131.124625|0.0100625,-137.1824375|0.0,-121.8681875|0.0101875,-141.775|0.0,-141.6151875|0.0,-137.58575|0.02375,-258.2894375|131.843375,-256.242875|131.054375,-256.8798125|132.808,-255.1263125|130.407375,-257.9369375|131.814125,-254.0264375|129.923875,-258.671875|131.99025,-254.6088125|130.93575,-258.9244375|132.512125,-258.162375|132.212125,-257.28725|132.329125,-279.0758125|133.934,-257.7650625|131.875,-256.423125|131.824125,-259.7838125|133.068125,-255.7259375|130.611375,-258.040375|131.201125,-258.42925|132.98025,-258.50725|132.673125,-257.6454375|132.504625,-269.468125|143.126875,-269.9494375|143.62775,-269.62125|142.91525,-266.0009375|143.2665,-268.9435|144.992875,-273.70575|144.993625,-268.3954375|146.1215,-269.6014375|144.246875,-271.1935625|144.200625,-268.7515|144.025875,-272.1956875|144.81075,-266.758|142.70875,-267.714875|143.804375,-267.9081875|144.01675,-267.869875|144.22375,-269.81925|144.36075,-268.410125|142.210125,-268.383|144.3135,-268.3144375|144.51775,-266.822|143.19375,-275.0800625|143.325125,-280.8185|145.49125,-280.55525|145.428625,-279.226625|145.725125,-280.2648125|146.60975,-276.9828125|145.839,-276.5568125|145.024375,-277.1213125|146.737625,-275.386|145.336,-276.422875|144.987875,-276.935375|144.433,-279.1408125|144.313,-276.19525|145.436,-278.8440625|144.64675,-277.985|142.95125,-277.5290625|146.61975,-277.82675|144.777375,-278.2331875|143.954,-279.0443125|143.8585,-277.964375|144.93775,-260.601|135.788625,-258.6176875|137.142125,-258.6026875|135.735875,-259.5716875|135.612375,-259.7684375|136.790125,-257.566125|134.738125,-256.6103125|135.051125,-255.9338125|133.673375,-255.932125|134.62675,-258.161875|134.985625,-258.8698125|136.099125,-259.762125|136.9615,-254.6761875|134.217,-256.162375|135.365125,-275.0701875|135.92925,-252.649875|134.257875,-255.170875|132.935125,-256.776|134.5705,-261.5069375|138.115875,-257.2984375|135.269625,
-133.1979375|0.0,-129.96475|0.0,-146.3916875|0.0,-141.999125|0.0,-134.0589375|0.0,-137.5163125|0.0,-130.904375|0.0,-130.7226875|0.0253125,-139.344875|0.0,-10.005|0.0,-117.1345625|0.0,-125.9625625|0.0,-126.278375|0.0,-131.2168125|0.0,-121.8831875|0.0,-128.169375|0.0,-113.6685|0.0,-129.7084375|0.0,-135.684375|0.0,-130.0986875|0.0,-254.4336875|131.974375,-257.9155|131.96775,-257.9481875|132.64,-257.811625|131.563625,-255.9913125|131.2565,-257.329125|132.2545,-257.44575|131.842,-252.1615625|130.396,-255.8128125|131.09325,-254.0995|130.604125,-256.63975|131.10025,-276.1280625|132.348625,-258.7005625|132.284125,-258.73825|133.323375,-259.090625|134.044625,-260.31225|134.28675,-257.615375|130.999625,-256.1619375|130.6055,-254.1076875|131.786625,-256.1085|132.275125,-269.213875|144.762125,-269.4225625|144.394375,-266.7505625|143.138875,-266.8844375|143.3825,-268.4263125|145.944875,-273.7771875|146.165375,-266.6530625|143.458,-270.121125|144.450875,-268.81|143.05725,-268.48675|144.51475,-271.05925|143.762625,-267.4149375|144.20675,-267.44225|144.8315,-268.03325|144.00125,-265.6288125|142.455,-268.7728125|143.83575,-268.804375|143.861,-267.3135625|142.888375,-266.7141875|144.840875,-264.418|142.976875,-277.1625625|146.081875,-277.821375|142.90825,-278.9371875|142.5745,-276.2583125|145.099875,-279.5991875|146.410375,-275.6641875|145.464625,-274.6736875|143.83475,-276.5686875|145.75375,-276.1709375|146.799375,-276.9871875|144.9515,-277.1033125|146.1785,-278.3764375|145.4655,-275.82325|144.81875,-280.787|145.9475625,-278.408|144.98125,-277.33175|146.181,-279.7168125|144.310625,-281.7528125|144.82225,-277.849875|145.773125,-277.4930625|146.86,-258.6269375|136.269,-259.139125|136.49025,-257.1349375|135.591625,-257.0314375|135.37225,-258.5474375|136.544125,-257.4859375|134.521875,-257.8226875|136.497875,-258.199625|137.9425,-260.377875|136.133375,-256.0594375|134.261875,-256.5495|134.8585,-256.373375|135.169875,-258.987875|136.555875,-253.7900625|133.568125,-271.7540625|134.65925,-254.38025|134.745875,-254.95375|134.491,-257.4270625|136.057625,-256.7329375|134.627875,-258.460375|136.097375,
