-9.0045|0.0,-22.5748125|2.5176875,-22.178625|2.4500625,-23.137|2.695375,-23.666875|2.85975,-62.7474375|33.4104375,-62.9524375|32.9863125,-62.44325|33.453875,-61.0030625|33.395125,-62.8653125|33.461,-62.6804375|30.856375,-62.8809375|30.58675,-63.2328125|30.7211875,-62.3185625|30.5296875,-60.8635|30.2385625,-61.6755|29.8180625,-62.385875|29.6145,-62.9350625|29.9025625,-62.1135625|29.669875,-56.7574375|25.152,-63.4509375|31.494125,-62.45175|31.2699375,-62.317875|31.238875,-62.9691875|31.565,-61.2909375|31.237875,
-23.1583125|2.667125,-10.005|0.0,-37.15425|3.113125,-42.2703125|3.0025,-38.5973125|3.2234375,-64.9250625|33.507,-64.7643125|33.1625625,-64.8369375|33.4550625,-61.639125|33.6376875,-64.0061875|33.529,-63.467|30.3631875,-63.1783125|30.230375,-63.115875|29.99975,-63.7931875|30.2386875,-62.03325|30.6381875,-67.218125|30.3235625,-67.529875|30.836625,-67.569|30.6226875,-67.4508125|30.492625,-67.699875|30.461,-63.9539375|31.0213125,-63.78025|31.0125625,-63.4325|31.0585625,-63.698125|31.101375,-61.2949375|30.9566875,
-34.32075|2.467875,-34.1941875|2.1375625,-10.005|0.0,-39.824375|2.564625,-37.7695625|2.661375,-64.44|33.03575,-65.0801875|33.286875,-64.347875|32.878375,-61.6431875|32.889125,-64.0531875|32.795375,-63.5755625|29.875,-62.95125|30.1274375,-63.3326875|29.9961875,-62.7544375|29.9319375,-60.7929375|30.030625,-67.5493125|29.8383125,-67.807125|29.700125,-68.069375|30.0166875,-68.092875|29.971875,-67.9705625|30.0029375,-63.1325625|30.9328125,-63.0163125|30.401375,-63.3765625|30.4795,-63.485|31.155125,-60.5710625|30.621875,
-35.3195625|2.0603125,-34.400125|2.1938125,-34.8905625|2.1435,-10.005|0.0,-37.40225|2.3750625,-58.097375|33.0381875,-57.670125|32.877,-57.7240625|32.9153125,-44.713375|23.699875,-57.386375|32.8469375,-58.0675625|30.23975,-58.2614375|30.321,-58.815125|30.8226875,-57.931|30.3475,-45.988|22.13625,-66.2658125|30.474,-65.9480625|29.7904375,-66.2164375|30.0590625,-66.33975|29.8536875,-66.0709375|29.80425,-55.758|29.9798125,-56.5016875|30.3541875,-55.7534375|29.955125,-55.4185|29.9159375,-44.011|21.8075,
-37.3303125|3.101125,-38.19075|3.25075,-36.079|3.13175,-39.350375|2.9513125,-13.0065|0.0,-65.0321875|33.131375,-64.2009375|32.89175,-64.666875|32.971125,-61.9125|33.209875,-64.5231875|33.213375,-63.929375|29.8629375,-63.1275625|30.1354375,-63.2713125|29.9428125,-63.7985|30.03625,-61.200625|29.8245,-68.056375|29.82,-68.6016875|30.1156875,-68.6815625|29.9310625,-68.3213125|30.1493125,-68.7551875|29.8883125,-63.1431875|30.863625,-63.3648125|30.8465625,-63.948|30.67425,-63.1264375|30.7283125,-61.3094375|31.012,
-69.980625|35.732625,-70.17125|36.10925,-70.2573125|36.260125,-68.3381875|35.6015625,-70.28875|36.4115,-9.0045|0.0,-20.3895625|2.9224375,-24.924|3.817375,-25.980125|4.076,-22.2969375|4.097125,-57.5330625|30.275625,-45.086375|21.4505625,-58.68425|30.4580625,-57.7880625|29.693,-58.24425|30.08125,-66.579875|30.91975,-66.7714375|30.8154375,-66.7471875|30.7240625,-66.6963125|30.8503125,-66.98875|30.9093125,-62.43775|31.4485625,-61.692875|31.5443125,-60.7295|31.194875,-62.6435625|31.488625,-62.169125|31.3680625,
-71.2036875|35.6360625,-71.0823125|35.52725,-70.7404375|35.4074375,-68.937|35.5365,-70.7533125|35.662375,-21.132|3.6511875,-9.0045|0.0,-34.120375|3.8129375,-34.6829375|3.8750625,-34.604|4.04825,-63.0125625|31.1205625,-61.799|30.82875,-63.1966875|31.1511875,-62.8129375|30.993125,-62.7543125|30.7771875,-67.7763125|30.5405625,-68.071375|30.88175,-68.41|30.71475,-68.109|30.4655,-66.9091875|30.5723125,-64.237625|31.737375,-63.8373125|31.4321875,-61.5693125|31.387375,-64.1725|31.6095625,-63.221875|31.3846875,
-70.258125|34.797625,-70.8078125|35.24675,-70.76075|35.2205,-67.9565|35.02775,-70.3040625|35.5375625,-30.567125|3.414125,-31.10775|3.239625,-8.004|0.0,-34.381125|3.9485625,-33.096|3.58275,-62.4071875|30.55875,-60.9455|30.855875,-62.995125|30.720875,-63.0299375|30.587875,-63.2529375|30.669375,-65.1641875|31.4105625,-65.77375|31.038625,-65.4465|31.3120625,-65.4355625|31.2335625,-62.8805|29.6635625,-62.907875|31.478625,-62.8356875|31.428875,-61.770875|31.6279375,-63.40775|31.6828125,-63.088875|31.175875,
-62.9320625|33.68875,-62.5784375|33.86625,-62.73125|33.9028125,-60.893875|33.6975625,-62.9658125|33.927875,-31.8964375|2.855625,-30.7819375|2.760375,-32.4998125|2.939,-8.004|0.0,-33.1464375|3.152375,-62.5145|30.65325,-59.83675|30.54625,-63.2933125|30.837,-62.7225625|30.794875,-62.89475|30.654125,-66.1113125|29.9715625,-67.307875|30.7538125,-67.25475|30.7084375,-67.2615625|30.566375,-66.0513125|30.3875625,-60.4975|32.1779375,-60.658125|32.201125,-59.103875|32.2245,-61.0999375|32.455625,-60.742375|32.1901875,
-70.529875|34.631625,-70.956125|34.866375,-71.43275|35.409625,-67.962875|34.70225,-71.038125|35.246875,-33.8545|3.692625,-33.935375|3.592375,-33.357|3.47075,-34.213875|3.550625,-11.0055|0.0,-62.8345|30.384625,-60.84675|30.451625,-63.77975|29.91825,-63.6735|30.40775,-64.206875|30.463125,-68.358375|30.525375,-68.134125|30.31175,-68.614375|30.172,-67.880875|30.27275,-67.079875|30.274,-64.261875|31.269375,-63.431375|31.097125,-61.055625|30.802875,-63.514375|31.001125,-64.25425|31.251875,
-70.3691875|36.4420625,-70.48075|36.3120625,-69.8005625|35.84475,-68.6568125|35.861375,-70.580125|36.271375,-63.5550625|34.6383125,-63.787125|34.162625,-63.969375|34.42675,-63.940625|34.3225,-63.7543125|34.5538125,-11.0055|0.0,-29.5575|3.39575,-21.242|2.1424375,-22.0120625|3.1065625,-25.7350625|3.2045,-66.75025|31.0156875,-68.217875|31.317625,-68.2216875|31.4184375,-68.32625|31.2600625,-68.311125|31.478625,-63.7564375|32.2863125,-63.8016875|32.2670625,-63.479625|32.386625,-62.8184375|31.9531875,-62.4924375|32.451375,
