-8.004|0.0,-63.1274375|0.016375,-58.368125|0.0239375,-66.68875|0.0738125,-64.2594375|0.027,-66.75825|0.030625,-56.341125|0.01,-61.4809375|0.013625,-60.809125|0.058,-61.199875|0.0333125,-62.7500625|0.0050625,-61.863|0.020875,-66.2266875|0.0151875,-65.6514375|0.019375,-56.50175|0.0136875,-209.94075|101.714,-211.1610625|101.022875,-207.92275|101.203125,-209.715|101.671875,-207.8775625|100.783125,-208.14125|100.358625,-213.580375|102.06925,-198.609125|101.8905,-208.136875|101.948625,-208.44875|102.157,-208.4704375|100.582875,-208.043375|101.178375,-209.0399375|101.622625,-206.955125|100.2285,-209.4164375|101.6655,-204.8916875|105.96925,-204.1125625|106.4211875,-205.7059375|106.811375,-204.8575|105.9485625,-204.9795625|104.8116875,-207.19525|106.791,-203.8914375|105.796,-206.7120625|106.592625,-204.471875|106.167125,-205.3648125|106.0240625,-205.2363125|105.96525,-204.9749375|106.499,-205.509|105.509,-205.4361875|105.006875,-207.339625|106.476375,-208.5198125|104.576375,-212.4664375|105.73675,-209.826125|104.868625,-213.799375|104.66825,-209.9236875|104.692125,-212.148625|105.189375,-210.9444375|104.5595,-197.928375|104.092875,-207.612375|105.3285,-212.437125|106.25025,-211.2879375|104.635,-209.4685|104.989875,-211.714625|105.277125,-209.7328125|104.499875,-210.53325|105.632375,-207.8510625|97.591,-205.5563125|96.99575,-206.823375|97.5030625,-206.2363125|98.55325,-200.8083125|96.003875,-207.4199375|96.184625,-208.4465|98.077625,-205.6420625|97.297125,-205.873125|98.0601875,-205.883875|96.71425,-203.2556875|95.974125,-205.8990625|97.244625,-207.834125|96.851625,-206.0391875|96.643125,-208.0318125|98.00825,
-59.7034375|0.064875,-13.0065|0.0,-124.9410625|0.0081875,-113.6318125|0.0041875,-125.22275|0.030875,-118.6918125|0.015125,-129.6581875|0.0,-122.8861875|0.02375,-138.121125|0.0139375,-123.5136875|0.01725,-123.1655625|0.0129375,-135.955625|0.039125,-118.53575|0.0050625,-132.5794375|0.007375,-146.344625|0.028375,-211.2131875|100.762625,-209.6029375|101.86275,-209.816625|100.93075,-204.945125|100.375125,-207.1455625|101.84075,-206.54825|100.605125,-209.666375|101.2935625,-198.858|102.2115,-205.5955|101.025125,-204.8133125|99.8939375,-209.90125|100.951875,-208.1086875|101.439375,-209.2459375|102.028875,-205.9351875|100.505625,-207.39775|101.43,-203.780125|105.537125,-201.1226875|104.1835,-203.0245|106.2606875,-205.876125|105.8395625,-205.7149375|106.7386875,-204.7565625|105.81775,-204.4748125|106.359,-202.9255625|105.15875,-206.9986875|105.93375,-204.9495|105.735,-203.428|104.73225,-206.90175|107.224875,-205.579375|105.7056875,-204.5955|105.6899375,-206.80075|106.265,-207.9056875|105.0255,-209.2003125|105.650375,-211.3568125|105.07175,-211.4985|105.1055,-209.80025|104.255125,-212.33875|104.950125,-209.1133125|105.828875,-199.3455|105.596375,-206.3326875|103.67475,-210.8605625|104.7831875,-209.150375|105.794,-211.0925|106.915375,-207.05275|103.7055,-210.896|105.14425,-209.7000625|105.0645,-210.270375|98.0885,-209.6078125|96.8145,-212.1910625|98.631875,-209.8611875|97.867375,-200.58775|96.6285,-208.4585|97.051875,-210.274125|96.250375,-208.039375|97.504625,-209.4135625|97.98775,-208.7796875|96.24275,-210.0249375|98.79625,-212.442|97.21225,-207.7590625|96.603875,-209.1800625|96.820375,-211.324625|97.9556875,
-127.1548125|6.25E-4,-127.7058125|0.002,-9.0045|0.0,-129.355875|0.005125,-126.1430625|0.0481875,-129.3866875|0.0053125,-125.131|0.021375,-128.703|0.0265625,-132.6884375|0.0105,-130.4915|0.053875,-128.717125|0.020875,-136.262625|0.020625,-138.6504375|0.006,-137.4768125|0.02125,-129.4796875|0.00525,-208.5405625|102.067,-205.5409375|99.324,-207.0403125|100.72175,-206.7598125|101.2615,-206.8811875|101.6728125,-208.0133125|101.415875,-208.7543125|100.509,-198.560375|100.809875,-204.211875|100.681375,-205.08575|101.05475,-206.429375|100.5775,-208.95925|101.4805,-208.7655625|101.856375,-208.648375|101.6048125,-205.4136875|101.21025,-201.8449375|106.429375,-201.1305625|106.48325,-204.4474375|105.428875,-204.273625|106.39575,-205.5706875|106.270125,-203.3295|106.222875,-204.405|106.6705,-202.6786875|106.1975,-204.6765|106.201375,-204.534375|105.8395,-204.6068125|105.79325,-203.1700625|105.805375,-202.719625|106.234875,-203.5555|105.9835,-204.7215|105.99825,-207.00325|105.8358125,-210.4360625|105.2385625,-206.5274375|104.546625,-208.732625|105.081875,-207.5685|105.034,-209.008|104.4465625,-207.1835625|104.0805,-198.4758125|105.86525,-207.9101875|104.80025,-212.8719375|106.786125,-206.6791875|104.216375,-207.846625|105.96775,-208.3705|105.432375,-208.8864375|105.3915,-207.985375|104.838875,-209.959625|96.72925,-206.852375|98.2765625,-212.3338125|97.051875,-208.1773125|96.026875,-200.7749375|97.39125,-206.369875|97.828625,-208.9483125|96.6865,-207.9484375|96.21875,-206.5559375|97.78675,-212.234625|98.789875,-210.8521875|98.80725,-209.069|97.141625,-209.994|97.690875,-208.00125|97.9666875,-210.0606875|97.2644375,
-121.499125|0.02,-124.0125625|0.031125,-128.3770625|0.035375,-9.0045|0.0,-118.2158125|0.01125,-114.2225625|0.0225,-115.7115625|0.03225,-116.447625|0.071125,-114.2668125|0.044375,-119.6171875|0.0266875,-126.8240625|0.0279375,-121.6685625|0.0491875,-133.1775|0.011125,-119.42525|0.060625,-124.751|0.0485625,-206.6005625|101.205375,-206.4853125|100.133125,-206.4186875|101.283125,-205.443625|101.29125,-203.2175625|99.97325,-207.35725|101.154625,-206.9995625|102.01075,-194.2498125|99.59175,-205.29775|102.065625,-201.7719375|99.574,-205.902625|100.90325,-204.8735|100.606625,-207.6304375|101.7145,-204.7435625|99.80175,-206.874625|101.889,-202.328625|106.3495,-199.9186875|105.6165,-203.3239375|106.8669375,-203.7773125|105.6558125,-201.77575|105.7879375,-203.7305625|105.980375,-200.706|105.838375,-201.70375|105.9168125,-202.4109375|104.742875,-200.6761875|105.753125,-203.069|105.759,-201.4134375|104.403125,-201.9675|105.7361875,-203.027|106.007375,-204.279875|106.898,-208.3924375|105.88325,-208.818375|105.4019375,-206.437625|103.73625,-209.028625|105.325,-205.692875|104.700125,-208.590125|103.99875,-208.7158125|105.2328125,-195.9255625|104.530625,-207.26925|105.58875,-208.7328125|105.976375,-208.12|104.851375,-206.7033125|105.5416875,-208.224125|105.848875,-208.8960625|106.746375,-207.7135625|105.0185,-210.1085625|97.80025,-206.5095|97.241625,-209.3888125|97.33775,-208.4663125|97.216875,-198.3524375|97.116375,-206.9278125|97.0085,-208.7291875|97.169625,-206.104125|96.567875,-207.1765|99.375875,-206.9240625|97.744625,-208.4105625|98.3665,-209.4098125|97.554125,-207.819125|96.818125,-205.0420625|97.1255,-209.6234375|97.23325,
-121.0621875|0.0358125,-123.1271875|0.03225,-114.222375|0.063125,-119.5513125|0.015375,-13.0065|0.0,-114.5555625|0.01725,-114.560875|0.09325,-102.921|0.028125,-120.38075|0.0180625,-115.9648125|0.0941875,-121.5135625|0.0,-113.3425|0.054125,-119.755375|0.011375,-115.64825|0.027625,-114.7031875|0.02275,-204.739625|100.55275,-206.6673125|101.749,-206.3041875|101.315875,-203.57275|101.068125,-204.993875|101.4005,-204.627625|99.870375,-206.1838125|100.844,-197.95375|102.0765,-205.4371875|101.103,-203.0508125|100.984625,-205.17875|101.58475,-204.8673125|101.11725,-207.049125|101.572625,-204.0745625|101.54375,-203.7635|100.381125,-200.6083125|105.70925,-199.6665|107.268,-201.6191875|105.7378125,-202.4519375|106.66125,-201.1584375|105.41425,-199.9501875|105.692,-201.3664375|106.254,-201.1395625|105.139625,-198.5789375|103.933,-200.4115625|105.9000625,-200.83325|104.9984375,-201.6426875|105.90025,-200.724875|105.379875,-200.33425|104.847875,-204.23025|105.794375,-206.50475|104.806875,-206.509875|104.59725,-208.5835625|105.76175,-206.510625|103.710625,-206.1681875|104.1536875,-209.02825|105.46475,-206.6901875|104.224875,-195.6244375|105.297,-205.0825625|105.6408125,-208.4593125|105.9305,-205.2340625|104.56675,-206.981625|105.558875,-205.83025|105.623375,-208.2868125|104.544,-204.4295|103.138875,-205.4076875|96.331375,-204.7153125|97.302625,-208.9009375|97.661875,-206.1521875|96.641875,-197.8234375|97.275125,-204.251375|97.727875,-206.74975|97.2485,-205.15975|96.710125,-204.720375|98.288875,-206.497|97.255375,-206.2429375|96.8955,-205.88275|97.15775,-206.561625|96.403375,-205.480625|96.464625,-208.8870625|98.43275,
-105.774625|0.028,-110.7024375|0.017625,-110.748375|0.072375,-106.2875|0.022125,-113.3296875|0.083375,-11.0055|0.0,-103.859875|0.016625,-102.501|0.0,-102.220375|0.0168125,-98.9425625|0.0,-108.8535|0.0421875,-98.6650625|0.0189375,-107.48725|0.0175625,-107.7754375|0.0195,-108.2585|0.0193125,-203.6424375|101.0965,-205.55425|101.35275,-202.7846875|100.2735,-202.876625|100.604375,-203.7966875|101.550875,-205.2205|101.14925,-206.0240625|101.42625,-192.9040625|99.61525,-203.623375|101.581,-203.0321875|102.327625,-206.11775|101.9126875,-204.0078125|101.198625,-205.6343125|101.9161875,-203.5105|101.359,-204.6010625|102.2380625,-197.41825|104.690375,-197.117|106.105,-199.9176875|106.7895,-200.2178125|106.29725,-200.8695|106.1466875,-198.2548125|104.724625,-201.0153125|107.544875,-199.8676875|106.22125,-199.6945625|105.1739375,-199.475|105.34325,-199.139375|104.92625,-199.476875|106.005375,-199.1165|106.208375,-199.2086875|105.7739375,-201.4780625|105.633875,-204.817|105.372125,-205.1863125|104.11575,-204.5314375|105.128375,-207.9448125|104.989625,-205.6144375|105.37275,-208.895375|105.76125,-207.528|105.96275,-196.3314375|106.38025,-205.3719375|105.64275,-206.4846875|105.804625,-204.600625|104.37875,-205.473375|105.530375,-204.3223125|105.549875,-206.526|104.831375,-203.2194375|103.97375,-206.457|97.404,-204.2230625|97.115625,-206.3688125|97.032875,-207.6395625|96.86175,-196.140625|96.410875,-205.299625|97.536875,-206.5076875|96.801,-205.4995625|97.16025,-204.4960625|97.7795,-205.1701875|97.24725,-205.268375|97.719375,-206.2073125|97.04225,-208.40875|97.775625,-202.7655|96.914,-207.419625|95.741125,
-97.3985|0.037875,-94.387|0.01375,-88.2576875|0.03875,-90.999625|0.0275,-96.0061875|0.020625,-91.384875|0.0275,-8.004|0.0,-79.0321875|0.01775,-86.464375|0.014875,-80.5353125|0.0073125,-90.016125|0.0074375,-83.0705|0.05125,-89.33075|0.0223125,-87.4574375|0.0225,-88.621875|0.02975,-198.3371875|108.81225,-197.107875|107.49525,-198.0591875|108.522625,-198.8349375|109.0234375,-197.5125|107.6310625,-198.8620625|108.786375,-198.570875|107.74875,-173.726875|89.4595625,-197.30175|107.80775,-197.9276875|108.7781875,-195.99825|106.87175,-199.0078125|108.8114375,-197.142875|107.364125,-196.6243125|107.3045625,-198.102625|108.4974375,-196.5056875|109.154125,-196.3815|108.623125,-196.8908125|108.44825,-196.9111875|107.7641875,-199.7048125|109.35625,-197.2345625|108.2025,-196.848625|107.91775,-197.6954375|108.0398125,-196.745375|107.904125,-197.713125|108.6343125,-198.5053125|108.518,-197.802375|108.68425,-198.54875|107.8416875,-196.780125|108.724125,-198.5046875|107.292125,-196.6319375|111.0638125,-199.13425|112.24075,-198.288625|111.918375,-198.2514375|111.760125,-197.6664375|111.5375625,-200.4688125|113.2570625,-198.7604375|111.51375,-169.875375|89.774875,-197.4108125|112.298875,-198.1908125|111.748625,-196.0270625|111.1990625,-197.6786875|112.3478125,-197.8133125|111.4175,-199.9691875|112.7478125,-199.860625|112.941875,-206.7413125|100.97,-202.2314375|99.4295,-205.4499375|100.644625,-204.0028125|99.66425,-193.433125|99.1384375,-202.6839375|99.103625,-204.883125|98.998,-201.90625|100.067625,-203.2548125|100.41275,-203.050875|99.368875,-202.5176875|98.96175,-203.510625|99.151875,-206.139|100.363875,-202.4360625|99.725875,-205.5584375|99.9203125,
-84.151375|0.007125,-85.5125625|0.05,-84.9720625|0.037125,-89.093875|0.054,-83.3565|0.064875,-90.640875|0.021375,-91.4621875|0.021375,-10.005|0.0,-72.3204375|0.1086875,-77.626|0.0905625,-73.3730625|0.079375,-82.7640625|0.06225,-74.6479375|0.0678125,-80.5660625|0.079375,-74.062375|0.05225,-203.022125|103.4955,-203.748125|102.60725,-201.5174375|102.4366875,-203.4495625|103.176875,-199.2869375|101.394625,-203.215625|102.529125,-202.500375|102.862125,-191.0449375|102.5455,-201.6965|103.0888125,-198.431875|102.217125,-203.1651875|103.08975,-201.028625|102.478875,-202.3675625|102.5043125,-200.5690625|101.53675,-202.542125|102.945,-196.227625|107.1373125,-196.1423125|106.751125,-196.240125|106.4138125,-197.569|106.413375,-197.877875|107.8705625,-197.1513125|107.5860625,-198.6279375|107.295625,-195.61125|106.498125,-197.00175|106.91325,-197.9346875|108.1165,-197.79425|106.905125,-197.6976875|107.612625,-198.6781875|107.70025,-196.5554375|106.1786875,-198.911625|107.0275,-203.1266875|105.44375,-204.0645|106.273875,-203.015|104.170375,-203.8058125|106.560125,-203.996375|106.943875,-206.6630625|106.283875,-203.3995|105.369875,-193.9555|107.517,-202.238375|106.105375,-204.309|105.941625,-202.5066875|106.083125,-202.405625|105.20275,-203.5711875|106.509625,-203.0303125|106.0445,-203.0664375|104.939625,-200.0685|102.9725,-198.6978125|102.646375,-198.4238125|102.952875,-195.9164375|100.799375,-191.1951875|100.9765625,-185.5804375|91.52025,-199.2718125|103.62825,-198.30975|102.08175,-196.99875|102.3955,-196.681|102.3421875,-197.14875|102.509125,-200.37075|103.799375,-199.40475|102.3905,-198.2526875|103.037,-199.5814375|103.3368125,
-80.28225|0.0,-83.8196875|0.0073125,-76.5224375|0.0219375,-76.1481875|0.040375,-86.0821875|0.0530625,-79.5791875|0.039625,-95.076125|0.040375,-76.481125|0.014625,-11.0055|0.0,-80.563|0.053875,-68.5516875|0.0315,-74.0645|0.033625,-71.227|0.0315,-68.8640625|0.0238125,-70.4385625|0.023625,-201.6723125|101.079,-202.701375|101.0064375,-202.5864375|101.64875,-201.8986875|101.72925,-201.598|99.944375,-203.0819375|101.325625,-203.497875|101.26825,-192.2971875|100.789125,-200.70475|101.76125,-199.4709375|100.2758125,-203.080625|102.2151875,-201.15575|101.3955625,-203.55625|101.325,-201.181375|100.5683125,-202.9191875|101.802625,-195.26875|106.0575,-194.7734375|105.411875,-196.0539375|104.889125,-193.9490625|103.656875,-200.1768125|106.74275,-197.7553125|105.417125,-196.43|106.53075,-200.3851875|107.418625,-198.8519375|106.780375,-195.9675625|105.325625,-196.2765625|104.772625,-196.6623125|106.048875,-198.5723125|105.25925,-196.9950625|105.132625,-199.4615625|105.060625,-201.963625|104.31025,-204.8140625|105.1505,-203.1745625|104.81725,-208.4163125|106.17575,-200.60275|104.51825,-203.6815|103.442,-202.778125|105.227,-193.633|105.465125,-202.2496875|105.62325,-204.2670625|104.9409375,-204.4461875|105.81175,-202.5868125|104.8475,-203.1475625|104.701375,-202.638|105.0784375,-204.6869375|105.605,-204.97975|97.40025,-202.549125|97.580625,-205.11625|97.0725,-201.974875|97.504875,-192.419875|96.6144375,-201.705125|98.5086875,-203.2948125|96.717875,-200.756875|95.6765,-202.0894375|96.8186875,-202.2119375|97.940375,-203.032|97.94925,-204.654125|97.3198125,-204.0871875|96.87275,-202.2600625|96.2920625,-205.6965|96.98175,
-68.0836875|0.043375,-69.6979375|0.052375,-66.8920625|0.0785,-68.7835|0.00825,-73.1035625|0.082,-68.1809375|0.080625,-75.1325|0.051625,-66.2605625|0.0495,-68.5868125|0.076375,-10.005|0.0,-63.1543125|0.0728125,-62.6036875|0.0260625,-61.4368125|0.073625,-60.36125|0.05075,-60.345125|0.0544375,-201.2939375|103.0448125,-200.2634375|102.36675,-199.457875|101.402,-198.927125|102.10425,-199.134|101.4891875,-200.4616875|102.17875,-201.5804375|102.257,-192.6489375|103.139,-200.463625|102.5125,-198.625875|102.768125,-200.8983125|101.08925,-202.1606875|103.80375,-201.74275|102.00725,-200.3999375|102.6681875,-200.33525|102.5896875,-193.141625|110.8963125,-195.70425|112.694,-194.3790625|110.629125,-196.741625|112.452625,-195.4559375|110.814625,-194.92|111.4745,-194.1769375|111.95,-194.344625|111.942375,-196.0921875|110.9871875,-194.4560625|110.837875,-195.1368125|110.867125,-196.8173125|111.8624375,-195.184875|111.9204375,-195.5283125|111.5973125,-189.2225625|105.759875,-202.7928125|106.580375,-205.889875|105.7585625,-202.3138125|105.2736875,-203.988625|106.1475625,-203.422125|105.9644375,-206.8451875|107.082375,-201.881625|106.247875,-195.1575625|108.234375,-201.797125|106.4495625,-204.7481875|106.2013125,-202.204875|106.7759375,-202.045375|106.297625,-202.548875|105.86575,-202.1251875|105.924875,-202.6784375|105.836625,-205.59675|100.099125,-201.8111875|99.599875,-202.9883125|98.4246875,-202.9298125|99.59525,-192.437875|97.96725,-200.14175|98.5059375,-202.5446875|97.8824375,-200.874375|98.04575,-199.5395|98.24,-199.52575|98.188625,-200.8084375|97.657625,-202.2085625|97.9685625,-203.210875|99.3204375,-199.4721875|97.296125,-203.550875|99.4598125,
