-11.0055|0.0,-51.203125|0.3894375,-41.21225|0.227125,-43.83175|0.2825,-50.1554375|0.350875,-42.673875|0.1793125,-46.1211875|0.3709375,-44.472375|0.3095,-45.3028125|0.266875,-47.75625|0.2605625,-140.8879375|74.0838125,-142.5143125|74.6556875,-142.197875|74.2825625,-139.937375|74.3943125,-139.9580625|73.725375,-140.4888125|74.325,-141.61725|73.763,-140.703|74.0695,-141.187875|74.1639375,-141.6394375|74.3848125,-131.4679375|65.36075,-130.51875|64.9741875,-130.2268125|65.579125,-129.36225|64.667,-130.9099375|65.3938125,-130.7691875|65.11625,-129.394375|65.3785,-130.5745|65.2936875,-127.301125|65.2108125,-129.46875|65.4425625,-128.60475|70.6485,-129.291|70.331125,-128.44375|70.7058125,-128.197125|69.8288125,-128.5985625|70.61875,-130.1060625|71.2148125,-129.688125|70.2925625,-130.1353125|70.8415,-130.2969375|70.376875,-128.69825|70.3289375,-132.580375|67.4500625,-134.3115625|67.203375,-132.9574375|66.0465,-133.7843125|67.0455625,-135.2535625|66.93225,-131.857|65.7585625,-132.778125|67.0436875,-131.405125|65.642,-132.4810625|66.6945625,-132.5778125|67.086875,
-47.56025|0.38075,-12.006|0.0,-83.3591875|0.2774375,-81.8868125|0.407625,-73.9878125|0.3453125,-85.3785625|0.236375,-72.0528125|0.3365,-83.2670625|0.2896875,-84.3429375|0.2916875,-76.7665|0.304875,-141.9914375|75.8491875,-140.998|76.376875,-140.2683125|74.394375,-138.5229375|75.07175,-139.072625|75.3376875,-137.7496875|74.247375,-140.065|75.7791875,-138.5513125|74.9351875,-138.5615625|74.53775,-141.6180625|75.7100625,-125.2079375|68.716875,-125.2940625|69.1091875,-124.389125|68.4716875,-122.9271875|67.3939375,-124.458625|68.383875,-124.1553125|67.667,-124.4856875|68.4838125,-124.544875|69.190375,-108.882125|55.6373125,-121.9909375|67.2026875,-125.6789375|71.00875,-128.8875625|70.86725,-127.452125|71.702375,-127.9553125|71.40225,-127.4713125|71.5355,-126.7421875|70.7089375,-127.89625|71.3949375,-128.3790625|71.6103125,-127.83575|71.5729375,-127.756|71.2943125,-131.1138125|67.040375,-131.8739375|67.22975,-132.335375|67.0834375,-131.6161875|66.846375,-133.258625|66.636375,-132.0079375|67.3329375,-131.15775|67.530125,-130.196375|67.2455,-131.8680625|67.2719375,-131.3405|67.445625,
-80.76025|0.227375,-78.8105|0.2516875,-10.005|0.0,-77.9248125|0.339375,-83.106875|0.1811875,-80.544|0.20725,-81.5344375|0.23025,-84.3266875|0.181875,-85.0879375|0.2109375,-81.8488125|0.192875,-139.534|73.7416875,-138.6779375|73.555375,-140.639375|74.5423125,-137.7600625|73.7488125,-138.799875|75.35675,-139.042125|75.2325,-138.864625|74.1445625,-138.99975|73.694375,-139.349875|74.1211875,-139.3173125|73.9585,-129.7655625|64.7925625,-129.8935625|65.06875,-130.0291875|65.3725625,-129.652625|65.154375,-129.326375|64.914125,-128.7224375|64.410875,-130.9043125|65.8174375,-129.7806875|65.645625,-124.67|64.1535,-129.013625|65.324875,-127.6300625|71.1391875,-129.28775|70.39375,-127.280375|70.865625,-126.635125|69.8864375,-127.0406875|71.1021875,-129.0779375|71.0705,-125.7215625|69.1099375,-129.16|71.0185625,-127.7585625|69.87125,-126.2635625|69.482625,-131.1026875|66.588,-130.750375|66.1861875,-132.5131875|67.162875,-132.4425|66.000375,-133.2769375|65.9815,-130.770625|66.2309375,-130.602|66.596625,-129.1223125|66.16825,-131.1520625|66.4185,-130.1073125|65.5756875,
-87.1500625|0.39425,-83.117875|0.2945625,-76.304625|0.362625,-9.0045|0.0,-73.7406875|0.2874375,-68.3576875|0.30025,-71.1764375|0.3093125,-73.7283125|0.4430625,-70.6156875|0.3576875,-79.8010625|0.3755,-138.9484375|73.9895,-138.5166875|74.396625,-137.813375|74.1154375,-137.2694375|74.0215625,-137.817875|74.581625,-136.9345625|73.316625,-138.3153125|73.732375,-138.8929375|74.870375,-138.9038125|75.131875,-138.5276875|73.558875,-129.66675|65.603625,-128.53975|64.955,-129.383|65.03575,-127.8373125|65.516125,-129.0888125|65.8706875,-128.402|64.633625,-128.9628125|65.47025,-128.3044375|65.188375,-125.3305625|65.0996875,-126.6591875|65.273875,-125.81825|70.168875,-126.6585|70.625,-126.03625|70.115,-126.3358125|70.9985,-126.880125|70.395625,-125.45725|70.138,-125.8575|70.0738125,-126.4265|70.6035,-125.5153125|70.1506875,-126.26825|70.298875,-129.869625|66.827125,-130.3448125|66.5633125,-131.4103125|66.3096875,-129.2328125|66.375625,-132.9490625|65.4118125,-129.57325|66.455875,-130.4111875|67.2263125,-129.7780625|67.2899375,-131.52325|67.146625,-130.4225|67.1175625,
-76.5054375|0.52525,-76.8921875|0.5071875,-73.0126875|0.395375,-70.3958125|0.2779375,-12.006|0.0,-61.1240625|0.4085625,-69.2904375|0.4099375,-65.871875|0.3179375,-67.1900625|0.2811875,-66.87775|0.4104375,-137.9884375|74.14925,-136.1025625|73.9280625,-138.1695|72.947625,-136.1126875|73.783875,-136.5995625|74.6495625,-136.0060625|74.4356875,-137.3841875|74.290375,-136.3908125|73.7469375,-137.260125|74.4674375,-137.484625|74.6331875,-129.21375|66.091125,-127.637875|64.9043125,-128.179125|65.6296875,-127.30925|65.396125,-125.1841875|64.126,-126.774125|64.07825,-126.278375|64.477625,-126.3698125|64.8704375,-124.7215|65.9128125,-126.0585|64.6160625,-125.0226875|70.3353125,-126.09175|69.7170625,-126.6058125|71.244,-124.810875|70.48325,-126.0108125|70.663,-125.167125|70.5354375,-124.934|70.6715,-126.7338125|70.4893125,-125.5314375|70.448625,-126.2039375|70.294625,-128.247375|66.28275,-129.3518125|66.591375,-129.9161875|66.6974375,-131.8014375|67.8665625,-133.21125|67.6961875,-129.811|67.093625,-128.756375|65.479625,-128.8225|66.7601875,-129.5441875|65.81,-129.4004375|66.7166875,
-70.9781875|0.302125,-72.2044375|0.3614375,-61.801|0.39,-63.7274375|0.331375,-67.130625|0.222625,-9.0045|0.0,-59.879375|0.354875,-58.4840625|0.321375,-56.803625|0.34275,-60.0721875|0.297875,-136.3930625|74.3025625,-135.6566875|74.262375,-138.0659375|74.3451875,-134.708|73.846875,-134.4681875|73.521875,-135.281875|73.9270625,-137.066375|74.292625,-137.1974375|74.51,-137.0239375|74.1559375,-136.789125|74.85075,-127.542625|65.293,-126.1289375|64.2329375,-125.9074375|64.4704375,-126.144|64.6165,-127.6375625|65.9204375,-126.2638125|64.621,-126.6221875|65.3386875,-125.0916875|64.4574375,-122.842625|64.743375,-126.352625|65.259625,-124.6795|69.9626875,-126.1416875|70.8505,-123.6634375|70.1035,-122.86275|69.688875,-125.4738125|70.7894375,-125.6943125|70.4306875,-124.3969375|70.301,-125.4004375|70.55625,-123.8544375|70.43425,-124.9366875|70.373375,-128.2208125|66.6756875,-128.4971875|66.309375,-129.5165|66.5635,-130.0585625|67.7533125,-131.240375|66.4835,-128.2870625|66.5893125,-128.161375|66.92925,-128.3816875|66.8998125,-128.6218125|66.969625,-129.8144375|67.46875,
-57.1288125|0.4004375,-57.0686875|0.3713125,-49.273|0.389875,-50.43775|0.525,-55.2045|0.4336875,-48.193875|0.4840625,-7.0035|0.0,-49.78525|0.43075,-44.386125|0.494375,-48.5746875|0.50825,-136.602875|76.131375,-134.909875|75.641875,-137.3705625|76.122,-134.142875|75.215125,-134.869375|75.7450625,-135.1088125|76.369125,-136.2728125|76.2116875,-135.0655625|75.7985625,-135.457875|75.8919375,-136.315875|76.071375,-125.4758125|66.7018125,-124.895|66.38725,-125.974|66.868125,-125.562375|66.2219375,-125.8439375|66.6608125,-125.5815625|66.822375,-125.24425|66.588875,-124.359625|66.3263125,-121.771625|65.9228125,-125.6071875|67.13775,-123.6463125|75.3140625,-120.176|72.071625,-123.7609375|75.129125,-123.1183125|75.1804375,-123.7250625|75.06125,-123.411125|75.0735625,-123.785125|75.61925,-123.986|74.85975,-123.4316875|75.184875,-122.9578125|74.889375,-125.786125|70.8053125,-125.242375|70.6423125,-125.1725625|70.6993125,-124.6683125|70.3610625,-115.666|59.9435625,-126.614|71.7958125,-125.0809375|71.13775,-125.0195625|70.65325,-125.491625|70.91775,-126.5741875|71.363,
-53.2691875|0.3834375,-54.3105625|0.434,-45.1816875|0.400125,-47.4800625|0.3536875,-51.534|0.455875,-45.971625|0.431625,-53.713625|0.4075625,-12.006|0.0,-42.9486875|0.512125,-44.998625|0.5783125,-133.95125|78.8571875,-133.6579375|78.540125,-124.4231875|69.533,-132.924375|78.765875,-133.3746875|78.13525,-133.480375|78.84725,-134.052625|78.533375,-132.737625|77.8329375,-134.127875|78.6741875,-134.185625|78.7379375,-124.5203125|64.9293125,-123.2828125|64.089125,-125.104875|65.4745625,-124.5634375|65.3566875,-125.12975|65.8638125,-124.25925|65.2199375,-123.1781875|63.9993125,-123.23075|64.841,-121.1648125|65.5876875,-124.302125|66.11175,-124.429|71.0476875,-125.4408125|71.42675,-123.453125|70.973625,-124.23025|71.486375,-124.1678125|71.698375,-124.2764375|71.5190625,-124.1895|71.3023125,-122.35875|70.3895625,-123.8719375|71.292125,-124.2063125|70.6205,-128.5574375|67.8851875,-128.8923125|67.5236875,-129.433375|67.7881875,-128.7326875|67.0491875,-129.964|67.1706875,-126.928875|66.9285625,-128.0609375|67.9029375,-127.2295|66.967,-128.238875|67.2289375,-128.1151875|67.2899375,
-44.861625|0.47525,-48.6295625|0.487,-40.7915|0.443125,-43.6418125|0.2988125,-45.4515|0.526375,-41.062625|0.4924375,-49.1406875|0.561125,-47.9771875|0.337875,-8.004|0.0,-40.4235625|0.5323125,-136.843125|74.0991875,-135.0183125|74.377375,-138.625875|74.795875,-133.861125|73.516375,-136.419625|74.64475,-134.451875|74.312,-136.4283125|74.5315625,-135.10675|74.4010625,-136.1893125|74.823625,-135.579|74.4776875,-124.1768125|64.672625,-124.1256875|64.8388125,-124.34325|64.50075,-123.7960625|64.7615,-123.5675625|64.389625,-123.65125|65.240375,-124.2496875|64.6425,-124.233125|65.3663125,-119.017375|64.007375,-123.446125|64.82125,-123.3368125|70.32075,-124.5196875|69.87275,-122.031|69.5716875,-124.874625|71.9163125,-124.206875|70.689875,-124.141625|69.9883125,-123.5318125|71.007625,-124.256|70.6305,-124.035375|70.279875,-123.6758125|70.633125,-127.463875|66.596375,-127.4603125|66.205375,-128.2296875|66.7385,-128.2270625|66.81,-129.976|66.632,-128.352625|66.96525,-127.16925|66.327125,-127.02725|66.589125,-127.816125|66.7616875,-128.3945|66.155875,
-43.2968125|0.65375,-45.579625|0.525125,-39.970875|0.4373125,-37.14825|0.50125,-43.6371875|0.589125,-39.3386875|0.623125,-45.1696875|0.6086875,-44.6714375|0.4984375,-39.38325|0.6061875,-9.0045|0.0,-134.744375|74.2555625,-135.7103125|74.43275,-135.2010625|73.4045625,-133.516625|74.1055625,-135.820375|74.53375,-133.8830625|74.574625,-135.55675|74.1035625,-135.8176875|75.23275,-135.3290625|74.179125,-136.71775|74.956125,-126.0278125|66.3565625,-124.1554375|64.5295,-123.94125|64.5226875,-124.4123125|64.79825,-123.68125|64.628,-123.529|64.34025,-124.6628125|65.6285625,-125.0248125|65.5349375,-119.802625|64.9774375,-121.5453125|63.9994375,-121.915375|69.891375,-123.4850625|69.9598125,-122.798125|71.110125,-122.913|70.17275,-123.453625|70.4745,-122.5775|69.67925,-123.6316875|70.0621875,-122.9764375|70.11125,-122.924|70.548375,-123.471375|70.95225,-126.2049375|65.94075,-128.6175625|67.688875,-126.46225|66.19425,-126.71075|66.883875,-129.712625|66.50575,-125.8024375|66.133125,-125.243875|65.643625,-125.2969375|66.69775,-127.466125|66.90375,-126.8600625|67.033625,
