-9.0045|0.0,-22.92225|2.7936875,-23.46575|3.414625,-21.536375|2.958875,-20.065375|2.096125,-63.963875|31.609,-65.292|31.4488125,-65.2756875|31.66725,-65.2245625|31.6775,-65.0851875|31.5681875,-67.8445625|33.1588125,-66.2709375|33.3776875,-68.214125|33.0121875,-67.9564375|33.194125,-67.9265|32.983375,-62.922375|35.535875,-63.5283125|36.0076875,-62.428375|35.116375,-62.9615|35.6535,-63.1764375|35.652375,-70.11075|37.4056875,-71.1095625|37.6235,-69.6173125|37.38825,-70.770125|37.0293125,-70.214875|37.022875,
-20.216|1.677625,-9.0045|0.0,-33.2248125|3.0745,-32.9920625|2.4863125,-30.628|2.0486875,-62.77975|31.3545,-64.6205625|31.602625,-64.164|31.301625,-64.8545625|31.346125,-64.6558125|31.4999375,-60.396625|31.252625,-48.24425|23.2089375,-61.5273125|31.5673125,-61.3488125|31.720125,-60.8468125|31.2886875,-57.699125|34.7520625,-57.5283125|34.9495,-56.9188125|34.4020625,-53.413125|31.32925,-57.2529375|34.873375,-69.60875|36.548625,-69.4406875|36.3375,-66.6061875|36.0495,-68.5293125|35.7178125,-69.7415|36.2645625,
-32.9059375|2.199125,-32.6051875|2.5183125,-11.0055|0.0,-33.9881875|2.788125,-33.2540625|2.577375,-48.453375|22.2605,-59.435|30.154375,-58.9058125|29.6943125,-58.783|30.225875,-59.5758125|30.5451875,-66.5059375|32.4684375,-64.9584375|32.4646875,-67.30725|31.897,-67.151|31.9965,-67.7868125|32.224625,-63.3053125|35.44875,-62.6778125|35.1455,-62.9123125|35.4793125,-62.6244375|34.897,-63.0931875|34.9078125,-71.2830625|36.649,-70.647875|36.6133125,-68.2120625|36.8510625,-70.72825|36.9929375,-70.5246875|36.375625,
-34.31075|2.7723125,-35.7266875|3.031125,-35.7518125|2.938625,-9.0045|0.0,-34.5306875|2.97025,-63.3254375|31.354125,-64.5846875|30.8706875,-64.9661875|30.9135,-64.6134375|30.9328125,-64.8639375|31.4756875,-67.3843125|32.536375,-65.674375|32.8985625,-68.782375|32.6701875,-67.8990625|32.2588125,-67.999375|32.2508125,-64.0419375|35.4635,-62.545375|34.701,-62.88025|34.65525,-63.4070625|35.074,-63.164625|34.9500625,-68.8028125|37.167875,-68.6195625|37.6404375,-53.631125|27.1856875,-68.5068125|37.345875,-68.5214375|37.754875,
-33.9975|3.47275,-33.5323125|2.92425,-37.0701875|3.2991875,-35.9358125|3.384625,-9.0045|0.0,-63.5481875|30.741125,-65.2576875|30.339625,-66.1158125|31.0965625,-65.43075|30.81775,-65.0205625|30.9950625,-67.404625|32.3480625,-65.567125|32.3161875,-68.7244375|32.3491875,-68.5736875|32.3876875,-68.1553125|32.6180625,-63.541375|35.2764375,-62.9599375|34.6265,-63.4150625|34.7045625,-63.167125|34.483375,-63.5954375|34.9870625,-71.9485|36.52375,-71.641625|36.734625,-68.562|36.296375,-71.982|36.498625,-71.558|36.182,
-64.4534375|33.4673125,-64.344375|33.44475,-62.188375|33.0413125,-64.1604375|33.185625,-63.8984375|33.087625,-9.0045|0.0,-20.060625|1.46775,-25.318|2.0265625,-19.0488125|1.34775,-23.2938125|2.287,-65.313125|33.385125,-65.49175|33.8728125,-51.2411875|24.461875,-65.87725|33.97025,-64.5191875|33.4709375,-61.89425|35.9799375,-61.8705|35.3751875,-63.0093125|35.7454375,-62.046625|35.5279375,-61.914875|35.473125,-69.2930625|37.1921875,-69.7055625|37.1880625,-70.258875|37.4306875,-69.9123125|37.3184375,-69.9165|37.4088125,
-66.8064375|31.94825,-65.9264375|32.133,-65.3020625|31.9533125,-66.6286875|31.9848125,-65.92125|31.514125,-27.2790625|2.8495625,-9.0045|0.0,-39.98525|2.903625,-37.2099375|2.4785,-38.5446875|2.949375,-68.5186875|33.05475,-67.832375|32.709125,-66.17975|32.54225,-68.931|33.158375,-68.4376875|32.971875,-62.112625|35.360625,-63.7975625|35.316625,-63.3398125|34.6114375,-62.590125|34.4569375,-63.2546875|35.1675625,-70.30275|36.6819375,-70.4546875|36.7309375,-70.34475|36.448875,-70.2014375|36.4815625,-71.3684375|36.6199375,
-66.7715625|32.1418125,-66.0469375|31.35625,-63.9525625|31.651375,-66.7529375|31.953375,-67.079|31.6660625,-37.0215625|2.1000625,-35.060375|1.9593125,-9.0045|0.0,-32.3863125|1.8165,-35.921125|2.3799375,-68.3298125|32.4550625,-69.1885625|32.7891875,-65.28|32.4655,-68.9946875|32.852375,-67.947375|32.8388125,-61.396|35.601125,-61.995125|34.64775,-62.8340625|35.2049375,-62.2365625|34.8631875,-62.9371875|34.7003125,-65.707|36.2349375,-67.8436875|37.9906875,-67.8696875|37.368625,-67.2073125|37.2349375,-67.7774375|37.4481875,
-67.0084375|31.465,-66.307|31.5815,-64.7516875|31.8364375,-67.463625|31.586625,-66.671125|31.4049375,-36.373|2.274625,-34.94825|2.2295625,-36.4231875|2.3861875,-8.004|0.0,-34.67425|2.431375,-68.730875|32.01375,-68.261875|31.962875,-65.589125|32.278,-68.787|32.25725,-68.2025|32.194125,-61.3166875|34.873375,-62.4496875|34.3220625,-62.6085|34.325125,-62.13875|34.3570625,-62.1569375|34.2726875,-69.07025|35.8596875,-70.2284375|35.915875,-71.018625|36.54825,-70.41125|35.9883125,-70.0774375|36.4795,
-66.56|31.301125,-66.3314375|31.4745625,-64.766125|31.71725,-67.0059375|31.505125,-66.876|31.522875,-34.753875|2.1481875,-31.8720625|2.1541875,-33.5775625|2.146375,-31.6605625|2.2458125,-11.0055|0.0,-68.57275|31.920375,-68.805875|32.65625,-64.815125|32.29975,-68.64225|32.623125,-67.937|32.157875,-59.7666875|36.1783125,-60.7248125|36.0785,-60.52475|36.2390625,-60.4791875|35.9471875,-61.1048125|36.0356875,-69.0915625|36.383125,-69.8718125|36.6331875,-69.6005|36.4719375,-69.512375|36.5018125,-69.3641875|36.3876875,
