-8.004|0.0,-26.146|4.842625,-22.634875|4.11325,-21.1278125|3.415375,-24.671625|4.4785625,-66.393375|32.0383125,-67.3013125|32.81025,-65.6000625|32.9280625,-67.1299375|32.90375,-67.795375|32.4148125,-72.6840625|36.063375,-71.99|36.3308125,-71.098875|35.526625,-72.3729375|36.0499375,-70.252375|36.1794375,-71.4381875|34.8734375,-70.8863125|34.8805625,-70.634|35.205875,-70.8166875|34.9265,-71.1048125|34.7944375,-66.0345|33.3493125,-66.2204375|33.54475,-66.082375|33.3696875,-64.735625|33.2675625,-66.537375|33.5021875,
-19.9079375|2.527875,-13.0065|0.0,-30.8971875|3.4193125,-30.017|2.6765625,-34.8904375|3.6085625,-67.18725|32.1141875,-66.5484375|32.097875,-63.9860625|31.8085,-66.804875|32.3499375,-67.031125|32.219875,-67.5965|35.589875,-67.782375|35.3810625,-67.8224375|35.5555625,-68.0786875|35.5330625,-55.550625|26.6030625,-65.5726875|33.999,-64.5471875|33.423125,-59.030125|28.650125,-65.156375|33.8656875,-65.2765|33.573625,-66.2600625|33.0403125,-66.5704375|33.5378125,-65.1979375|32.714375,-63.5604375|32.7083125,-65.1721875|32.7708125,
-37.7920625|4.8441875,-38.675625|5.1325625,-11.0055|0.0,-37.7335625|4.8738125,-40.4720625|5.754375,-68.08325|32.1051875,-68.3996875|32.4405,-65.531625|31.9913125,-68.6445|32.487125,-68.5604375|32.4275625,-72.615875|35.244375,-72.036125|35.0734375,-71.7346875|35.2638125,-72.8528125|35.7014375,-70.32925|35.607,-71.667125|34.9540625,-70.8399375|34.709875,-71.4765|34.443125,-71.5803125|34.5454375,-71.969125|34.880125,-67.915625|33.0935625,-67.6510625|32.6844375,-67.16675|33.13225,-64.3105|32.8924375,-66.624125|33.0135,
-37.3060625|4.3256875,-38.069125|4.501,-36.6666875|4.3058125,-7.0035|0.0,-38.4645|4.8395,-66.7034375|31.0254375,-67.0498125|31.3985625,-63.939|31.5421875,-66.128125|31.396625,-66.7368125|31.4975,-70.7723125|35.18075,-70.595875|34.5251875,-70.814625|34.9209375,-70.9695625|35.2998125,-69.1179375|35.074375,-71.1498125|34.060375,-70.146|34.2593125,-71.414|33.957125,-70.951375|33.9226875,-71.6215625|34.49775,-61.2415625|31.9940625,-61.025625|31.9303125,-61.4960625|32.44675,-48.2599375|23.8314375,-60.8395|32.2583125,
-37.8595625|4.5379375,-39.3335625|4.412375,-37.745|4.37525,-35.92275|4.2619375,-13.0065|0.0,-63.6970625|31.5900625,-64.2218125|31.7609375,-52.5990625|24.4095625,-65.1248125|32.615125,-64.5514375|32.241125,-71.4956875|35.10025,-71.5355|34.85325,-71.5591875|34.7825,-72.09475|35.1531875,-69.280625|35.059875,-71.241|33.9874375,-70.89375|34.25925,-71.784625|34.4028125,-71.9309375|34.408875,-71.5278125|34.3803125,-67.3834375|32.95525,-67.0269375|32.6194375,-67.4153125|33.3699375,-63.7004375|32.5809375,-66.282375|32.978625,
-72.2973125|39.4071875,-71.429625|39.5001875,-71.179875|39.200375,-71.8416875|39.76,-70.58175|39.51275,-8.004|0.0,-27.4303125|4.4944375,-29.906|3.96275,-25.71|3.9465625,-21.609125|2.807625,-71.020375|36.7275625,-72.1358125|36.2813125,-72.4749375|36.8703125,-72.1798125|36.632375,-71.8811875|36.5456875,-70.86075|35.5468125,-71.096125|35.5653125,-71.722|36.2484375,-70.7608125|35.44775,-70.7350625|35.65425,-67.904|34.608,-67.5061875|34.15775,-67.2968125|34.1131875,-65.80125|33.675375,-67.480875|34.333875,
-71.010875|39.24475,-71.6908125|39.4205625,-71.244125|38.562625,-71.606875|39.3951875,-69.2553125|39.1539375,-18.801125|2.4728125,-7.0035|0.0,-35.118875|2.6590625,-31.4863125|2.7349375,-28.6305|2.404625,-54.38275|27.09925,-68.2316875|36.2441875,-68.222375|36.6555,-68.12975|36.58775,-68.4900625|36.6770625,-68.0989375|36.063875,-68.530375|36.369625,-67.972125|35.8463125,-68.3955625|35.93675,-65.76825|34.7691875,-66.28225|33.7589375,-66.86375|34.066125,-66.6173125|33.9675625,-64.3481875|33.81275,-66.3689375|33.8629375,
-68.9470625|39.6244375,-68.918|39.63725,-68.7410625|39.2525,-69.3504375|39.855125,-67.484375|39.55175,-30.6648125|2.4680625,-33.477125|2.703375,-12.006|0.0,-35.777625|2.4878125,-31.2666875|2.196375,-68.857375|35.767875,-70.907625|35.65775,-70.9396875|35.2979375,-70.9015|35.483625,-71.798875|36.0246875,-70.446625|34.7654375,-71.56325|35.1430625,-71.161125|34.9688125,-71.1418125|35.1245625,-69.451625|34.7175625,-66.4916875|33.3391875,-66.7650625|33.03825,-67.1364375|32.9816875,-63.960375|33.00575,-66.5898125|33.3035,
-71.6954375|38.91,-72.6933125|38.965,-72.2351875|39.084,-71.9681875|38.967375,-70.1423125|38.723875,-35.5509375|3.77125,-37.36775|3.42325,-39.0045|3.754875,-12.006|0.0,-35.6498125|3.776125,-68.9474375|35.59275,-72.368375|35.908125,-71.1788125|35.6225,-71.4739375|35.848875,-70.9111875|35.346125,-71.4045625|35.159375,-71.6574375|34.7590625,-71.456125|35.351,-71.5391875|34.80575,-70.093375|35.0456875,-64.3105|34.123375,-64.3766875|33.8835,-64.701|34.010625,-63.0141875|34.1666875,-64.541625|34.5269375,
-71.9336875|38.327875,-71.84375|38.676125,-71.8970625|38.6075,-72.441125|39.12575,-69.710875|38.630875,-35.36775|4.54475,-37.5614375|4.379625,-37.3239375|4.460875,-38.2686875|4.5473125,-8.004|0.0,-69.272|35.4525,-72.783875|35.685875,-71.815|35.567625,-71.81925|35.297625,-72.493125|36.09425,-71.541125|35.119875,-72.448875|35.0215625,-71.81125|34.9634375,-70.85725|34.492375,-70.6548125|34.6611875,-67.4421875|33.2049375,-67.465125|32.894875,-67.8204375|33.292625,-64.89375|32.8744375,-67.9294375|33.2485625,
