-10.005|0.0,-21.2475625|2.335125,-20.989875|2.532125,-20.356125|2.27625,-23.1674375|3.273625,-55.5571875|25.679625,-56.074125|25.7693125,-55.5435625|25.6144375,-44.8531875|18.5609375,-55.7039375|25.8320625,-72.8990625|38.872125,-72.422375|38.504375,-72.9405625|39.006625,-73.5043125|39.1423125,-70.90025|38.52775,-69.741875|34.05575,-68.68575|33.820125,-69.173125|33.693125,-69.1459375|33.6406875,-69.281|34.1740625,-66.72575|32.7909375,-66.7696875|33.0063125,-66.6985|32.81225,-67.173625|33.0449375,-66.6420625|33.1685,
-22.553875|2.7151875,-10.005|0.0,-34.6236875|2.5574375,-36.226875|2.853875,-42.4218125|3.1575625,-67.9874375|29.9355,-67.932375|29.7411875,-68.03825|30.2121875,-65.3951875|29.531125,-67.9018125|29.636625,-74.8238125|39.0779375,-75.1805625|39.1915625,-74.729375|38.8000625,-74.98975|39.2135,-72.7339375|38.931625,-71.5378125|34.609125,-71.1270625|34.2744375,-72.4924375|34.7645625,-72.026875|34.2489375,-70.997|34.4854375,-68.9583125|33.363,-69.0626875|33.578875,-68.793125|33.7305,-68.9224375|33.417,-69.3078125|33.7224375,
-35.7500625|3.0416875,-36.56025|2.70725,-9.0045|0.0,-35.868125|2.673,-41.1210625|2.8966875,-68.831|29.83325,-69.0228125|29.4776875,-68.617375|29.5645,-64.8974375|29.2118125,-67.426125|29.263125,-74.8775625|39.087625,-74.669375|39.1146875,-74.2259375|38.813375,-74.7426875|38.812875,-72.0073125|38.7794375,-70.61375|34.1765,-71.152|33.8881875,-72.4558125|34.3775625,-73.15575|34.4501875,-71.382125|34.4875,-68.9915625|33.356375,-68.6215|33.24175,-68.4255625|33.24775,-68.2185625|33.01775,-69.638|33.291,
-36.6263125|3.11925,-36.46525|2.98075,-36.005875|3.1601875,-10.005|0.0,-38.54875|3.5313125,-68.8199375|29.544125,-68.2929375|29.5539375,-67.8935|29.24925,-64.6775|29.3919375,-67.8629375|29.0981875,-75.39775|39.0829375,-74.6741875|39.028375,-74.6269375|38.5965,-75.4025|38.8209375,-72.484125|38.366625,-72.089375|34.3444375,-72.3508125|34.1055,-72.191125|34.463875,-71.670625|34.0108125,-70.6828125|34.0664375,-69.4956875|33.51625,-69.0961875|33.2648125,-68.3705625|33.3135625,-69.4105625|33.540125,-69.0304375|33.32775,
-34.3366875|2.2033125,-33.534|2.31575,-32.8241875|2.274375,-34.77875|2.270625,-10.005|0.0,-66.5615|29.8085,-67.1434375|30.0650625,-67.2363125|29.69525,-63.4684375|29.8295,-66.0625|29.39,-70.2761875|40.0138125,-70.3825|40.2359375,-70.86075|40.356,-70.252125|39.903125,-55.6674375|29.9885625,-66.8373125|35.4399375,-67.834125|35.6090625,-68.0444375|35.667625,-68.1326875|35.6845,-64.4554375|33.76425,-62.183875|32.9221875,-62.345|33.121375,-62.279875|33.3338125,-62.52475|33.43225,-56.2055625|27.99525,
-69.018|36.32025,-70.148125|36.442375,-69.87775|36.29625,-69.618125|36.20675,-69.299875|36.28525,-13.0065|0.0,-21.45175|1.8693125,-21.787125|1.8395625,-33.9585|3.447625,-23.4131875|1.9199375,-73.308875|40.28075,-74.197|39.91075,-75.139|40.13275,-75.328125|40.202125,-76.350375|40.513,-71.633875|35.583625,-71.92175|35.47625,-71.37825|35.077375,-71.518125|35.054875,-71.16275|35.25825,-68.747|34.59325,-67.71075|34.365,-69.65975|34.746875,-69.19825|34.083375,-68.33875|34.306625,
-68.749625|35.705875,-69.939|35.406875,-70.133625|35.6925,-69.737375|35.712875,-69.3855|35.93025,-24.026875|2.646,-7.0035|0.0,-35.5988125|2.5134375,-44.13925|3.37925,-32.4874375|2.220125,-73.549|39.5885,-75.560625|39.70625,-75.37525|39.419875,-74.960125|39.45025,-76.18075|39.614625,-71.109375|34.89325,-72.11725|35.263625,-71.1435|34.676625,-71.50025|35.24175,-71.363375|34.7635,-69.232875|33.95775,-67.74725|34.045875,-70.803125|34.399875,-70.378625|34.131625,-70.5275|34.262125,
-68.523125|35.788875,-69.591|35.469375,-69.9625|35.5125,-70.06775|35.946125,-69.0045|35.689375,-37.4420625|3.018125,-36.7311875|3.092625,-9.0045|0.0,-44.26425|3.6465,-36.1035|2.815125,-72.267|39.497875,-74.161875|39.241375,-75.85225|39.519875,-75.684|39.969,-75.33075|39.78875,-71.561125|34.695375,-71.845|34.909125,-72.269625|35.3635,-71.3435|34.50025,-71.7155|34.857625,-69.196|34.46025,-67.806375|34.350625,-71.238875|34.211125,-70.4305|33.783375,-70.672625|34.4945,
-64.6956875|37.15425,-64.665625|36.7414375,-65.865125|37.7426875,-65.7121875|37.5094375,-65.553375|37.7056875,-31.881625|1.49525,-32.30375|1.51525,-33.924125|1.434,-9.0045|0.0,-33.0760625|1.605625,-53.46975|29.528,-67.3105|39.4953125,-67.5114375|39.2103125,-66.49275|39.1729375,-67.375625|39.5165,-65.9303125|36.081375,-63.5110625|33.5716875,-65.715375|35.197125,-65.5381875|35.4675,-66.4595625|35.927375,-64.8585|36.0076875,-63.6734375|35.5769375,-65.52675|35.653625,-65.54625|35.837375,-65.757|36.1358125,
-68.275375|35.627625,-68.874625|35.166875,-69.4045|35.279125,-69.007125|35.19,-69.046625|35.62275,-37.0185|3.872875,-36.039625|3.89325,-37.86325|3.76675,-41.511625|3.836875,-9.0045|0.0,-71.641375|39.27325,-75.186125|40.056125,-74.932375|39.402875,-75.637125|39.955125,-75.418125|39.615,-70.870625|34.90375,-70.179|34.321625,-71.595|34.9415,-70.844|34.938,-70.6995|34.70575,-68.278875|33.83375,-67.017875|34.17825,-70.129875|33.848,-70.11175|33.91425,-69.806375|33.871375,
