-8.004|0.0,-22.5434375|3.341875,-24.9366875|3.629375,-23.711875|3.9261875,-24.2883125|3.9681875,-49.7928125|24.5603125,-62.4046875|34.0089375,-62.0365|33.554125,-62.550375|33.6718125,-62.809875|34.3911875,-64.8739375|35.0621875,-64.215625|35.3378125,-64.1805625|34.4541875,-64.7196875|34.8913125,-62.8205625|35.1140625,-66.1573125|32.3778125,-65.57625|32.095625,-66.108625|32.44175,-65.6570625|32.1111875,-65.8225|31.9365625,-67.136375|32.2761875,-67.2264375|32.358625,-66.8139375|32.26075,-67.3811875|32.5883125,-65.87275|32.4769375,
-22.2884375|3.0524375,-10.005|0.0,-37.5006875|3.37175,-37.700375|3.4314375,-39.40525|3.7825,-66.869|35.15,-68.8148125|35.225625,-68.7364375|35.1071875,-69.269875|35.4700625,-69.2308125|35.5890625,-66.0019375|35.010625,-65.6235|35.253,-65.9758125|35.1216875,-66.5001875|35.2830625,-64.4706875|35.279,-66.5183125|31.99325,-67.0811875|31.83475,-66.01175|31.9758125,-66.698625|32.0051875,-66.4018125|31.8336875,-67.5226875|31.65825,-67.396125|31.912875,-67.9178125|32.1246875,-67.52075|31.7241875,-65.90275|31.830375,
-34.5106875|3.4638125,-35.34325|3.318125,-12.006|0.0,-38.71625|3.7610625,-39.706875|3.7021875,-66.5433125|35.353125,-68.5103125|35.0643125,-69.2835|35.5158125,-69.2003125|35.303875,-68.56225|34.931875,-66.3374375|35.6086875,-66.2555|35.183625,-65.9175625|35.289875,-66.167625|35.0651875,-64.5130625|35.408375,-64.461|32.901375,-59.197|28.835,-63.6340625|32.3715,-63.4385625|32.179125,-63.7238125|32.204375,-67.5475625|31.727125,-67.545|31.900625,-67.8421875|31.979625,-67.8820625|31.977,-65.282375|31.99525,
-37.0120625|3.3495625,-35.9786875|3.1980625,-38.0560625|3.2941875,-11.0055|0.0,-39.9036875|3.669125,-65.59425|34.5051875,-69.214|35.2613125,-69.032375|34.8868125,-68.696125|34.5615,-68.89825|35.012125,-65.3793125|34.7466875,-65.6625|34.8156875,-66.29425|35.0985625,-65.8499375|35.119375,-63.3684375|34.8238125,-66.428125|32.1883125,-66.7489375|31.81875,-66.3769375|31.7291875,-66.577875|31.665875,-66.3791875|31.8848125,-64.561875|32.283625,-64.4568125|32.1936875,-64.3904375|32.2436875,-64.621625|32.1160625,-51.0616875|23.4706875,
-37.7375|3.94725,-38.02475|3.7964375,-39.09175|3.965875,-39.6134375|4.1076875,-13.0065|0.0,-66.0755|34.6735,-69.4125|35.23025,-67.7745625|34.1910625,-68.398375|34.54,-68.4976875|35.1633125,-59.775|34.4739375,-59.9273125|34.3916875,-60.3853125|34.4224375,-59.9194375|34.148,-47.038125|25.2319375,-64.887625|31.139,-65.257375|30.78575,-64.932375|30.683125,-65.964375|30.9630625,-65.119125|30.6866875,-67.6171875|31.64725,-67.261875|31.4826875,-68.2828125|31.8745,-67.93675|31.853,-65.3716875|31.7116875,
-68.0898125|40.405875,-69.6819375|40.6468125,-69.60725|40.411,-69.1569375|40.6391875,-69.0824375|40.644,-8.004|0.0,-25.7854375|2.313875,-22.1063125|2.380625,-26.05875|2.7924375,-22.8589375|2.4199375,-51.3968125|28.2256875,-61.85975|35.5339375,-61.8425|36.02175,-62.3720625|36.1768125,-62.0956875|36.173875,-66.8036875|32.873125,-66.1475|32.6295,-66.743125|32.9968125,-66.0280625|32.550125,-66.2078125|32.86775,-67.0205|32.7316875,-66.5673125|32.3185,-66.238125|32.3891875,-66.9701875|32.738625,-66.119625|32.0118125,
-71.5216875|39.7026875,-72.152375|39.527875,-72.864125|40.1904375,-72.510625|39.8275,-72.808625|39.655125,-28.176125|3.3536875,-9.0045|0.0,-38.7265625|3.0503125,-41.150875|3.32775,-40.15725|3.29175,-64.03475|35.912375,-66.1946875|35.880875,-65.813875|35.7635625,-65.7314375|35.976625,-65.548|35.795125,-66.9414375|32.6808125,-67.0100625|32.6478125,-67.7954375|32.3615625,-67.9346875|32.7340625,-66.536375|32.5309375,-61.5379375|30.1655625,-64.4253125|32.6171875,-64.502625|32.91525,-64.804625|33.4079375,-65.021375|32.872875,
-71.6098125|39.100125,-73.2271875|38.8839375,-73.5636875|39.3099375,-72.4856875|38.80125,-72.8083125|39.233875,-40.848|3.3949375,-39.9864375|3.3785625,-11.0055|0.0,-38.644625|3.553375,-38.238625|3.8186875,-64.4969375|35.2320625,-66.3479375|35.186375,-65.8726875|34.966,-66.492625|35.2365,-66.0956875|35.093625,-67.3404375|32.0228125,-67.429|31.9565625,-67.92675|32.0226875,-67.4930625|31.6951875,-66.6655|31.6818125,-68.544|32.356625,-67.569875|31.9725625,-67.5494375|32.1421875,-68.3509375|31.7440625,-68.045875|32.235625,
-71.1039375|39.182125,-72.549625|39.175625,-72.161125|39.263125,-72.6178125|38.924375,-71.907375|38.7475,-37.815875|2.8165,-37.1425625|2.797875,-35.711875|2.750125,-10.005|0.0,-35.5636875|3.059625,-63.115875|35.50375,-66.4020625|35.66175,-65.5910625|35.608875,-65.2853125|35.073,-66.81975|35.640125,-64.46025|33.010625,-64.2500625|32.247875,-64.635875|32.869,-65.075875|32.923,-60.9220625|30.628125,-67.7719375|32.28275,-66.7996875|31.607875,-67.37825|32.050375,-67.332|31.670625,-67.30875|31.923625,
-70.9695|39.0305,-72.195|38.55125,-72.44925|38.8405,-72.0685|38.98375,-72.38525|38.667375,-36.581375|3.152875,-34.93675|2.907375,-36.6495|2.881625,-36.774125|2.748125,-12.006|0.0,-62.60625|34.7335,-65.811|34.984,-65.552|34.8765,-65.810125|35.005375,-66.038625|34.85375,-67.644|31.552,-67.281625|31.643625,-68.18875|31.81925,-67.460125|31.195625,-66.710875|31.402,-67.94525|31.683,-67.421|31.6135,-67.02125|32.064125,-67.735875|31.909625,-67.94975|31.820875,
