-11.0055|0.0,-38.61925|0.217625,-41.6620625|0.2016875,-43.20725|0.382375,-45.111625|0.2466875,-40.1813125|0.249125,-36.387375|0.224125,-41.068875|0.2250625,-37.804375|0.2394375,-43.3149375|0.3056875,-142.6356875|68.674625,-140.103375|68.491125,-139.8649375|68.818625,-138.931|68.5450625,-139.44875|67.789875,-139.98225|69.19575,-142.3481875|69.22825,-140.086125|68.1998125,-140.2554375|69.0395,-140.7641875|69.2815625,-136.3568125|73.094375,-140.1115|73.57,-138.720125|73.253625,-139.419125|73.2120625,-140.1134375|73.8906875,-139.485625|73.52925,-140.226375|73.4286875,-139.799375|72.8560625,-139.432|72.8349375,-139.387125|73.6801875,-137.691625|66.1596875,-138.488|66.297,-138.8935625|66.0286875,-138.402125|65.9685,-139.717625|66.69475,-139.6626875|65.989625,-138.6094375|66.78425,-136.4584375|66.9170625,-138.1785|66.4489375,-138.8005625|65.8148125,-142.4205625|74.9313125,-141.2540625|74.2724375,-142.319875|74.0804375,-142.1229375|74.7605625,-142.3224375|74.8004375,-142.9120625|74.613625,-141.4689375|75.2145625,-142.4210625|74.9279375,-145.7105625|75.9618125,-144.0496875|75.5295,
-39.4725|0.314375,-9.0045|0.0,-77.6686875|0.3059375,-79.669|0.3018125,-78.22075|0.4466875,-78.7824375|0.293,-82.3905625|0.1940625,-73.3436875|0.3288125,-84.9745|0.2283125,-79.6634375|0.277125,-141.4066875|69.3258125,-139.234125|67.958875,-137.5440625|68.4191875,-139.3663125|68.4481875,-140.2769375|68.4399375,-139.0856875|68.91,-140.62475|67.739375,-140.0100625|68.774875,-140.4850625|68.67375,-141.823|68.7856875,-135.310875|72.829,-138.8421875|73.832,-137.60075|73.5408125,-136.64125|72.6336875,-140.0030625|74.328,-137.4486875|73.0138125,-140.4513125|73.8976875,-139.203125|72.9350625,-139.484|73.427125,-136.3971875|72.8164375,-138.0513125|66.3114375,-138.0260625|66.3323125,-139.558|66.664375,-139.126125|67.2665,-137.25325|64.846625,-138.635625|66.3604375,-138.0923125|66.125,-135.460375|66.812,-137.2146875|66.700125,-137.61975|65.793125,-142.398125|75.725875,-142.332625|74.48675,-141.4705|75.2784375,-141.394375|74.009625,-142.10325|75.5355625,-142.565|75.5279375,-142.1749375|75.070375,-142.4931875|75.094,-146.1869375|74.7029375,-142.4569375|75.733625,
-81.719|0.3755,-83.768625|0.3666875,-8.004|0.0,-77.1288125|0.410375,-76.717875|0.5775,-74.865875|0.33975,-76.6041875|0.3691875,-73.1459375|0.324,-78.6765|0.5048125,-78.4194375|0.4133125,-139.3219375|68.026375,-137.8699375|68.511375,-137.861875|68.5095625,-138.2034375|68.1741875,-138.4481875|68.5548125,-137.14925|68.1829375,-140.717|68.7555,-139.30225|69.071375,-141.2535|69.0851875,-140.022125|68.543375,-134.63625|73.7348125,-137.1855|73.3711875,-137.044125|73.2315625,-136.047625|72.8816875,-136.434125|72.277625,-137.657125|73.494375,-137.853|72.6290625,-137.33175|73.1998125,-138.491625|73.144125,-136.026125|72.83875,-136.82675|65.9854375,-136.869125|66.626125,-138.637625|66.496625,-136.5079375|65.77825,-138.2630625|66.569625,-137.8984375|66.1685625,-138.5348125|67.199125,-134.0758125|66.3638125,-136.656875|66.33925,-137.405375|66.847875,-140.48925|74.460625,-140.442375|74.3615625,-140.27775|74.8035625,-139.6719375|73.9875625,-141.498125|75.3298125,-141.331875|74.996,-138.4884375|74.3135,-140.76|75.074875,-146.399625|74.915625,-141.8395|75.437625,
-73.5194375|0.2845625,-74.942125|0.49225,-72.4489375|0.489,-11.0055|0.0,-69.4501875|0.49375,-66.2745625|0.4433125,-63.5633125|0.6135,-61.9315|0.56375,-67.957625|0.441875,-69.168875|0.5273125,-139.3461875|69.683,-136.905125|68.7416875,-137.1031875|69.5503125,-137.1355|69.2603125,-137.5529375|69.8935625,-136.423125|69.0246875,-139.28075|69.77275,-137.301|70.235375,-138.5669375|69.987125,-139.3491875|70.1898125,-115.096625|61.4246875,-132.960875|76.8629375,-130.588125|75.05025,-131.923125|76.235,-131.253|75.8764375,-130.091125|74.779625,-132.315|75.4656875,-132.9435625|75.8376875,-132.451|75.8325,-130.803625|75.68525,-135.0338125|67.1088125,-134.6105625|67.1265,-135.758625|66.9578125,-136.8570625|67.7761875,-135.4431875|66.9923125,-136.743875|67.3494375,-135.1095|67.168125,-134.3136875|67.4510625,-134.3778125|66.684125,-134.604625|66.4553125,-139.429625|75.583875,-138.295625|75.9960625,-138.671125|75.492375,-139.871125|75.7656875,-139.266|76.1700625,-138.6855|75.44425,-138.429875|75.706125,-140.4123125|76.084375,-144.700125|75.461125,-138.9193125|75.9544375,
-62.6325|0.4563125,-61.808|0.5315625,-61.5398125|0.55975,-64.8453125|0.3481875,-11.0055|0.0,-55.8981875|0.6619375,-55.1911875|0.452375,-54.9016875|0.4586875,-60.229875|0.422375,-61.10025|0.4819375,-133.10825|72.1661875,-124.6473125|64.351,-132.2995625|72.1599375,-133.60425|71.868875,-131.55225|70.86475,-133.0811875|72.896875,-133.93125|72.0929375,-132.23425|71.732875,-134.1575625|72.0500625,-134.075375|73.0905625,-132.4919375|74.2155,-135.358|74.0750625,-136.051125|74.2521875,-135.9453125|73.619,-136.975125|74.8698125,-137.4878125|74.86,-136.5731875|74.0063125,-137.458625|74.0256875,-136.49275|74.2291875,-135.7385625|73.9745,-135.033125|67.8860625,-134.56775|66.9130625,-134.9400625|66.958375,-137.0883125|67.35625,-134.1180625|67.013875,-135.9803125|67.56875,-136.9253125|67.845625,-131.969875|66.7273125,-135.0225625|67.595375,-133.2724375|67.2250625,-139.632875|76.6969375,-138.116625|75.4625,-137.2250625|75.5846875,-138.90125|75.646625,-138.886625|75.764875,-138.4895625|75.12575,-139.1503125|76.20475,-139.636375|76.16225,-142.897875|75.67175,-138.6366875|74.9515,
-56.0110625|0.4469375,-55.9436875|0.3768125,-56.791625|0.326,-60.10575|0.4965625,-64.248875|0.424125,-7.0035|0.0,-51.1275625|0.4129375,-51.685125|0.413125,-54.120875|0.422875,-54.34075|0.377375,-138.240375|69.504,-137.46|69.169,-136.6340625|69.5115,-136.8200625|68.800125,-137.0158125|69.1611875,-136.16|68.9915,-138.5685625|68.4938125,-136.448875|68.93225,-138.225125|69.2361875,-136.849375|67.90575,-133.319625|73.6115,-136.0951875|73.4685625,-135.1005625|73.3035,-136.636875|74.2171875,-136.0055625|72.8414375,-136.0056875|73.2843125,-136.5529375|73.16025,-136.45075|73.13475,-136.1215625|72.8436875,-135.003625|73.7998125,-133.233625|66.3466875,-132.613|64.72175,-135.0116875|66.3700625,-134.9511875|66.2205,-134.4129375|66.1109375,-134.8395|66.259375,-134.746375|66.25525,-133.728625|66.3855,-134.12025|65.7634375,-134.809|66.646875,-136.985|74.0591875,-137.943375|74.1319375,-136.233125|73.62925,-138.8741875|75.0068125,-136.867|74.261625,-138.093875|73.985,-138.0955|75.4666875,-138.1639375|74.89275,-144.8154375|75.9800625,-139.0281875|75.252875,
-48.6218125|0.4796875,-47.7088125|0.4020625,-48.8125|0.46925,-50.0955|0.496,-55.069125|0.4361875,-47.7373125|0.504,-8.004|0.0,-43.9268125|0.4469375,-45.0203125|0.4531875,-45.141375|0.49225,-137.214125|69.356125,-135.5388125|69.84175,-135.25075|69.2790625,-135.8605|69.002,-134.902875|68.2583125,-135.608125|69.85875,-137.488375|69.318,-135.0931875|68.8425625,-136.4893125|69.3365,-136.053375|69.4625,-130.931625|73.788125,-134.2525|73.7671875,-133.8715|73.3376875,-135.1155|74.5198125,-134.62875|73.254875,-135.202625|74.5293125,-136.3108125|75.432375,-136.2515625|74.730125,-135.0575625|73.717375,-132.9466875|73.7839375,-129.2166875|68.519625,-131.3028125|69.8136875,-130.341|69.1130625,-131.0114375|70.329875,-130.7931875|69.5708125,-132.9295625|70.29025,-131.015|69.7496875,-124.3694375|65.56725,-129.8363125|69.359375,-131.7505625|69.9745,-136.1304375|75.0675,-136.7928125|75.88225,-136.1189375|75.0840625,-138.4975|76.0490625,-136.02325|75.05625,-137.9361875|76.22475,-136.1735625|75.3345625,-137.0205625|75.6135625,-142.49075|74.97375,-137.8534375|75.2261875,
-41.6320625|0.3221875,-41.7835|0.484125,-42.486375|0.3140625,-45.3645|0.356625,-50.0053125|0.2828125,-40.975|0.397625,-43.6315|0.342875,-8.004|0.0,-38.9584375|0.3521875,-40.0368125|0.44525,-134.405|68.6709375,-132.452375|67.89375,-132.340125|68.2099375,-133.28275|67.837125,-133.5839375|68.887375,-131.738875|67.62625,-134.1128125|67.583375,-134.6176875|68.4978125,-134.92175|68.375625,-133.44525|67.3021875,-129.46575|73.2240625,-131.5230625|72.6268125,-131.8209375|73.49625,-132.2658125|72.0580625,-132.6121875|72.5948125,-132.43|72.662,-134.14125|72.9160625,-133.0788125|72.8533125,-132.734375|71.94625,-131.0040625|72.1649375,-132.7613125|66.775625,-131.5689375|65.4295625,-134.9518125|67.696125,-133.14425|66.3309375,-132.223375|65.6593125,-133.7475625|66.282,-132.48325|66.1874375,-130.292125|66.76375,-130.64075|66.3545625,-131.8741875|66.6363125,-129.293625|74.55425,-129.236625|74.5975625,-127.952125|73.9543125,-130.39525|75.2340625,-129.457|75.1483125,-128.443875|74.2091875,-129.4536875|75.2989375,-130.1574375|75.196875,-119.38475|62.127375,-130.22775|74.8835,
-39.5053125|0.6355625,-40.017375|0.6234375,-38.918375|0.5459375,-42.753|0.6826875,-46.5351875|0.6135625,-37.7013125|0.59675,-39.3695|0.6855,-39.851875|0.7248125,-8.004|0.0,-38.62725|0.91025,-137.145|69.163,-134.647125|68.4055625,-132.8385625|68.0585,-136.69675|69.1134375,-136.319125|69.30175,-133.8746875|68.8053125,-137.237|69.10575,-135.1441875|68.9189375,-136.7198125|68.7243125,-135.1921875|68.0954375,-131.0669375|73.7355625,-134.01725|73.66875,-133.2343125|73.571,-132.5434375|72.5190625,-133.5390625|73.0495,-132.868875|72.820625,-133.691|73.171,-134.61975|73.7940625,-135.3234375|73.5415625,-133.4058125|74.2811875,-132.3690625|66.4091875,-131.989125|66.5440625,-132.167625|65.610125,-132.7365625|65.8993125,-133.1090625|66.245625,-132.1105|65.59275,-134.0190625|66.9134375,-131.03475|66.564,-131.400125|66.8191875,-131.8701875|66.083625,-136.57475|74.451375,-136.0059375|74.4685625,-135.3859375|73.627125,-136.989125|74.777625,-136.568625|74.070625,-135.961875|74.192125,-136.1555625|74.662625,-135.1076875|74.4750625,-141.4049375|74.348,-139.3880625|76.230625,
-39.2275|0.7195,-40.200875|0.69675,-38.00775|0.80725,-41.6233125|0.7515,-43.5829375|0.634625,-37.0301875|0.642625,-39.634125|0.65075,-36.9850625|0.702125,-38.58725|0.620625,-10.005|0.0,-136.013625|69.188625,-136.6206875|69.342625,-134.4653125|68.304375,-134.9008125|68.795875,-134.385125|68.515375,-134.6959375|69.070625,-134.4409375|67.88975,-136.6150625|68.756375,-136.9776875|68.999375,-136.063875|68.589125,-129.715875|73.302,-133.3519375|73.846125,-131.9565625|73.089,-134.4434375|74.763125,-132.6648125|73.33925,-133.693625|73.475375,-133.4405625|73.396125,-133.844875|72.80125,-134.11375|73.55125,-132.799875|73.343125,-132.4838125|66.2255,-133.225375|66.061375,-133.6645|66.83475,-134.2988125|67.0075,-134.6921875|67.487875,-133.771|65.6885,-131.350875|65.06725,-131.099125|66.54025,-132.650125|66.34625,-132.3161875|66.225625,-137.1448125|75.423875,-136.31925|75.3225,-136.4575625|75.083875,-135.855|74.48425,-136.2639375|74.821125,-136.4190625|74.7965,-135.744125|74.810375,-136.0888125|74.66025,-142.8306875|75.549625,-137.1404375|75.143625,
