-8.004|0.0,-46.443|0.3376875,-43.1130625|0.343375,-38.577375|0.3273125,-46.3499375|0.3938125,-43.9851875|0.4329375,-43.9878125|0.4020625,-38.8185|0.421,-38.6066875|0.3561875,-43.3128125|0.254,-139.246|69.71825,-140.55275|70.1528125,-137.9045625|69.302,-137.9275625|69.7695,-140.34425|70.2595,-139.558625|69.479125,-136.1849375|70.3011875,-142.1883125|68.5386875,-140.9670625|70.8333125,-141.5211875|71.00575,-140.04225|68.9815625,-141.2985|69.7436875,-143.2703125|70.197625,-141.0173125|69.6970625,-140.5850625|69.0973125,-141.536375|69.04875,-142.6956875|69.036,-140.3900625|69.037125,-140.79975|69.554375,-139.0086875|68.977625,-137.1929375|63.5054375,-141.1259375|62.844,-138.526875|62.909125,-138.0704375|63.13675,-139.0784375|63.1073125,-137.4014375|62.166625,-137.3778125|62.95675,-137.8929375|63.4874375,-137.0311875|62.6648125,-137.70125|62.409375,-140.4990625|68.5098125,-138.08375|67.874125,-139.6023125|67.5965,-140.690625|68.3885625,-139.2435625|68.6761875,-138.79375|67.7034375,-140.3484375|68.8935,-138.8949375|68.40375,-137.601125|68.6770625,-140.3729375|69.2436875,
-45.2943125|0.322,-12.006|0.0,-71.2163125|0.37175,-79.3226875|0.2644375,-71.2149375|0.3009375,-69.9109375|0.399875,-80.006125|0.3135,-83.4845|0.333625,-83.58|0.3638125,-78.63375|0.3229375,-140.4663125|69.384625,-141.6668125|69.90775,-139.7135625|69.977625,-139.8935625|69.36575,-139.683125|69.5640625,-141.2901875|70.065625,-136.5103125|70.7891875,-143.88425|70.2960625,-141.1006875|70.324625,-142.0026875|69.3239375,-140.419625|68.21225,-139.054625|69.2248125,-140.0326875|68.914125,-140.4784375|69.224375,-139.76875|68.9074375,-140.1271875|69.184875,-142.7465625|68.9054375,-140.4231875|68.9461875,-140.4015|69.399125,-140.0781875|70.0055,-135.8908125|62.8033125,-142.2996875|63.72775,-137.37625|63.0411875,-137.2648125|63.0056875,-138.187875|64.0895625,-136.963875|62.6920625,-138.2673125|62.813,-136.662875|62.4323125,-138.7074375|63.4445,-136.69925|62.677125,-141.946625|69.2321875,-142.0483125|69.5863125,-140.88325|68.8665,-141.9939375|68.7041875,-139.982875|68.453375,-141.58475|68.1591875,-142.8203125|69.44075,-141.4869375|68.1696875,-136.666375|68.1264375,-142.3353125|68.646875,
-69.1185625|0.303625,-72.28175|0.3584375,-8.004|0.0,-72.7309375|0.4155,-74.505375|0.3620625,-72.0306875|0.4158125,-80.0659375|0.434875,-75.913625|0.3395625,-81.973|0.29575,-76.689|0.3808125,-141.8051875|70.4411875,-141.408625|70.724125,-138.9421875|70.264625,-139.364375|69.886,-140.4828125|70.33825,-140.8095625|69.53775,-134.2125625|69.5976875,-141.91275|69.4455625,-140.1129375|69.3690625,-142.439125|70.306375,-138.81675|68.9764375,-138.2275|69.321375,-138.5643125|69.035375,-139.3300625|69.24575,-138.9645|69.1029375,-138.0185625|69.032125,-140.695|68.66275,-138.3731875|69.3929375,-138.9355625|69.1298125,-137.9738125|68.6754375,-136.2783125|63.375125,-139.6198125|62.818375,-135.759625|62.5464375,-135.8668125|62.882125,-135.2590625|62.9634375,-135.0110625|62.192375,-135.866375|63.20925,-135.40225|62.81425,-137.6243125|63.480125,-136.36675|63.5083125,-141.8765625|68.996125,-137.728125|67.5099375,-139.9898125|68.08575,-139.8256875|68.7573125,-139.7716875|67.9225625,-140.89625|68.4686875,-141.0939375|68.2210625,-139.6505625|68.2121875,-133.87|67.5129375,-140.1973125|67.759,
-70.3561875|0.215375,-72.2834375|0.2185625,-67.325375|0.2415625,-8.004|0.0,-66.5473125|0.21325,-61.7705|0.304125,-63.4970625|0.2715625,-65.3694375|0.204625,-66.3325625|0.33225,-65.255|0.25,-139.10575|71.7025625,-139.1560625|70.753375,-138.651125|71.7734375,-136.5445|70.932875,-138.1893125|70.958625,-138.808375|71.3743125,-132.117625|71.1371875,-139.4526875|71.0735,-138.901875|71.1265,-139.8991875|71.225,-137.190625|70.2150625,-136.354875|70.4030625,-136.855625|70.6719375,-136.1351875|70.341875,-137.894|70.9370625,-138.1845|71.0745,-139.1050625|70.057,-136.11025|70.5865,-136.65925|70.1165625,-136.3181875|71.418875,-133.5118125|68.0003125,-126.242125|59.2829375,-131.7380625|66.7429375,-131.1719375|66.2550625,-133.30425|67.4018125,-132.486625|67.219375,-132.8460625|67.0936875,-132.4170625|66.83825,-132.9199375|67.568875,-132.6868125|67.1558125,-134.4156875|72.198875,-133.747125|72.548625,-134.48125|72.1104375,-134.3505625|72.63375,-133.244375|71.9513125,-134.0345625|72.423625,-134.9720625|72.9328125,-134.765875|72.645375,-129.4404375|71.1695625,-121.2958125|59.55175,
-66.9771875|0.4951875,-68.7941875|0.47825,-65.469125|0.3699375,-69.1426875|0.4404375,-10.005|0.0,-59.333125|0.4608125,-63.2109375|0.5255625,-58.1541875|0.3623125,-61.404125|0.31075,-60.981625|0.4318125,-137.625875|69.78425,-140.4704375|70.003,-137.7189375|69.8494375,-138.8225625|71.0499375,-138.4306875|70.553875,-139.1304375|70.0918125,-133.27975|69.8074375,-141.10825|70.98625,-139.399375|69.9268125,-140.0675625|70.7008125,-138.4355|70.17825,-136.3218125|68.8979375,-137.52825|68.847375,-137.092625|68.4056875,-137.412|68.6075625,-137.56675|69.6130625,-140.761375|69.549375,-137.011625|69.287,-137.2983125|69.107875,-136.628|68.235,-136.323125|64.4339375,-138.416875|62.693875,-136.3236875|64.044375,-134.056375|63.2033125,-135.4619375|63.3304375,-136.1050625|63.7181875,-135.7731875|63.5655,-134.27175|62.1875,-136.6924375|64.0153125,-134.1561875|61.707,-139.266|67.7295625,-138.6293125|68.46375,-139.4960625|67.3511875,-138.8913125|67.73375,-137.5840625|68.5408125,-139.76025|68.781,-139.715125|67.637375,-139.9865625|68.7993125,-134.5850625|68.4221875,-140.5733125|68.2820625,
-59.954625|0.6756875,-58.1460625|0.766375,-57.444875|0.7283125,-58.5431875|0.643625,-57.105625|0.7410625,-10.005|0.0,-56.955875|0.7185,-50.8186875|0.6146875,-50.606375|0.63075,-54.385625|0.8419375,-135.1659375|73.8204375,-134.9595|73.4949375,-133.0826875|73.5064375,-133.2353125|73.3935,-134.2986875|73.8074375,-134.2351875|73.601875,-131.45075|73.621375,-124.792125|64.706875,-134.683375|74.0579375,-136.120625|74.173,-138.3280625|71.7575625,-137.2150625|70.4933125,-138.6144375|70.6381875,-135.6886875|69.4534375,-136.3739375|69.9281875,-137.490375|70.99025,-140.7414375|69.82,-136.9419375|70.8886875,-137.0673125|70.755375,-135.9250625|70.51575,-133.3591875|63.970125,-138.018125|63.9581875,-133.2761875|62.8651875,-134.676625|64.1225,-132.8831875|63.67275,-133.42675|63.4998125,-133.3176875|63.5568125,-134.690125|64.445375,-135.46025|64.3821875,-131.93575|62.4481875,-140.4019375|69.1445,-138.969125|69.39325,-138.8246875|69.5375625,-137.1428125|68.493125,-137.2405625|69.034875,-139.065625|68.5471875,-139.543|69.459375,-138.468|68.9618125,-133.4358125|69.353,-139.1293125|69.2200625,
-52.7|0.32,-52.8581875|0.300875,-49.4889375|0.3145625,-50.8570625|0.350875,-50.9954375|0.2514375,-51.6765625|0.3586875,-12.006|0.0,-43.362375|0.3266875,-43.7180625|0.3641875,-46.1955|0.473625,-136.5699375|69.0165,-136.9249375|69.2303125,-136.8678125|69.89875,-136.1064375|70.4480625,-136.3786875|69.53975,-137.5954375|69.8871875,-130.6759375|69.8920625,-137.6369375|70.0509375,-137.452375|69.7835625,-137.3435|69.24725,-127.89575|70.0335,-128.2|69.9005,-126.85275|69.49175,-129.272125|70.6340625,-129.1953125|70.5721875,-128.6199375|69.5883125,-120.9959375|61.6589375,-126.6395625|69.675,-127.96975|70.49275,-126.7279375|69.2306875,-131.5281875|62.974375,-137.0225|63.462625,-131.7476875|62.153375,-132.2611875|63.2508125,-131.9170625|63.4506875,-131.2245625|62.95775,-132.7621875|63.7896875,-133.59525|63.766375,-132.37925|63.2375,-131.6696875|62.9193125,-138.1726875|68.540125,-137.120375|68.813875,-137.1711875|68.49275,-135.45325|68.2503125,-135.245875|68.3710625,-137.6741875|68.5733125,-137.3609375|68.1716875,-137.099875|68.6771875,-130.587875|68.2699375,-138.8676875|68.9296875,
-48.8731875|0.404625,-47.4708125|0.4601875,-44.5945|0.4489375,-47.514375|0.42675,-46.916625|0.5051875,-47.7688125|0.5256875,-51.226625|0.404125,-8.004|0.0,-40.733375|0.5615,-40.4533125|0.4976875,-138.86875|70.5711875,-138.7610625|69.578125,-137.1768125|69.888,-136.64975|70.377,-137.4224375|70.25825,-137.01925|70.1838125,-131.4011875|70.053125,-138.15775|69.0874375,-137.665|69.883375,-139.258375|69.494125,-135.9905625|68.919125,-135.865625|69.308375,-136.460625|69.30625,-135.561125|68.6281875,-136.7725|68.9895,-136.8403125|69.433375,-139.2514375|69.6201875,-136.2123125|69.209125,-135.5841875|69.3745625,-134.6300625|69.0809375,-131.8735|62.69925,-137.677125|63.479,-133.574|63.69025,-132.4905|62.901375,-133.09525|63.074875,-132.9635|63.35275,-131.457|62.30675,-132.372375|62.592875,-133.356625|63.160625,-132.82975|62.596875,-138.3715625|68.938875,-137.614875|68.6619375,-137.0246875|67.55175,-136.571|67.9163125,-134.6798125|67.2938125,-138.2771875|68.441,-137.716|68.76675,-137.9176875|68.142,-132.151|67.9853125,-137.900625|68.575625,
-41.7536875|0.4835625,-42.626|0.35625,-38.3616875|0.292875,-41.07225|0.3833125,-40.5408125|0.28275,-42.462875|0.4094375,-46.5035625|0.29675,-40.236375|0.434125,-10.005|0.0,-39.162125|0.4560625,-136.5058125|69.389875,-138.4978125|70.522125,-137.3216875|69.864875,-135.86275|70.234,-136.671625|70.234375,-137.2308125|69.7055,-129.5843125|69.4744375,-138.4165|69.855125,-137.792125|69.860875,-138.7383125|70.7415,-136.261875|68.954125,-134.03175|68.158875,-135.7751875|69.389375,-135.40675|69.209625,-135.811875|68.868625,-137.6025625|69.55575,-137.438375|69.177375,-134.00775|68.611875,-135.3355|69.408875,-134.0495|69.085,-131.659375|62.471125,-136.116125|63.773875,-132.67875|62.91975,-131.598|62.383875,-131.236625|62.414875,-131.5025|62.44625,-131.792125|62.626125,-132.601375|63.091875,-131.700375|62.6705,-132.111125|62.970125,-136.9205|67.069375,-136.2611875|68.51875,-136.2265625|67.48625,-136.8615|68.7093125,-135.2625|68.1506875,-136.837125|68.2565,-138.7193125|68.556,-135.8430625|67.747,-132.8435625|68.8840625,-137.2775625|68.5359375,
-40.4179375|0.495125,-39.74975|0.4939375,-38.1720625|0.5490625,-39.885|0.462625,-40.5615625|0.5569375,-40.286625|0.5015625,-43.6061875|0.5643125,-36.84375|0.5289375,-39.4113125|0.397125,-11.0055|0.0,-136.7390625|70.26275,-137.2055625|69.873375,-136.3644375|69.665,-135.6235625|70.3653125,-136.4944375|70.335375,-137.5486875|70.058625,-131.8081875|70.0211875,-137.1853125|70.1298125,-137.8688125|69.619125,-137.264|69.657875,-134.76275|68.475625,-134.4760625|68.367625,-135.16025|69.57325,-134.7605|68.4479375,-135.8454375|69.3354375,-136.1290625|69.26075,-138.25|68.757125,-134.8565|69.1213125,-134.7986875|69.468875,-135.062375|69.9948125,-132.058625|62.097375,-135.850375|62.776375,-132.365875|62.9525,-131.280625|62.252,-132.95875|63.54875,-131.378625|62.49625,-131.30775|61.912875,-132.868875|63.88975,-132.297875|63.018875,-131.4365|62.4635,-138.639375|68.942,-135.517375|68.0408125,-136.5836875|67.704375,-135.9285|68.6530625,-135.050875|68.14925,-136.5634375|68.40475,-137.3251875|68.279,-135.9450625|68.3060625,-130.7365|68.1193125,-137.4118125|68.3639375,
