-12.006|0.0,-42.3134375|0.195375,-43.0109375|0.1905625,-45.654375|0.1765625,-52.45175|0.1843125,-47.14425|0.25575,-55.4853125|0.230125,-48.5781875|0.1749375,-45.356125|0.2285625,-47.296375|0.22575,-137.1178125|75.37075,-137.447625|76.38125,-136.6233125|76.247875,-136.217125|75.48725,-135.90275|75.4315625,-135.9658125|75.9936875,-132.0426875|74.730625,-122.1025|61.970375,-137.763875|75.707875,-137.1439375|75.868,-147.7169375|72.528375,-142.3495625|74.1835,-140.849375|72.4095625,-140.7738125|72.7964375,-141.824|73.6518125,-141.9070625|73.349625,-140.8776875|72.5695625,-141.590125|73.1653125,-138.9616875|71.667375,-140.667125|73.046375,-143.57475|69.3748125,-142.79575|70.0995,-140.16175|69.3773125,-140.705|69.1731875,-139.834125|68.841875,-139.1125625|69.9075,-143.281125|70.131,-143.4728125|70.338375,-142.80875|70.3086875,-141.9365|69.711,-136.9028125|66.3260625,-136.1784375|66.37875,-136.3065|66.5859375,-136.10425|65.838125,-136.6145625|65.0435,-133.563625|65.69825,-134.9238125|66.533625,-135.0023125|66.3395,-135.7920625|65.588875,-135.4624375|66.204125,
-43.8258125|0.3735625,-7.0035|0.0,-101.2731875|0.390625,-93.4314375|0.3015,-86.5361875|0.250875,-101.1380625|0.4030625,-86.9970625|0.3886875,-100.0403125|0.317625,-90.3504375|0.3284375,-93.5506875|0.278625,-140.482625|71.502125,-139.81625|70.97225,-140.896|72.16875,-141.8195625|71.978625,-139.8535|72.09725,-141.04175|73.1860625,-139.0755625|71.0145,-141.7979375|72.354,-142.0594375|72.128,-141.5715|71.763,-147.7069375|72.3824375,-141.932375|72.9001875,-142.2350625|72.6159375,-141.15975|71.8200625,-142.2015|72.3126875,-140.7268125|71.9215625,-141.3255625|72.872375,-140.156|71.9239375,-139.598625|71.833,-140.6895625|72.685375,-143.0091875|68.600125,-144.648375|69.298875,-143.530125|69.11025,-144.9481875|69.481,-145.4489375|68.7045625,-138.8059375|69.244125,-144.597|69.2046875,-144.197875|69.3566875,-144.5840625|68.5783125,-142.9995625|69.3643125,-136.7003125|65.67175,-135.3664375|64.5595625,-135.467375|64.4929375,-134.7083125|64.79975,-136.9563125|64.873,-133.3274375|64.6809375,-135.4199375|65.4768125,-133.6739375|63.95325,-136.4296875|65.149375,-135.275125|65.126375,
-96.4560625|0.2494375,-103.0535625|0.233375,-7.0035|0.0,-90.448625|0.1585625,-96.1501875|0.320625,-99.7448125|0.234375,-96.33425|0.2654375,-100.8553125|0.3174375,-90.7598125|0.366875,-90.4754375|0.2938125,-145.4610625|72.212875,-144.8903125|71.2795,-142.27|71.24925,-143.8340625|72.346125,-144.499375|72.5595625,-143.369625|72.298125,-139.8378125|72.773375,-145.4809375|72.81325,-147.01025|72.581125,-144.1753125|72.11175,-145.4436875|71.1613125,-142.7573125|73.22475,-138.5758125|72.005875,-140.112875|71.974375,-139.478625|71.022125,-140.5249375|72.408125,-140.9838125|72.3725625,-139.284|71.4848125,-140.8419375|72.82275,-140.3633125|72.332,-144.048125|69.43375,-143.80525|68.81,-143.44125|68.6045,-144.7026875|69.089875,-143.989125|68.812625,-138.134375|69.10525,-142.7560625|68.1273125,-144.1440625|69.10725,-143.39|69.033875,-140.1848125|68.329375,-134.58575|64.92925,-135.7625625|65.0063125,-134.3835625|64.9304375,-135.653375|65.446125,-137.3186875|65.434,-132.970375|66.023,-133.122125|64.610125,-133.0818125|65.10475,-135.00475|64.9380625,-134.527625|65.763,
-90.8545625|0.2846875,-94.066125|0.2801875,-91.679|0.26975,-9.0045|0.0,-92.6955|0.2506875,-89.277|0.2823125,-93.4296875|0.39525,-89.280125|0.2449375,-84.134|0.291,-89.4956875|0.2780625,-144.5550625|71.4195625,-144.1305|72.400875,-143.555125|72.353875,-143.0055625|71.1863125,-142.2041875|71.21975,-141.540375|71.1510625,-136.99975|72.3765,-144.4571875|71.885375,-143.8293125|71.7774375,-144.64275|72.375625,-144.8265|72.62175,-138.785625|71.0083125,-139.26125|71.840375,-140.1594375|72.472375,-138.9846875|71.2873125,-139.354|72.36125,-140.6171875|73.15925,-138.47075|71.970875,-139.4004375|71.80225,-138.7430625|71.6791875,-142.04675|68.9898125,-143.50575|68.6906875,-143.1870625|68.8695625,-143.5089375|67.5004375,-143.6610625|68.950375,-136.085375|68.899375,-143.3444375|69.501625,-143.4814375|69.319625,-143.169875|68.58075,-140.9190625|68.764625,-134.296|64.878,-134.1508125|65.132,-133.8924375|64.7234375,-133.92475|65.7841875,-135.217375|64.8486875,-131.5493125|64.9655625,-133.2971875|64.3111875,-131.9726875|65.2434375,-134.6435|65.2226875,-133.655625|65.2238125,
-80.03575|0.283875,-84.90825|0.481,-92.52125|0.4855,-93.82775|0.469375,-11.0055|0.0,-81.8213125|0.50675,-80.720125|0.471375,-81.466125|0.3974375,-77.2794375|0.4858125,-81.7315625|0.5570625,-144.687125|72.7778125,-143.3375|72.199375,-142.380875|72.026,-142.1179375|72.5575,-140.7791875|71.7623125,-141.3649375|72.2726875,-137.962|72.2485,-144.0895|72.633875,-143.2968125|71.8204375,-142.6724375|71.8504375,-143.7395625|71.8299375,-138.63125|72.13325,-139.3571875|72.749,-137.440125|71.887625,-138.6081875|71.968,-139.7355625|72.9995625,-138.61475|72.228875,-139.7446875|73.1975625,-137.2910625|72.3025,-138.525625|72.2830625,-141.1800625|69.42675,-141.6155625|69.2308125,-141.68325|68.72425,-143.4481875|68.868625,-141.02775|68.4013125,-136.73525|69.2230625,-141.8336875|69.5944375,-143.399375|69.544,-141.38225|68.2211875,-141.1426875|69.351625,-132.95175|64.380875,-133.0221875|65.0418125,-131.63425|64.7573125,-131.8083125|64.081,-136.300875|65.61825,-132.2420625|65.6671875,-131.3163125|65.1975625,-130.3585625|64.454375,-132.7878125|64.7559375,-134.4716875|65.466,
-75.4893125|0.64775,-79.12875|0.5649375,-81.0703125|0.443875,-80.0724375|0.5063125,-82.395625|0.686875,-11.0055|0.0,-71.316125|0.520625,-73.0490625|0.4934375,-68.66575|0.6355625,-69.3424375|0.511625,-143.5719375|71.7615,-142.23525|71.561375,-139.70575|70.9655,-141.440375|71.3419375,-142.504375|72.106875,-140.4123125|72.401375,-136.216|71.654375,-142.810375|72.1798125,-142.8931875|71.457125,-142.9613125|72.0424375,-143.2855|72.4351875,-137.7535625|72.304375,-138.198|71.96275,-137.553625|71.526,-138.914625|72.2328125,-136.692|71.0104375,-136.9085|71.0395,-138.102625|72.3898125,-135.9676875|71.894875,-137.7434375|71.7775625,-139.5095|68.20375,-142.321625|69.6165,-141.447|69.0073125,-141.67125|69.31675,-141.0728125|68.761875,-136.2614375|69.6215,-142.2426875|68.925125,-141.676|69.3753125,-138.8586875|68.50825,-138.9521875|68.6348125,-131.800875|64.9265,-131.9370625|64.7964375,-130.9204375|64.071125,-131.888625|64.8135625,-133.726|64.9108125,-131.5015625|64.773375,-133.0343125|65.6060625,-130.518625|64.8385625,-133.59225|65.002125,-132.65675|65.0105625,
-61.71325|0.48925,-70.1275625|0.48625,-68.37675|0.47925,-71.65175|0.65275,-72.2203125|0.455375,-72.256625|0.569625,-12.006|0.0,-62.3088125|0.4985,-61.0113125|0.653125,-61.2964375|0.37775,-141.4785625|71.99275,-141.6520625|72.283125,-140.702375|71.986,-139.5953125|71.392375,-139.9954375|71.874,-140.413|71.906625,-134.0075|71.171875,-140.827|72.348375,-141.3548125|71.67025,-140.29975|72.388375,-141.938625|72.274,-138.4675|72.628875,-137.6835|72.363875,-138.1726875|72.611375,-138.3948125|72.047875,-137.86175|72.737375,-138.1734375|73.2595,-137.3979375|72.45025,-136.0208125|71.924375,-136.4634375|71.298375,-139.0010625|68.667625,-140.935875|68.269125,-138.8538125|68.23625,-142.250625|69.467875,-141.4485|69.61625,-134.3630625|68.78125,-137.8961875|68.570625,-140.1426875|69.893,-139.8929375|69.00875,-138.4753125|68.69675,-131.9913125|65.45725,-132.5770625|65.396,-130.8791875|64.77575,-131.1015625|65.1815,-133.333|65.1475,-129.8868125|65.404625,-131.6575|65.83225,-130.06425|65.37725,-132.4745625|65.00075,-130.7225625|64.32625,
-52.691375|0.397,-58.28475|0.501375,-56.41325|0.3865,-58.48175|0.269,-61.0305|0.519125,-59.74775|0.29025,-62.1865|0.380125,-11.0055|0.0,-53.9535|0.514375,-50.833875|0.448625,-139.910625|71.39025,-139.728375|72.377875,-139.150375|71.824625,-139.2395|71.225375,-139.585875|71.93775,-138.689125|71.84225,-133.870625|72.135125,-140.7925|71.2835,-139.637875|71.6315,-140.734|71.749375,-143.491875|72.55875,-136.902125|72.52875,-137.643875|71.827625,-136.144|71.524625,-137.484375|72.355375,-136.372|71.350625,-137.401375|72.738375,-136.358125|71.590125,-137.132625|72.60525,-135.815375|71.143,-137.532875|68.271375,-138.436875|68.507875,-139.602|68.561,-140.34625|70.06,-140.912875|69.294375,-134.94775|69.521875,-138.2385|68.15625,-139.564125|69.574375,-139.871875|69.226625,-137.1645|68.79175,-132.259375|65.59975,-131.6305|65.4615,-130.29875|65.207625,-130.341625|65.267875,-132.996375|64.090875,-130.85725|64.98275,-130.35875|64.8515,-128.68|64.67675,-132.416875|65.303625,-131.004|64.295875,
-43.783|0.5765,-45.07675|0.528,-43.6665625|0.5048125,-48.2138125|0.627375,-49.7570625|0.58275,-51.515125|0.7093125,-50.9349375|0.71175,-51.222875|0.491125,-10.005|0.0,-48.3635625|0.68,-138.057625|72.6140625,-138.5294375|73.1311875,-137.4145625|73.8681875,-137.7639375|72.632625,-136.957125|72.37825,-137.0216875|72.88725,-131.497625|72.5129375,-138.2639375|72.754,-138.6596875|73.4895,-136.5498125|72.420625,-123.99425|64.875,-129.54875|72.7439375,-129.7361875|73.0070625,-129.1283125|72.36725,-128.3163125|71.96025,-129.189625|72.5626875,-129.2958125|72.78175,-130.8649375|73.5035,-129.6205625|73.0041875,-130.30375|73.4306875,-137.581875|70.6689375,-138.8700625|70.13775,-138.0513125|69.7751875,-136.7213125|69.4248125,-137.183|69.2860625,-133.1494375|69.8049375,-137.3959375|69.269375,-137.4290625|69.16725,-138.3406875|69.2865,-137.4096875|69.9545625,-121.5621875|65.744,-120.924625|65.0644375,-121.29325|65.729375,-121.640875|65.6335,-112.360625|56.447,-120.848|65.4678125,-121.8738125|66.1845625,-122.3415|65.9274375,-123.0474375|66.4841875,-120.4085|64.9484375,
-42.0820625|0.530625,-43.9830625|0.506375,-44.24125|0.4828125,-42.4819375|0.493,-44.8910625|0.5475625,-46.5134375|0.39925,-45.1625|0.418625,-45.2079375|0.4945,-48.9761875|0.5689375,-13.0065|0.0,-138.8665625|72.31625,-137.91125|72.089125,-135.6565625|72.62375,-137.4325|72.78175,-137.76125|72.5485625,-136.29025|72.5965,-132.653625|73.1056875,-139.3799375|73.418875,-138.959625|72.7031875,-138.6455625|73.1121875,-142.9583125|73.4366875,-136.671875|72.9725625,-136.618875|72.9235,-134.76175|72.8376875,-137.753125|73.5710625,-136.5479375|72.386,-135.8348125|72.8466875,-135.954375|73.0886875,-134.5894375|72.3649375,-134.8030625|72.1786875,-129.8560625|70.062,-129.953375|69.8765625,-129.747|69.744875,-130.785|70.4904375,-131.4319375|70.6743125,-122.5280625|66.515375,-130.5411875|70.1156875,-130.5934375|70.5235625,-130.95875|70.8038125,-129.776625|70.259875,-132.576125|65.7483125,-130.230875|65.0665,-129.0271875|64.3618125,-129.9590625|64.531875,-132.5198125|65.4684375,-129.0000625|65.5763125,-129.3968125|65.0458125,-129.988375|66.234875,-131.8916875|65.3571875,-130.905|65.6196875,
