-11.0055|0.0,-42.6075625|0.1846875,-43.539625|0.214875,-43.5875625|0.2166875,-42.68175|0.1490625,-38.1296875|0.15325,-39.637|0.1785625,-42.2065|0.2451875,-37.6404375|0.2861875,-39.2035|0.19,-129.8445625|68.5226875,-128.0861875|67.7158125,-127.9371875|67.5746875,-127.85225|67.39225,-129.3943125|68.8081875,-129.918|68.3114375,-133.3154375|67.7265625,-128.531875|67.6908125,-128.4934375|67.8595625,-129.6191875|68.2976875,-133.206125|73.427625,-133.9704375|73.4450625,-133.83475|72.929125,-114.4540625|58.9733125,-132.9559375|72.6140625,-133.072|73.8295625,-134.005125|73.4393125,-135.1095625|74.1184375,-132.902625|73.129375,-131.72125|72.2008125,-130.738625|76.9223125,-130.829125|76.6915,-132.1898125|77.203375,-130.7110625|76.1065,-130.3371875|76.3743125,-131.647375|76.6956875,-131.5816875|76.6518125,-130.8775625|76.829375,-120.0925625|64.44675,-130.5661875|76.6511875,-129.0563125|69.344875,-129.621|69.1963125,-129.5643125|69.8145625,-130.306|69.3745625,-128.5065|69.7124375,-130.629|69.4716875,-129.6051875|69.38175,-134.45875|69.33025,-130.244625|70.6889375,-129.978625|69.6144375,
-44.813|0.3683125,-10.005|0.0,-78.942|0.3088125,-80.987875|0.5095,-76.265875|0.2856875,-82.48025|0.3245,-83.374875|0.296375,-81.906125|0.439875,-88.7153125|0.4064375,-95.247625|0.429,-129.3065625|65.6896875,-128.76175|66.670875,-128.7215|65.502375,-128.8785|66.6493125,-128.76125|66.294375,-128.6525625|65.9456875,-133.7330625|65.7205625,-128.058625|65.78625,-129.698|66.754625,-129.6895625|66.3803125,-136.5050625|68.9660625,-138.1220625|69.237875,-138.1373125|68.603875,-133.618|69.6400625,-139.8636875|68.3616875,-139.6124375|69.6156875,-141.266375|69.20875,-141.487125|68.3581875,-140.592125|68.8593125,-140.310125|69.2255625,-137.449625|72.6256875,-135.69275|71.6435625,-136.5741875|71.7888125,-137.63375|72.37225,-137.4678125|71.4480625,-138.412625|71.9206875,-137.41475|71.8440625,-137.1271875|72.0045,-137.135875|71.3618125,-136.8725|71.703625,-131.1220625|68.4278125,-130.6056875|68.1635,-131.3511875|68.5423125,-132.221625|68.762375,-129.66725|67.571375,-129.3053125|67.491625,-130.2643125|66.954,-134.8836875|68.2581875,-129.20825|67.8595625,-130.3773125|67.6954375,
-72.450875|0.2525,-81.70275|0.3224375,-11.0055|0.0,-87.690125|0.3561875,-86.9275625|0.36375,-83.893125|0.2634375,-88.965625|0.2596875,-83.731375|0.283875,-87.23475|0.2950625,-84.689625|0.2819375,-129.6326875|66.706375,-128.7099375|66.670375,-128.5575625|66.8006875,-128.243125|66.4425,-127.99725|65.9813125,-127.7469375|66.1828125,-134.7099375|67.4770625,-129.123625|66.608875,-129.3854375|66.432125,-129.1206875|65.7768125,-139.0945|68.357875,-139.7100625|68.3935625,-139.9685625|68.4790625,-131.347625|68.224375,-138.8904375|68.02725,-139.375125|68.869375,-141.2150625|68.329,-141.094625|68.876,-138.8215625|68.5960625,-141.1895|69.602,-135.8646875|71.8950625,-136.4239375|72.6116875,-137.5380625|71.6783125,-136.7680625|72.3958125,-137.9019375|71.987125,-137.318|72.349625,-137.289625|72.218375,-137.5155|72.21925,-140.3805|70.7705625,-136.4564375|72.4343125,-130.211625|68.2833125,-130.969875|68.991375,-129.278625|67.357375,-130.3520625|68.7058125,-130.3774375|68.3281875,-129.166875|67.5300625,-128.4845|67.5330625,-134.2659375|67.9185,-130.0451875|67.6628125,-129.606125|67.9769375,
-73.94|0.261625,-81.0835625|0.2166875,-84.9610625|0.19025,-11.0055|0.0,-76.63375|0.187125,-77.29325|0.2379375,-76.9023125|0.2170625,-76.150625|0.2470625,-78.0228125|0.2681875,-83.7134375|0.26475,-123.4400625|68.640125,-125.2850625|70.4184375,-123.535|69.0020625,-123.7935|69.1618125,-124.2924375|69.248375,-123.2831875|68.8010625,-119.1938125|61.772625,-123.3926875|69.1195625,-125.401875|69.4468125,-124.4450625|68.592375,-137.77725|69.1225,-139.0771875|69.5095,-140.8023125|68.6065625,-131.2164375|69.795875,-139.460875|69.167875,-138.169|69.6393125,-138.6386875|69.3975,-138.3575625|69.094375,-140.0596875|70.232125,-139.37375|69.6005625,-134.987|71.7915625,-134.790875|71.8935625,-136.8596875|72.2935625,-135.83875|72.7139375,-135.7454375|72.62975,-134.969625|72.4883125,-135.4699375|72.3124375,-136.508125|73.0620625,-140.1603125|72.1420625,-135.478|73.4261875,-129.383125|68.7711875,-127.262625|67.35,-128.924875|68.7815,-128.1715625|68.77625,-128.253625|68.5733125,-128.6325625|69.050875,-127.8356875|68.99,-135.2340625|68.6425,-129.031875|68.503875,-127.7596875|68.9346875,
-68.6105625|0.27375,-76.6758125|0.36175,-80.658875|0.379875,-79.0225625|0.228,-9.0045|0.0,-71.3755|0.40325,-67.7585|0.49725,-73.999|0.3838125,-75.5274375|0.3744375,-73.6235625|0.3275625,-128.567875|66.351875,-126.1346875|66.45775,-126.625|65.9585625,-126.736875|66.269125,-127.39375|66.45925,-126.88425|66.3196875,-132.619375|65.63375,-126.4625625|65.883875,-127.6200625|66.8030625,-127.7736875|66.3828125,-137.5633125|68.0764375,-140.652125|68.0388125,-139.0285625|68.343875,-130.57425|68.601875,-138.3084375|68.7874375,-136.6895625|68.36225,-139.6823125|69.46925,-139.2489375|69.063625,-140.3423125|68.8596875,-137.939|68.24,-134.0755625|71.6409375,-134.568125|72.5588125,-135.78375|72.3598125,-135.129375|71.41325,-135.616875|70.7545,-134.6850625|71.6660625,-135.73975|71.6754375,-136.5731875|72.9350625,-138.82525|72.053875,-134.3868125|72.2355625,-128.392625|68.627625,-127.426875|68.113,-127.151625|68.0113125,-128.1291875|68.4119375,-127.9423125|67.907875,-127.416375|67.5205625,-127.8139375|67.6855,-136.310625|68.9714375,-127.7965625|68.0269375,-128.5996875|68.992875,
-64.959125|0.3151875,-69.4774375|0.3709375,-66.6728125|0.328375,-71.4691875|0.30075,-70.9089375|0.29175,-7.0035|0.0,-60.165875|0.340125,-64.884375|0.386625,-66.0626875|0.42025,-62.0746875|0.44875,-127.6890625|66.71975,-125.6490625|66.3071875,-125.9093125|66.8515625,-126.266875|66.30475,-127.1160625|66.4749375,-126.814375|66.1336875,-131.1090625|65.7315,-125.601875|66.05075,-126.5725625|66.1580625,-126.5499375|66.4175,-137.862125|69.027375,-139.861125|69.18875,-139.1805|68.698,-130.0598125|68.4408125,-137.4309375|68.5704375,-137.8094375|68.5370625,-138.7845625|69.0423125,-138.7670625|69.1053125,-138.85175|68.5785,-137.512375|68.4815625,-133.6221875|71.3468125,-133.9801875|72.53225,-135.293375|71.8480625,-134.6045625|72.03525,-134.3856875|72.011,-134.302|71.7705,-134.168125|72.0081875,-135.9956875|72.8953125,-139.1533125|72.086375,-133.0970625|72.4021875,-127.998875|68.316,-126.427125|67.3910625,-127.068625|67.8363125,-128.0165625|68.6150625,-127.300375|67.8436875,-127.085875|67.8885,-126.3440625|67.7201875,-134.2480625|68.52275,-126.613375|66.9645,-127.2113125|67.8874375,
-59.0036875|0.352125,-64.2379375|0.198625,-61.5513125|0.160375,-64.4808125|0.254,-59.1469375|0.185375,-60.4739375|0.1943125,-9.0045|0.0,-57.5679375|0.3635625,-56.9964375|0.3799375,-56.501125|0.2396875,-125.420125|65.3650625,-126.244625|66.7269375,-126.0969375|66.57125,-126.3851875|67.135375,-125.8651875|66.5775625,-126.15775|66.634125,-129.9611875|65.858625,-124.2785|65.974,-125.903125|66.639625,-125.8753125|66.3840625,-137.1030625|68.5048125,-137.6695625|68.672375,-138.1079375|68.894375,-129.54075|69.19,-138.139375|69.1321875,-137.412|68.74025,-137.677625|68.5234375,-137.38475|67.80675,-138.656625|70.052,-135.8415|68.4869375,-131.866625|71.8841875,-132.4470625|71.4635,-135.3240625|71.9439375,-134.6379375|72.223375,-134.3266875|72.24725,-132.977|71.68175,-133.433375|71.4455,-132.39375|70.893375,-136.4709375|70.937,-132.6849375|72.228125,-125.5859375|67.66775,-127.005375|68.133125,-128.7323125|69.0808125,-125.8873125|68.283625,-127.2540625|68.4311875,-126.5229375|67.346875,-127.1934375|68.7284375,-134.1841875|68.524125,-126.5928125|68.5820625,-124.951625|66.800375,
-51.9045|0.407125,-54.078625|0.4155625,-51.99|0.51675,-55.183625|0.5484375,-52.7676875|0.3718125,-50.6675625|0.5475,-51.287625|0.36475,-11.0055|0.0,-48.5905625|0.4093125,-49.631125|0.5953125,-125.64175|67.235375,-124.59425|66.6385625,-125.026125|67.45975,-124.438125|66.5011875,-125.4014375|67.295875,-126.0006875|67.4669375,-130.542375|67.084625,-124.10375|66.788125,-124.9289375|66.14975,-125.527375|66.8153125,-134.8789375|68.127375,-135.6678125|67.770625,-136.1818125|67.732375,-127.656875|68.9105625,-135.4659375|68.7268125,-134.8386875|68.3681875,-136.51|69.4389375,-137.317875|68.213,-136.0618125|69.0205,-134.5003125|68.5266875,-132.665125|72.721625,-131.757375|72.119375,-133.652375|72.75325,-134.04775|72.720875,-133.41325|72.163875,-134.3168125|72.8811875,-134.5423125|73.6458125,-132.9279375|72.18825,-136.6186875|72.4965625,-131.637|72.0210625,-125.034125|70.6618125,-125.1079375|71.1554375,-126.015125|71.4041875,-125.5484375|71.2978125,-124.068|70.821625,-126.6656875|71.756875,-125.4590625|71.3561875,-116.6171875|60.402375,-125.860875|71.968375,-125.3315625|71.37825,
-46.8650625|0.4893125,-47.4254375|0.515625,-46.5394375|0.5056875,-49.3108125|0.3989375,-46.3945625|0.5738125,-43.448375|0.50525,-45.13725|0.4931875,-50.3721875|0.3151875,-8.004|0.0,-41.7438125|0.4790625,-126.884125|67.86225,-123.282375|65.4189375,-123.8391875|66.45625,-124.3954375|66.668125,-125.1023125|66.9284375,-125.4890625|66.8595,-130.28775|66.466625,-123.7230625|66.2681875,-125.2309375|66.0605,-126.754|67.199625,-135.2043125|69.067875,-137.6379375|69.1446875,-137.5815|68.3871875,-127.41125|68.0639375,-135.0746875|68.6365625,-135.6476875|68.37175,-138.19525|69.13875,-138.0915|69.1393125,-136.6209375|68.8903125,-135.7430625|68.781875,-131.0705|71.115125,-131.1139375|71.3791875,-132.72925|71.288,-133.06225|72.319,-133.4115|71.7599375,-132.4416875|70.8549375,-132.38925|71.5084375,-132.357|71.971,-137.54025|72.1455,-131.788875|71.678375,-126.6285|68.54775,-127.088375|68.66725,-125.7059375|67.831125,-124.843|67.3393125,-126.1049375|68.1096875,-125.0889375|67.241625,-127.1955|69.4650625,-131.95225|67.2435625,-126.9888125|69.377,-125.9765625|67.5593125,
-40.79825|0.39775,-42.282625|0.3661875,-44.00725|0.397375,-42.09575|0.3934375,-40.51725|0.4785,-41.225375|0.5061875,-39.993875|0.3245,-46.1958125|0.3391875,-41.2138125|0.47225,-12.006|0.0,-126.105125|67.286625,-124.0591875|65.800375,-124.7934375|67.112125,-123.90975|66.625875,-124.671|66.661375,-124.7151875|66.6366875,-130.644625|66.807875,-122.916|65.65425,-125.4531875|67.2871875,-124.8560625|66.46075,-134.8281875|68.616625,-136.1794375|68.50225,-136.4958125|69.3045,-126.539875|68.719125,-134.63475|68.4190625,-134.6493125|68.87425,-137.28625|69.22275,-136.98825|68.477,-135.007625|68.1439375,-134.548625|68.738,-130.7840625|71.5075,-131.9520625|71.56425,-132.4656875|71.76475,-132.389|71.690625,-131.5855|71.186875,-131.6829375|71.25525,-133.26825|71.6166875,-131.7229375|72.359875,-135.465|71.174,-131.49175|71.674,-125.589875|67.94025,-126.239|68.132375,-127.198125|68.23575,-127.4263125|68.993125,-124.91875|67.572375,-125.585375|68.0695,-125.2866875|67.5565,-131.7995625|67.5975,-124.866375|67.44525,-124.874625|67.58625,
