-9.0045|0.0,-40.908375|0.43425,-42.646|0.3328125,-47.501625|0.4129375,-39.885625|0.4090625,-38.3869375|0.21375,-45.365625|0.3363125,-45.481375|0.4311875,-43.66225|0.3760625,-44.47325|0.33825,-140.5918125|66.02625,-140.8171875|66.50575,-139.98575|66.6115625,-142.24375|66.5451875,-140.478125|65.9910625,-139.1143125|66.0613125,-139.922625|66.1288125,-140.19475|66.17075,-140.762125|66.1169375,-142.04675|65.935125,-133.782|68.8600625,-129.9858125|68.8156875,-136.943125|70.1173125,-137.1396875|69.67875,-136.1531875|68.57475,-137.481875|69.44075,-136.1851875|69.730625,-135.9988125|69.787375,-136.227375|68.7564375,-136.519875|68.8961875,-141.8625625|72.7863125,-142.29525|72.8043125,-139.37825|72.2523125,-140.2895625|72.4080625,-139.9205|72.2161875,-140.4488125|71.218375,-141.6863125|71.58925,-140.6385|71.904875,-140.7468125|72.9860625,-140.263125|72.4879375,-137.2188125|71.39525,-135.7879375|70.6503125,-137.19575|71.76325,-137.6591875|71.5263125,-135.9693125|70.9418125,-135.75|71.4360625,-136.8316875|70.925,-143.7029375|71.83975,-135.5585625|71.02875,-135.3581875|70.1720625,
-37.637|0.258375,-7.0035|0.0,-71.2749375|0.3059375,-61.2499375|0.302875,-73.240625|0.25075,-65.526125|0.2566875,-67.0203125|0.3525625,-65.8075|0.405125,-63.5635625|0.2356875,-62.0360625|0.2255,-121.6291875|58.24425,-134.7165|70.803875,-133.7630625|69.852375,-135.01475|70.5615,-134.2575625|69.7440625,-134.5255|70.7186875,-132.5666875|69.6761875,-134.076875|69.8608125,-134.5714375|69.9449375,-133.980625|69.86625,-128.08375|72.5245625,-111.635|58.16775,-131.39825|72.8573125,-132.639|73.49425,-130.7300625|72.184625,-130.5273125|72.88125,-130.9359375|72.5565,-131.368375|73.111875,-131.7663125|72.9045,-131.5711875|73.289625,-140.421|73.456625,-141.212125|74.419875,-139.9453125|73.6545625,-139.8823125|73.97,-139.2644375|73.7755625,-138.6243125|73.073375,-139.4400625|73.2071875,-140.0158125|73.592,-140.8015625|73.8891875,-140.0716875|73.7251875,-134.163|73.24025,-133.9665|73.0265625,-133.96575|73.131125,-132.7095625|72.645875,-135.06575|73.397875,-134.8381875|73.3133125,-132.894625|72.336875,-140.4506875|72.7569375,-133.9571875|73.49475,-134.5363125|72.6763125,
-80.6031875|0.2001875,-72.3359375|0.283,-13.0065|0.0,-68.87325|0.2944375,-71.354375|0.2411875,-71.899125|0.21125,-73.4343125|0.1936875,-74.0056875|0.2316875,-73.9448125|0.1795,-73.977375|0.2833125,-140.96375|65.4825,-139.9173125|65.92375,-138.4991875|65.5159375,-140.7459375|65.9104375,-139.9009375|66.3056875,-139.59775|66.1439375,-139.8688125|66.3684375,-140.6188125|65.9876875,-141.4990625|66.2973125,-142.0483125|66.673875,-134.350875|68.8120625,-131.454625|69.7221875,-138.254|69.2415,-139.219875|68.513625,-139.1658125|68.515875,-136.084375|68.3305,-138.4445|69.2435625,-137.6031875|69.0285,-138.3485625|69.3420625,-138.0209375|69.18025,-142.4181875|72.9738125,-140.9483125|72.365375,-141.637125|71.92425,-141.16375|72.4975625,-140.0223125|72.2415625,-141.481625|72.553125,-141.6366875|72.199125,-141.215875|71.1623125,-142.1779375|72.835125,-140.939375|72.624625,-133.9953125|70.757125,-133.9288125|70.952,-133.0018125|70.8266875,-133.948375|71.238,-135.215625|71.7930625,-134.1411875|70.611125,-135.44925|71.2479375,-140.0764375|70.955375,-134.15875|71.078125,-135.439625|72.0083125,
-72.638375|0.4510625,-68.2859375|0.4270625,-65.8868125|0.4675625,-13.0065|0.0,-62.2891875|0.3511875,-60.64875|0.4169375,-62.7176875|0.502375,-64.487|0.5171875,-60.9711875|0.4335,-62.559375|0.4865,-139.432375|65.993125,-137.454375|65.742875,-135.9703125|65.278125,-139.3071875|65.75625,-138.397125|66.48,-136.468375|65.5441875,-138.6260625|65.1773125,-138.2575625|66.3325,-138.5218125|66.063875,-137.974625|66.4488125,-132.3203125|69.698125,-128.8648125|70.358375,-135.7949375|69.2018125,-135.6035|68.732875,-137.4571875|69.2066875,-136.277125|69.9385,-137.2216875|69.3609375,-135.586125|69.469625,-136.3259375|69.7021875,-135.4939375|69.2949375,-128.7909375|73.3284375,-129.7068125|73.738625,-129.1996875|73.1609375,-129.4923125|73.4673125,-128.87|73.45925,-117.2255625|63.3470625,-130.4266875|74.139375,-128.6595|72.8981875,-130.5483125|74.5865625,-129.4901875|73.5401875,-132.6039375|72.23325,-132.7785|71.7728125,-131.251375|70.9640625,-133.0629375|72.92175,-132.2990625|72.1006875,-132.89425|72.3963125,-132.6938125|71.8820625,-140.02675|72.199125,-132.9505|72.103875,-131.9306875|71.29475,
-68.80725|0.3203125,-62.472125|0.3379375,-61.012|0.4288125,-65.6106875|0.291875,-9.0045|0.0,-52.592|0.3854375,-54.562875|0.4588125,-55.7905625|0.3975625,-54.3630625|0.3659375,-54.7506875|0.3265,-141.6055625|66.9733125,-138.496625|66.690625,-138.151375|67.230375,-137.7223125|65.8765625,-138.7613125|66.4866875,-138.6991875|66.564625,-139.323375|66.9190625,-138.3465|67.0415625,-140.9190625|66.6750625,-140.701625|66.6990625,-132.737625|70.40525,-127.6895625|69.6991875,-136.60425|69.8610625,-136.387625|68.9988125,-135.5295|69.2353125,-137.0633125|70.177875,-136.9394375|69.3925,-137.1608125|70.2423125,-136.5814375|69.04375,-135.5424375|69.4535,-139.8483125|73.110375,-140.8146875|73.422,-141.011875|72.91325,-139.6464375|72.6635625,-139.2678125|72.3006875,-138.7721875|72.445125,-139.2925625|72.406875,-140.7845|72.94125,-140.33925|73.355125,-141.153|73.25325,-133.2906875|75.978625,-131.478625|74.92875,-132.6235|75.51325,-131.2078125|74.67575,-131.224375|74.8445,-131.438375|74.660875,-131.533125|74.6929375,-123.529|64.2863125,-131.799875|75.579625,-130.8556875|74.3111875,
-61.03025|0.464,-55.3886875|0.4370625,-56.8924375|0.4510625,-58.5198125|0.432375,-53.856625|0.570125,-7.0035|0.0,-52.3764375|0.5725,-51.2089375|0.611,-49.4695625|0.5515625,-52.36275|0.465875,-140.017375|66.12325,-136.5769375|65.3131875,-135.7526875|65.75225,-138.4969375|65.4260625,-137.6493125|66.44425,-137.48875|66.1279375,-139.274875|66.81525,-136.8314375|65.146,-138.0738125|65.0845,-139.614875|66.262625,-131.86125|69.41725,-127.30975|68.840375,-135.76325|69.41825,-136.385875|68.861125,-135.6295|68.5315,-135.103125|68.59875,-137.42975|69.119,-135.770375|69.14725,-136.78675|69.84875,-135.17275|69.364,-139.6045625|72.307875,-139.8166875|72.521125,-141.141125|72.850375,-140.3133125|72.15375,-140.361375|72.64975,-139.210875|72.46875,-140.177375|72.366,-138.8895|72.35775,-138.1626875|71.897625,-139.0489375|72.523875,-131.8609375|71.4174375,-133.0286875|71.64775,-133.211625|71.78575,-133.126375|71.1381875,-132.98175|71.8686875,-132.23475|71.750875,-132.5556875|71.656,-140.1370625|71.3353125,-131.872875|71.5075,-132.2179375|71.28775,
-54.13375|0.36375,-52.211125|0.338125,-51.3045|0.4295,-53.889875|0.539,-49.829875|0.568,-48.101625|0.2925,-12.006|0.0,-45.624125|0.45125,-44.778375|0.493875,-44.990375|0.494625,-138.627625|66.131625,-136.768|66.01525,-136.553875|66.113875,-137.453375|65.65275,-136.349|65.0455,-136.981125|65.86875,-136.838875|65.744125,-135.728625|65.413375,-138.0925|66.154625,-138.036875|66.967625,-130.534875|69.564625,-126.45775|69.504875,-134.18275|68.44925,-137.281125|69.1065,-133.940125|68.084625,-134.995625|69.252125,-136.45025|69.42575,-134.6845|68.752,-135.4875|68.6495,-133.259|68.767875,-139.2035|71.69725,-139.676875|72.704375,-138.342375|71.862,-139.007|72.567125,-137.4705|71.968125,-138.88825|72.26725,-138.1555|71.668375,-138.61675|72.902875,-138.09575|71.43775,-137.796125|71.62475,-131.789375|71.07775,-131.039375|70.710375,-130.12875|71.315625,-131.9795|70.6715,-132.3105|71.473125,-131.50275|70.494875,-130.9415|70.491125,-139.725375|71.050875,-132.69775|71.54875,-130.535125|70.7065,
-49.887625|0.7165,-47.834625|0.55075,-47.38675|0.339625,-49.729375|0.43525,-47.6035|0.559,-43.497875|0.485,-49.5235|0.53525,-12.006|0.0,-42.1185|0.591125,-42.921125|0.5825,-139.295625|65.270875,-135.4995|65.9605,-136.872|66.815875,-137.72275|66.70725,-136.09925|65.543,-137.30325|66.768125,-136.645|65.37775,-135.8455|66.200875,-137.9225|65.39025,-137.858|65.602375,-130.947625|69.59375,-125.647|69.032375,-133.934375|69.068,-135.760875|68.364,-134.711375|68.741875,-134.0355|68.44275,-135.4825|69.181625,-133.946875|69.515125,-135.845125|69.3455,-134.589875|69.028875,-136.859375|71.323625,-139.399625|72.13525,-139.358875|71.645875,-138.416625|72.007875,-137.801125|72.31875,-136.79375|71.621,-139.4505|72.80725,-141.194|72.683375,-139.271875|72.038875,-139.083875|71.97025,-130.76675|70.840375,-131.43425|71.748625,-131.7925|71.213375,-131.974|71.452125,-131.31375|70.626875,-131.95675|71.408375,-131.42475|71.1595,-138.9905|71.8595,-130.761|71.07125,-131.072875|71.455875,
-41.796125|0.5455,-41.4325|0.520625,-42.865875|0.55775,-44.83625|0.5005,-43.323875|0.634875,-38.9765|0.644,-42.490125|0.623375,-42.03825|0.47575,-7.0035|0.0,-35.222625|0.7055,-137.882875|65.451875,-135.44875|66.017375,-133.68525|64.5595,-134.92225|64.864,-136.684875|66.575125,-135.638375|66.116125,-135.77675|65.12225,-135.09375|64.90975,-137.262125|65.608,-136.563875|65.908875,-129.438125|68.770375,-126.84|69.411375,-133.5725|69.812625,-135.414375|69.388125,-132.8885|68.15825,-134.449|68.901875,-134.290125|69.10675,-133.16325|68.979625,-133.463125|68.856375,-134.03575|69.2095,-138.59375|72.247875,-136.917|72.041375,-138.1035|72.3535,-137.4165|72.272,-137.816125|71.949125,-136.67775|72.429375,-138.43725|72.026375,-137.2305|71.4285,-137.591|71.616125,-136.696625|71.623875,-131.111625|71.05175,-130.877125|71.59775,-130.54925|71.51225,-131.80025|72.025875,-131.02575|70.96875,-131.021|70.758375,-131.009125|71.050625,-137.778625|71.5055,-130.602|70.465125,-131.84975|71.97025,
-38.58775|0.57625,-38.99525|0.6695,-39.23125|0.5815,-41.393375|0.549375,-40.180375|0.476875,-34.075625|0.487,-37.974|0.456125,-40.3465|0.49,-35.55475|0.504,-8.004|0.0,-137.132625|65.707875,-134.900875|65.32725,-135.64675|66.130375,-135.932375|65.02075,-135.4785|66.33425,-135.964875|66.230375,-136.058125|66.02025,-137.42225|66.35675,-138.762875|66.595125,-138.362875|66.738,-129.3565|69.125625,-125.150125|69.153125,-133.01525|68.960875,-135.445125|68.601,-134.9145|69.29175,-132.159125|68.835125,-134.637125|68.651875,-133.1135|69.3025,-132.82725|68.750375,-133.141625|69.692875,-136.89275|71.436125,-138.16675|72.4025,-136.085|70.94825,-137.492875|72.50025,-136.951125|72.38375,-136.5185|72.756875,-136.210625|71.3595,-138.0665|72.758125,-136.46225|70.91075,-136.653375|71.722625,-132.14475|71.4685,-131.779625|72.103,-131.595|71.451,-131.3825|71.3095,-130.74425|70.71525,-131.665|71.939375,-132.08625|71.603,-138.350125|71.080625,-130.5635|70.994375,-132.1385|72.107125,
