-7.007|0.0,-26.41675|1.74075,-26.719875|1.4595,-24.426125|1.707875,-24.322375|1.567625,-24.650875|1.807625,-94.7445|48.40525,-97.989375|48.555375,-97.195375|47.461375,-96.7085|47.776375,-98.534125|48.97,-98.31875|48.386875,-97.76175|43.28975,-96.4625|43.47025,-96.30025|43.31875,-97.596125|43.675,-96.835|44.19875,-96.77775|43.420625,-90.494625|41.835,-89.694375|40.748875,-89.574375|41.8405,-91.278125|42.293875,-90.51975|41.549,-89.48675|41.283625,-93.211375|45.031,-94.68|45.820875,-94.585625|45.159125,-94.01475|45.24775,-92.84375|44.932875,-94.746875|45.037625,-88.8865|46.648375,-80.52325|38.569,-90.760375|47.197375,-88.831125|46.837875,-88.331125|45.81875,-89.232125|47.267125,
-24.115125|1.60075,-12.012|0.0,-44.224|1.35775,-47.75075|1.3735,-42.458|1.38775,-45.42225|1.598875,-93.253875|47.181875,-96.321|47.675375,-95.89925|47.51575,-97.316375|47.50925,-96.482875|47.54125,-97.72125|47.711875,-86.6975|41.588625,-86.630375|41.6575,-81.137125|36.327375,-84.442125|40.79,-85.343625|41.20725,-87.1795|41.709,-90.612375|41.201125,-89.38875|40.9595,-89.465875|40.841125,-89.18375|41.7365,-88.803875|40.989375,-89.541125|41.2695,-91.358|44.87075,-93.93625|44.330125,-92.8505|44.013125,-93.411875|44.682625,-93.056|45.5245,-93.93725|44.348125,-95.583625|46.048375,-94.638|46.27575,-95.90725|46.435,-94.058|45.70825,-97.016625|46.64925,-94.0855|45.816,
-50.0995|2.137625,-51.15225|1.770125,-9.009|0.0,-43.9075|1.801375,-43.62925|1.938125,-42.554625|2.061,-93.601125|47.638125,-94.989875|47.052125,-97.886125|47.998125,-97.9105|48.181125,-96.59825|47.54475,-96.7125|48.076625,-95.735375|42.8115,-95.62375|42.38775,-97.056875|42.741,-94.88075|42.26875,-96.537625|42.703875,-96.15025|42.924875,-91.36425|41.660875,-89.505875|41.215875,-90.099875|41.60975,-89.37125|41.6295,-89.552625|41.16025,-90.892875|42.276375,-74.34475|34.949375,-86.3005|43.6625,-87.11725|44.13675,-86.944125|43.53375,-86.339625|43.78475,-86.1085|43.2035,-95.215875|46.89275,-98.29275|46.44275,-95.62|46.327875,-95.874625|45.7695,-94.968875|46.0415,-94.216|46.274125,
-47.01175|1.685375,-45.700125|1.6615,-44.4265|1.5015,-9.009|0.0,-36.327875|1.600125,-35.67325|1.72825,-78.892125|37.655125,-93.917125|48.15075,-94.016875|48.505375,-94.019125|48.88,-94.88625|48.79125,-92.954875|47.558,-97.57675|43.710875,-98.203625|43.272875,-95.4005|42.133,-95.805|44.064875,-96.3575|42.951125,-95.732|42.891375,-89.718125|40.081,-88.624125|41.144125,-87.87775|41.121125,-90.074|42.1375,-88.91775|41.285625,-90.082|41.929875,-89.417875|43.615125,-92.299375|43.995,-93.39575|44.271125,-92.94925|44.610625,-93.927125|45.066625,-95.118375|44.542875,-94.353625|46.346875,-97.4545|46.329625,-94.5245|46.1455,-94.805375|45.864875,-94.70075|46.221375,-96.1695|46.683875,
-42.59925|2.72025,-42.564|2.501125,-40.5475|2.140125,-39.025125|1.97075,-9.009|0.0,-36.14575|2.592125,-93.09|47.092,-94.928|47.61375,-96.77525|48.0255,-96.9105|47.2255,-97.60825|47.69125,-98.8745|47.74925,-97.866625|43.03425,-97.277375|42.398375,-95.881125|42.385375,-95.26225|42.712125,-96.55425|42.922125,-97.71475|42.697,-90.498875|40.756875,-89.843|40.986875,-88.297125|40.765,-90.542875|41.429875,-90.086125|42.08575,-89.835375|41.832625,-89.92875|44.019875,-94.364875|45.033125,-94.907875|44.989625,-93.131125|43.858125,-94.12925|45.165875,-95.074375|44.834875,-93.1805|45.132875,-97.255875|45.952625,-94.579875|45.707125,-93.306|45.62775,-95.05275|45.519125,-94.539375|45.957875,
-35.6925|1.807,-35.728125|1.66525,-35.517875|1.56325,-32.633125|1.7685,-33.081|1.650875,-9.009|0.0,-92.013625|47.09075,-94.6775|47.88675,-96.016625|48.107875,-96.719375|47.970875,-95.033375|47.294875,-96.719|48.156125,-96.2935|42.589625,-96.641375|43.79375,-95.9655|43.420375,-96.5725|44.1335,-96.614|43.369625,-96.724875|43.786125,-84.11225|39.258625,-88.263625|42.80025,-86.992125|42.365125,-86.88075|42.59975,-85.90075|42.15025,-87.3185|42.9135,-89.855125|44.9475,-94.198625|45.67675,-92.10825|44.70875,-92.990125|44.664375,-94.5285|45.3355,-93.3095|44.33725,-93.92625|46.272625,-95.572|46.69525,-93.281875|45.89175,-94.071375|45.7885,-94.155625|46.229125,-94.889625|46.72975,
-88.196|42.787375,-87.281625|42.3645,-86.705875|42.600125,-83.633625|42.326625,-87.3625|42.38675,-85.619875|42.16375,-12.012|0.0,-28.174|2.057125,-30.09475|2.385875,-35.58125|2.91275,-29.570375|2.17525,-37.9515|2.58725,-96.49825|42.364625,-95.338|42.787,-96.2245|43.361625,-96.4355|43.136625,-96.733375|42.795125,-97.70275|43.347,-89.506|41.786,-88.918625|41.253375,-91.873625|41.93625,-91.2415|42.5465,-92.0015|41.315375,-90.483|42.22025,-94.395625|45.410875,-94.347875|44.8095,-94.146875|44.645375,-94.58675|44.812625,-96.640125|45.983,-95.34175|44.868625,-94.693125|46.6115,-93.29275|45.635625,-94.3705|46.010375,-95.38975|46.8085,-97.503375|46.716125,-96.338625|46.7015,
-90.548875|41.57975,-88.901875|40.946375,-89.6635|40.9995,-87.301875|41.29575,-89.1355|41.272375,-89.03825|40.447125,-35.624|2.485875,-11.011|0.0,-51.62475|2.351375,-51.791|2.7995,-49.653125|2.843625,-55.09325|2.675,-90.805875|43.387625,-90.096625|42.82725,-85.41875|38.77725,-87.961375|42.466875,-89.342|42.69125,-88.198375|41.605875,-90.169625|41.357125,-87.109875|40.808125,-91.146375|40.78275,-91.384125|41.073625,-91.223125|40.48625,-92.186375|41.47725,-94.5855|43.61175,-95.826125|43.945625,-96.759|44.571875,-95.920375|43.79775,-96.0585|44.469375,-94.256375|43.763125,-92.707875|45.195375,-92.58225|45.688375,-95.518375|45.4615,-93.869875|44.899125,-93.180125|45.7695,-94.797125|46.006125,
-92.729875|39.858625,-91.253625|40.675625,-91.194|40.081,-86.346125|40.843125,-91.145625|40.225,-90.90125|41.04225,-57.743125|2.5405,-56.89975|2.221375,-11.011|0.0,-51.993|2.8525,-48.923|2.385,-51.42225|2.714625,-99.18275|42.847875,-96.857625|42.5555,-96.982375|42.166875,-95.335625|41.630375,-98.962|43.42025,-97.541|43.00575,-88.525|40.17675,-88.9585|40.678625,-92.180375|41.253375,-92.517375|40.64975,-92.99675|40.752125,-89.54925|40.077625,-96.893625|44.386375,-94.051125|42.923125,-94.54275|43.275625,-96.420125|44.371625,-97.428375|44.859375,-95.5375|43.791375,-93.92675|45.915,-93.5785|44.849875,-95.737625|45.86625,-94.671375|45.8305,-94.322125|46.136875,-94.41825|45.387,
-90.129|41.357,-89.834|41.688875,-89.115875|41.309875,-87.772125|42.245375,-89.021125|41.70475,-89.5175|41.81875,-52.813375|3.844625,-49.917375|4.006125,-48.083875|3.88525,-9.009|0.0,-44.5025|4.2625,-47.49925|4.19625,-97.62925|44.074625,-95.4555|43.3775,-96.746125|43.3645,-94.84025|42.603625,-96.409875|43.25025,-95.81275|43.545375,-86.511625|42.5385,-85.53075|43.07625,-88.579875|42.91125,-87.944875|43.022,-86.7115|42.6265,-87.51625|42.907625,-92.515125|46.07525,-91.5715|46.03625,-85.367375|40.527625,-93.1625|46.1975,-92.09775|46.08,-90.837375|44.98675,-92.923125|46.79875,-92.53825|46.696625,-94.582625|46.32675,-92.72225|46.8075,-94.113|47.190375,-93.66325|46.83125,
