-11.011|0.0,-33.7655|0.8075,-40.955875|1.058125,-36.143375|0.838,-39.44175|0.884,-38.124125|0.882125,-39.0415|0.770875,-33.6485|0.948875,-153.68825|76.020875,-154.82325|76.79675,-154.105125|76.0705,-153.316625|75.390125,-150.502625|75.04925,-145.770375|75.773,-153.729125|78.4385,-152.94725|78.265,-155.335|77.001875,-152.02725|77.04425,-158.850375|79.615,-153.2385|77.4525,-155.738125|78.650625,-156.196625|78.0175,-151.787625|76.362625,-153.61775|78.463125,-152.914625|73.672875,-148.351|72.96275,-156.73625|75.188,-154.441875|72.896375,-157.671875|74.20575,-157.502|74.60125,-157.379125|73.288625,-157.30025|74.99325,-151.03525|74.42875,-153.519125|76.09775,-156.54575|74.7955,-159.164|76.0535,-153.984875|74.673125,-155.8825|76.269375,-156.41325|74.4025,-153.253625|73.070125,-153.3505|75.698875,-154.7435|76.94125,-152.2905|74.674875,-151.011625|74.760375,-154.768625|74.637375,-155.365|76.115875,-154.903625|74.538,-155.058|76.24275,-149.593125|80.942625,-149.064125|80.77075,-147.77175|79.978875,-147.666625|79.484625,-146.421625|79.865625,-148.056125|79.87575,-140.07625|71.130375,-146.43225|79.093,-149.47425|82.15225,-154.64725|83.2605,-150.433|81.253,-152.70075|82.435,-130.99575|70.50425,-153.702|82.105375,-148.6975|78.932,-149.128375|82.226,
-40.870875|1.200625,-8.008|0.0,-88.524625|0.95,-88.752625|1.0275,-82.586375|1.37,-92.372625|1.40875,-86.63175|1.18375,-88.36|1.354125,-152.5985|75.629,-155.03275|75.716375,-153.5435|75.6965,-150.940875|74.995,-149.763375|74.45025,-141.97625|72.170375,-150.558|73.317875,-149.168125|74.427375,-144.1335|74.744375,-144.675875|76.697875,-137.15975|68.486125,-144.953375|74.775125,-142.99125|75.05975,-145.676125|75.758125,-148.217|77.0905,-145.528|76.206375,-153.947625|73.008125,-149.68175|72.58975,-159.087625|73.78175,-153.92475|72.67725,-160.933625|74.27475,-156.42|73.541875,-161.866125|74.304375,-157.766875|73.61925,-152.9915|73.7775,-148.78475|73.98,-155.78625|73.354875,-158.4095|72.051125,-159.401125|74.763625,-158.7435|74.772875,-159.076375|74.433125,-157.679625|72.85575,-158.3995|73.73375,-156.525125|74.698625,-155.334375|73.961125,-148.96925|72.314,-156.93625|74.30675,-155.559875|75.362875,-156.3725|73.044125,-158.245375|76.481,-155.92675|78.112,-157.53825|77.454125,-158.487|76.82125,-156.971875|75.583125,-155.790125|76.382875,-155.475875|77.454125,-155.614125|77.204875,-158.04725|78.359875,-156.318|76.803375,-155.777875|77.64125,-155.82825|77.61875,-154.893125|77.21,-148.162625|77.550875,-151.580875|75.560625,-152.2875|76.9925,-151.414125|77.23325,
-90.6925|1.342875,-91.419|1.365625,-10.01|0.0,-83.166125|1.17125,-89.77375|1.411125,-87.924|1.381,-86.6245|1.17875,-81.63425|1.369125,-150.34625|73.395375,-153.71|74.618,-150.547375|74.35475,-150.632125|74.058375,-154.07775|74.54825,-147.83125|75.037125,-151.066125|73.737125,-148.117875|73.672875,-155.0565|72.8445,-159.23075|74.347125,-155.936375|76.297,-157.3235|74.67175,-159.687|75.394,-156.2225|75.2105,-157.053875|76.34375,-156.05275|75.929875,-149.908625|71.278125,-148.446|70.434125,-159.671125|74.162375,-160.67025|72.4045,-159.51025|72.875625,-158.4685|72.872125,-160.4895|73.348375,-157.987125|71.511125,-153.7555|73.132875,-149.08675|72.31125,-157.86125|74.15875,-155.65375|72.412375,-160.5705|74.073625,-156.844125|73.459875,-161.0905|74.49575,-156.09725|71.410125,-156.554625|74.029375,-155.999|71.091875,-156.542875|73.223375,-149.0145|72.02425,-155.025375|74.206875,-156.2495|74.355625,-155.339|72.518875,-154.331125|71.758625,-158.31275|75.767875,-156.00425|76.915875,-158.63925|78.3885,-156.141875|75.982375,-157.657|77.4735,-155.126375|76.001375,-162.79|77.70175,-155.074375|77.367125,-156.531875|77.719625,-156.206875|76.316375,-157.896|77.158875,-158.001|78.527875,-147.35325|75.976125,-154.341|77.775125,-155.609|76.978,-151.204|74.91325,
-83.534|1.339375,-85.336875|1.145375,-85.691375|1.5775,-8.008|0.0,-82.978375|1.251375,-74.7685|1.3905,-77.051625|1.383,-69.36125|1.244875,-152.372375|76.389875,-151.695125|73.819125,-151.270375|74.55725,-152.00075|73.946,-151.878875|74.513,-144.480375|73.212,-150.824125|73.74525,-150.874|74.427625,-155.10475|75.791125,-153.008|74.326,-152.3925|73.400625,-153.679375|73.24625,-155.950625|74.814,-154.73625|73.562375,-157.89675|75.7915,-158.9945|76.148125,-154.68725|73.051875,-148.917375|72.640375,-159.102125|73.397625,-155.95075|72.642375,-158.90375|73.42875,-155.310875|71.1395,-158.672375|72.833875,-157.23325|71.4385,-149.152|72.973,-148.3685|72.33525,-157.91|73.101,-156.022875|73.72575,-160.26525|75.319625,-156.253875|73.850875,-158.328125|74.67575,-153.3795|71.281,-153.527375|71.7405,-157.132|73.305375,-153.966375|72.983625,-149.479875|74.404125,-153.164625|73.221875,-153.39025|73.609,-154.819875|73.51675,-150.319625|72.299375,-156.229125|76.873375,-158.287875|78.776375,-152.89475|76.662375,-159.086125|76.858,-154.108375|76.7755,-157.3795|77.45375,-157.46475|75.171125,-153.2015|77.134,-155.263125|76.012125,-155.241875|77.119,-156.85325|77.4115,-153.08175|77.85125,-147.1855|76.348375,-151.433625|77.65675,-151.5915|75.558625,-151.914125|76.057625,
-66.617125|1.520625,-67.224375|1.682125,-71.761875|1.50125,-67.83125|1.4195,-9.009|0.0,-57.688625|1.259,-59.493875|1.343875,-57.89375|1.85925,-145.880875|78.2205,-145.57175|78.396375,-147.34525|79.28,-147.816125|79.96825,-147.732625|78.507875,-127.345625|66.1335,-146.105|78.613,-144.42975|78.92075,-150.100625|74.728125,-151.258875|76.45425,-152.4725|75.46,-150.50925|77.280625,-153.054375|77.000875,-151.913|74.785,-152.21325|76.06425,-153.165125|76.906125,-143.71975|73.491125,-126.759125|62.09075,-150.13425|76.75825,-144.134125|73.9315,-148.55875|75.38425,-146.052625|73.794,-146.176125|72.377625,-145.675375|73.968,-148.910125|76.16475,-147.431|75.763875,-156.3955|75.649125,-155.02125|74.81425,-154.795875|74.428375,-153.955375|74.611125,-155.632875|75.6265,-152.26|73.813875,-151.96925|73.920375,-153.90425|75.355,-151.911125|75.6175,-143.725875|73.81175,-153.002125|74.927375,-151.57775|73.57775,-152.3355|75.439375,-152.452875|76.286875,-154.138375|78.753875,-153.44825|79.020375,-153.83|77.916,-154.081875|78.922875,-152.8015|76.731875,-153.999|78.192625,-158.31225|77.752375,-153.32125|78.212375,-154.594|80.0725,-149.93625|77.069,-152.33325|78.425,-152.59475|79.486375,-146.2695|78.080375,-149.987625|78.602375,-150.701|77.68675,-150.538625|78.447625,
-58.974|1.6605,-63.250625|1.5475,-64.338625|1.36225,-62.034625|1.43975,-68.301875|1.463625,-8.008|0.0,-52.276|1.51225,-48.574375|1.26375,-149.389375|75.0125,-152.55275|76.3175,-145.302|72.56125,-150.978625|74.744125,-149.88675|74.5125,-145.529125|76.614125,-148.427625|74.0135,-147.728875|74.50725,-153.398125|75.99575,-152.823625|74.22825,-157.916625|76.9475,-153.733625|75.23725,-155.18475|75.063,-156.76175|75.93725,-152.345|75.038375,-152.85875|75.9655,-151.980625|72.413125,-148.745125|71.928625,-152.085125|70.571125,-157.192125|73.441125,-158.940625|72.690375,-154.77275|71.93025,-157.3135|73.655875,-158.0665|72.975125,-152.590375|72.93425,-145.421|73.047625,-152.473625|71.550125,-155.265375|72.05575,-154.403|72.156,-153.26475|72.513375,-155.775375|73.637125,-155.97575|73.777625,-153.52925|72.452875,-153.333|70.7745,-153.113625|73.719125,-144.379625|71.447125,-152.489|71.28775,-152.7235|74.54025,-153.490625|74.159625,-151.87225|71.570125,-151.71|74.43975,-152.484125|74.504625,-156.665375|77.217875,-156.69275|78.46125,-152.51|75.96625,-152.33725|76.5215,-157.223375|76.48,-151.1025|77.1695,-152.641375|76.715375,-150.072375|74.93975,-154.131|77.14125,-151.3905|76.57575,-145.969375|77.98775,-150.085125|76.526,-150.204375|76.725875,-147.44825|74.8435,
-54.615875|2.34575,-52.291|2.103625,-56.43625|2.155625,-49.741125|2.841875,-62.831125|2.501625,-54.0585|2.45475,-10.01|0.0,-45.649375|1.902625,-151.476|76.1125,-149.651625|76.068375,-150.388625|77.1345,-150.1635|74.8515,-151.74825|74.594625,-142.145375|75.62525,-146.321375|74.084375,-146.9135|75.056125,-152.210875|75.368375,-153.973|75.092375,-153.263125|74.758125,-152.50975|75.056875,-155.336375|76.375,-154.1515|76.5635,-149.717|74.067625,-155.958625|76.8845,-147.748875|72.42625,-147.015625|72.98675,-155.52175|74.161375,-149.63825|70.3955,-153.45775|72.800875,-156.035625|74.01425,-159.064|73.402125,-153.349625|70.820625,-146.951|72.495875,-146.282375|73.09525,-153.83725|71.61075,-154.165625|72.632625,-156.760125|71.564875,-153.728875|74.4195,-153.65075|73.538875,-150.674|72.788375,-152.611875|73.1385,-154.2395|73.556125,-152.889|73.915,-145.369375|73.310125,-154.657625|74.26075,-150.8615|72.7755,-148.236875|71.04975,-150.088625|72.768125,-153.9425|75.9875,-151.817875|76.34075,-151.82|76.26975,-150.37625|76.306,-153.73425|78.169875,-151.552|77.003375,-155.26975|76.162625,-154.413375|77.576375,-151.61725|76.699125,-153.109|77.037875,-152.744375|76.012625,-152.33475|78.10125,-146.041625|76.26375,-149.54125|77.18025,-148.026125|76.07475,-149.36825|77.81225,
-40.274125|0.726875,-37.3885|0.958125,-37.3685|0.727875,-35.895875|0.6625,-46.511625|0.927875,-37.722875|0.9305,-39.5365|0.912375,-8.008|0.0,-150.059375|77.83325,-148.172625|75.75125,-148.48325|75.60075,-148.635625|77.211625,-147.270125|75.425,-140.450375|76.296625,-145.2895|76.418375,-146.9275|75.438125,-149.615875|77.1185,-150.451375|77.56475,-153.5605|77.956875,-150.902875|76.847375,-150.8275|77.032,-152.099375|77.925375,-148.72875|73.056,-150.170375|77.232625,-146.944375|73.416125,-145.624|75.49725,-152.409125|74.251875,-151.772875|74.31475,-151.873375|73.578125,-148.537|71.78675,-153.37375|73.348,-154.07075|75.59325,-140.29875|72.728375,-144.1845|74.871,-144.67375|74.74,-145.393375|73.879625,-146.773625|75.83375,-143.771|73.160125,-143.4815|72.344625,-143.274625|73.798875,-145.683125|76.3895,-151.69675|79.4845,-148.892375|76.02425,-130.69475|66.32475,-146.673125|76.744625,-147.685375|77.790375,-150.52725|78.49275,-145.32|75.874625,-151.23925|79.46375,-149.74125|77.518375,-147.98725|76.8065,-151.1075|77.901875,-152.444625|78.111,-153.423625|80.18175,-153.725375|77.510375,-147.0595|76.303125,-148.72325|77.66,-148.147|77.195875,-151.5565|77.9075,-149.854625|78.424625,-142.841625|78.11175,-146.8425|78.824,-147.760625|77.154875,-146.581875|78.56875,
-151.737|67.706,-152.46325|68.520625,-149.669|66.447875,-149.5685|65.725125,-145.6995|68.72675,-152.578875|68.524875,-154.533375|68.01675,-151.275625|68.560375,-11.011|0.0,-52.0615|2.01575,-37.78625|1.873125,-52.2645|2.31425,-53.73775|1.84575,-50.835|1.425875,-42.221625|1.76275,-39.33075|1.936625,-155.333|74.815125,-155.6315|76.341,-152.493125|75.333625,-151.863125|76.959375,-154.410375|75.3985,-155.899125|77.3435,-153.7395|75.59525,-156.37275|75.17525,-155.984625|72.1605,-153.40575|71.701,-155.575|72.14825,-158.110625|72.732625,-155.24475|71.716375,-150.467625|72.468375,-157.6525|73.22875,-157.39425|71.988125,-152.738125|72.678875,-152.45625|74.1825,-157.373625|74.620875,-157.939625|74.445625,-156.806375|73.298,-156.745125|74.577125,-156.727375|72.855625,-156.455|71.768375,-147.470125|74.050125,-151.9415|77.35225,-152.015625|77.157375,-145.7715|74.32,-147.42475|74.995,-148.564|76.51625,-142.5405|67.74875,-147.644|74.87775,-154.47725|77.3595,-152.307625|74.791375,-154.80025|78.138875,-155.920125|77.307125,-156.165125|78.141,-155.021625|76.352125,-153.95475|76.97225,-154.80875|76.90875,-159.1535|77.34925,-148.99475|75.60075,-151.969875|76.8275,-153.594375|76.835375,-152.37475|77.004125,-153.0105|76.0285,-151.387|75.59675,-150.54475|76.212625,
-150.247125|65.465875,-147.262625|66.151125,-150.411375|66.52825,-150.34575|67.7085,-139.422125|65.78575,-150.138125|68.049125,-150.947625|67.245375,-149.26925|67.398375,-39.93225|1.542,-11.011|0.0,-78.78725|1.41225,-77.933875|2.24525,-86.028625|1.6795,-80.032125|1.57475,-78.207375|1.477875,-82.302125|1.479625,-150.68225|78.427375,-151.844|77.933875,-152.130875|78.655,-142.956375|77.99525,-150.677625|78.859875,-151.327875|79.03175,-151.896375|78.21275,-150.18125|78.1995,-156.489375|72.354,-157.03675|72.93275,-155.22075|73.10925,-156.22775|71.783625,-157.956625|73.09425,-151.728125|73.488625,-155.377125|72.177,-155.614125|71.903,-153.929|73.40575,-153.921375|75.6895,-153.852375|72.68925,-156.7635|72.167375,-160.093125|73.516,-156.32725|74.08575,-159.16525|74.344,-158.012|73.593875,-152.849|73.19675,-154.83625|73.77025,-154.165375|73.68325,-153.1915|74.0215,-153.6745|74.552625,-152.7955|72.399625,-157.76625|74.8625,-151.50775|72.98475,-152.846375|76.97075,-151.709375|76.74,-154.560875|76.684875,-156.466|79.11875,-152.583125|77.3,-156.19975|77.08575,-150.743375|76.210125,-154.0815|77.815875,-156.345625|78.364625,-149.731125|76.680875,-147.87275|76.18775,-152.346375|77.84975,-149.702375|77.419625,-150.87575|76.39475,-150.743625|77.539875,-152.23125|77.926875,
