-8.008|0.0,-25.461|1.827375,-27.774875|2.731125,-25.117625|2.1185,-27.1245|3.158625,-23.308|1.736125,-89.446|39.839375,-89.756125|40.409,-89.347|40.289875,-89.650625|40.727375,-85.908625|39.481,-89.671625|40.765125,-98.173625|49.63,-96.44875|48.55725,-98.081125|48.933,-97.58375|47.844125,-97.16325|48.985,-98.790625|49.41825,-97.96375|47.78275,-98.815875|47.265625,-98.0745|46.69175,-97.385|46.447625,-97.797125|46.485125,-97.460375|46.728,-90.40925|46.030375,-87.790625|46.6795,-90.621|46.161875,-90.66375|46.593375,-92.024875|46.64775,-89.856125|46.36675,-94.4825|48.266125,-92.1155|48.10625,-94.875125|48.12875,-93.980375|47.8365,-93.47525|48.122625,-94.74325|49.490125,
-25.4365|1.771125,-10.01|0.0,-48.136875|2.31425,-46.784875|2.151875,-44.4035|2.388625,-47.870125|1.691375,-91.967875|40.433125,-90.050125|40.036,-88.606|39.543875,-90.6645|40.1035,-86.27475|39.7425,-89.97275|40.565625,-97.41025|47.556625,-97.189375|48.63575,-98.08475|48.59025,-98.17775|48.084375,-96.340625|48.54825,-96.28025|48.644375,-96.769125|46.2255,-98.50875|46.616125,-99.534|46.616625,-99.043125|46.358125,-97.1805|45.56125,-99.03425|46.888875,-88.35725|45.685625,-86.347125|45.57375,-90.6865|45.481875,-92.1755|46.7,-89.69475|45.705125,-89.837875|45.14025,-92.958625|48.63525,-94.779875|48.682625,-94.999625|48.05375,-94.996125|47.923375,-92.8515|46.986125,-93.257375|48.31925,
-43.112875|1.8505,-42.361375|2.080375,-12.012|0.0,-41.5475|2.392,-43.03875|2.326125,-39.296625|2.0415,-90.13225|40.397375,-87.77175|39.771125,-87.28775|39.60825,-90.1785|40.0285,-85.505125|40.08725,-89.760875|40.94875,-94.501|50.490875,-94.123875|50.5865,-93.964875|50.23675,-90.2865|46.180625,-91.974125|49.561,-93.343625|49.339875,-96.699|47.3605,-98.626625|45.5645,-98.015375|46.41225,-98.878125|47.08375,-98.3935|47.03225,-97.83075|46.578,-88.799|46.232,-86.40875|46.272375,-90.618|45.882625,-90.47725|46.16175,-90.8525|45.99775,-90.450875|46.48775,-93.262|48.72275,-92.43525|48.0155,-93.621875|48.419625,-91.599875|48.371125,-93.90125|49.66925,-93.459|48.490125,
-39.303875|2.034375,-40.06075|2.4055,-43.59225|2.35475,-10.01|0.0,-39.976375|2.570375,-34.521875|2.34575,-85.385625|40.624625,-85.415125|41.558875,-84.63525|39.92925,-86.150875|41.538,-71.377125|31.82625,-86.538125|41.457125,-97.32075|50.2405,-96.5535|48.2205,-94.58975|48.330375,-97.21275|47.37175,-93.696875|47.31425,-95.350625|48.523875,-96.168625|46.723875,-98.148625|46.963,-98.39125|47.488625,-98.3555|46.6005,-97.788|47.211125,-95.445875|46.181625,-88.993125|46.733,-85.915|46.644875,-89.42225|45.566,-90.635625|45.908875,-91.173|46.65425,-91.251375|46.383875,-91.264125|48.02875,-91.085625|47.563375,-94.40475|49.742625,-91.551|48.17825,-92.63325|48.76725,-92.27325|48.01925,
-34.67375|2.1165,-35.729875|2.32275,-38.537125|2.267625,-36.686375|2.317375,-8.008|0.0,-33.14|2.20525,-86.257375|40.116375,-86.22025|40.230875,-85.984375|40.2315,-88.999375|41.464625,-83.473375|40.791875,-86.8905|40.83575,-94.758875|49.38675,-94.304375|49.18275,-94.612875|48.795625,-97.165|49.191125,-94.7925|49.93325,-95.540875|50.45875,-93.285125|49.061125,-86.860375|43.072125,-94.4315|48.782625,-94.267875|49.2265,-92.546|49.19625,-93.655|48.94875,-84.106625|47.971625,-72.066375|38.414125,-85.431875|47.53825,-86.0115|48.145625,-86.15475|47.624125,-86.0315|47.935375,-85.344875|49.0385,-86.345875|49.663,-82.294625|45.516375,-84.888625|48.7625,-83.574375|47.459625,-83.954625|47.86975,
-33.664125|2.197875,-33.7165|2.551375,-38.38175|2.696625,-35.84125|2.5735,-36.351|2.55975,-8.008|0.0,-87.386125|38.949,-87.5665|38.95875,-87.440375|38.171,-87.765875|38.9125,-84.439875|39.32525,-87.404625|39.18825,-95.262|47.4765,-94.03875|47.431,-93.73775|47.726,-96.431625|47.983875,-94.677|47.561375,-95.8245|48.0045,-96.621375|45.3655,-99.041875|47.20625,-97.34475|46.330875,-98.20825|45.3845,-97.20275|45.524,-97.879625|46.37525,-87.768125|45.667125,-86.027625|46.047,-90.25875|45.56875,-88.544875|44.98375,-90.163875|45.386,-90.545|46.325625,-91.72425|47.926625,-92.846375|48.16875,-92.195875|47.59225,-91.3805|47.126,-92.645|48.29425,-91.724|48.721875,
-88.4185|45.23575,-88.523625|44.7825,-91.008875|46.279375,-87.303875|45.45125,-89.9665|45.815875,-87.901|45.0725,-9.009|0.0,-22.90075|1.720625,-25.881875|2.002,-27.68775|2.221375,-33.330625|2.477625,-25.786375|1.796375,-94.420375|51.820125,-94.905|51.68475,-87.320625|45.732,-93.24275|51.312375,-94.82025|51.511375,-93.259|51.09725,-97.405|48.61875,-99.33025|49.101625,-98.230875|49.22325,-97.763|48.8195,-94.850875|47.885375,-96.13775|47.676375,-90.084125|47.727375,-90.125|47.875125,-90.207625|47.430375,-89.72525|46.8395,-88.245|47.6015,-88.63975|47.15375,-94.76025|49.548,-95.19625|50.551625,-96.106625|51.496125,-93.535875|50.089,-93.264|49.40875,-94.2515|50.488125,
-90.81825|45.379875,-91.478|45.122,-90.3025|44.063375,-87.001|45.166375,-91.135625|44.74275,-89.43475|44.32275,-25.21025|2.311375,-8.008|0.0,-47.300875|2.48575,-45.411375|2.01925,-48.841875|2.43875,-46.70625|2.19375,-97.4175|49.035875,-97.313|49.464,-96.88475|49.122625,-95.324375|47.806125,-95.798125|49.2755,-96.29375|49.026625,-97.90075|47.134125,-97.486375|47.43325,-97.520125|46.91975,-97.810625|47.98575,-96.335375|48.29175,-98.034375|48.161875,-89.516125|45.797125,-90.801375|45.754375,-89.359625|46.334,-91.306875|46.99,-89.46025|46.42975,-90.129375|45.971625,-94.10525|49.285,-93.123125|48.726,-94.767375|49.25075,-93.796375|48.504625,-93.47275|48.79325,-94.463625|49.05975,
-90.188625|44.639375,-87.960875|44.468625,-89.479|45.375625,-85.98125|45.37075,-88.155875|44.962625,-89.21775|45.449625,-46.2085|2.045375,-46.9025|2.03725,-9.009|0.0,-45.181375|2.047,-46.879875|2.07175,-43.826875|2.0595,-97.881875|49.3415,-97.338375|49.342375,-97.41175|49.6605,-95.65975|49.321375,-96.623|48.82075,-96.4995|49.495625,-94.11325|49.301125,-93.83275|48.8685,-93.841875|49.17225,-96.189875|50.006375,-91.865375|49.0435,-93.07325|48.72175,-89.9355|47.123875,-92.353625|47.3555,-89.226375|46.790875,-90.51875|46.610125,-89.7835|46.865625,-90.263375|47.23525,-92.354375|48.59975,-93.023|49.310375,-93.225125|48.401125,-93.336|48.379,-93.6705|49.020625,-91.958|48.633,
-89.421875|45.327125,-87.587875|45.22875,-88.597625|44.71225,-85.5415|45.0135,-88.74725|45.082,-88.8315|45.038625,-40.517375|1.868375,-42.080125|2.524625,-43.4325|1.879875,-10.01|0.0,-41.675625|2.146,-40.294|1.87025,-96.706875|49.0075,-96.835375|49.345125,-95.8085|48.520125,-93.985625|48.856125,-94.33475|49.182125,-94.80275|48.155,-97.461375|47.420875,-98.18825|48.168375,-96.710375|46.642875,-97.649|47.55475,-93.603375|47.445125,-95.549875|47.173,-89.6645|46.673,-88.774625|46.931625,-87.423|46.487,-89.432125|46.717375,-89.371125|45.976125,-89.561625|46.772375,-87.09725|48.275,-85.641625|47.869875,-87.039|49.599125,-86.92125|48.988,-84.734625|48.05925,-88.00125|49.72625,
