-13.013|0.0,-18.139375|2.5625,-18.182375|3.442,-17.34275|2.704,-51.029125|28.354875,-52.131375|29.18725,-50.8335|28.617375,-51.3995|28.93875,-41.024625|24.339375,-29.721375|16.481375,-41.594125|24.315,-41.220125|23.991625,-44.041|25.252375,-43.6445|25.028625,-42.847375|25.232625,-44.040875|25.35775,
-20.399|4.022,-9.009|0.0,-27.449875|4.463875,-27.36875|4.086375,-51.7805|28.558875,-52.322625|28.622375,-50.378875|28.340625,-52.03725|28.688875,-42.100125|23.675125,-41.88125|23.886,-42.24175|23.85875,-42.698625|23.846,-39.859|23.68025,-40.314625|23.738625,-28.955625|15.85375,-39.923125|23.51325,
-27.585625|3.971625,-27.158|3.548375,-10.01|0.0,-31.621125|4.11075,-53.241|28.669375,-53.4475|28.943875,-51.648625|28.500625,-52.996125|28.482125,-43.09475|23.986625,-42.843|24.259,-44.17275|23.545,-44.040875|24.09625,-45.365875|24.927625,-45.01|25.0885,-43.323375|24.909,-44.436625|24.437875,
-31.595125|4.40075,-30.35825|4.03225,-31.722875|4.36975,-8.008|0.0,-49.434875|27.77975,-49.70125|28.205,-33.101375|17.13075,-50.18625|28.4175,-43.540625|24.18375,-42.723375|24.10525,-44.680375|23.8415,-44.10525|23.7485,-44.741|24.821,-44.616|24.90775,-42.678625|24.62725,-44.99975|24.8145,
-48.0135|23.76275,-48.68025|23.623375,-47.76425|23.520125,-48.454|23.779875,-13.013|0.0,-20.419625|5.17275,-21.89425|4.266125,-21.887875|5.12525,-43.39125|24.11325,-42.63375|23.906,-42.51275|24.0635,-42.80625|24.18025,-44.142375|24.99275,-42.85475|24.855375,-44.3395|24.968875,-43.97325|24.86825,
-49.669625|23.611125,-49.678375|23.665625,-49.085|23.38425,-48.547875|23.41675,-20.937625|4.074125,-11.011|0.0,-28.7145|4.2835,-30.129625|4.83325,-43.76425|23.54975,-43.43675|23.68175,-42.67625|23.93275,-43.5355|23.73025,-44.346125|24.5565,-43.634125|24.66,-44.786875|24.6,-44.562125|24.230375,
-46.756875|23.1535,-47.2615|23.410125,-47.234125|23.3745,-45.89075|23.22775,-29.191125|5.491875,-29.062625|5.58575,-9.009|0.0,-35.166375|6.14525,-44.13575|23.773,-44.6085|23.859,-42.42875|23.67775,-43.5735|23.86875,-44.39275|24.472875,-43.053375|24.53275,-45.11525|24.544125,-45.150375|24.33325,
-48.938375|23.378375,-49.04325|23.3665,-48.994|23.1725,-47.7355|23.054,-34.005125|5.063125,-33.17225|5.051,-33.12475|5.14,-11.011|0.0,-40.9|23.17675,-41.006375|23.600125,-30.718|16.834125,-39.91425|23.101625,-40.92575|23.984125,-29.65525|15.869,-41.50675|24.341875,-40.894|23.7725,
-46.796375|22.745,-48.087|23.287625,-47.876625|23.360125,-47.7845|22.986375,-52.080625|28.542875,-52.59825|28.507625,-52.34425|28.243375,-51.9755|28.4945,-8.008|0.0,-17.9695|3.1435,-21.12075|3.633,-14.81425|2.4535,-42.848125|24.656625,-42.413875|24.825625,-31.551875|16.856125,-42.079375|24.462375,
-46.82125|23.818875,-47.859125|24.0815,-47.27275|23.8685,-47.567375|24.137,-52.809875|28.39725,-53.500375|28.72475,-53.005875|28.591375,-52.461|28.401,-15.264875|2.82225,-7.007|0.0,-27.545|3.96725,-21.719|3.162875,-44.998125|25.156625,-43.60275|24.75325,-43.830875|25.12725,-43.66075|24.565625,
-48.835|23.78925,-49.5075|23.5535,-48.552125|23.17275,-48.587875|23.5195,-48.75125|27.22525,-49.3945|27.77925,-48.664875|27.4155,-48.54125|27.83025,-24.01425|2.95375,-24.5185|3.11775,-11.011|0.0,-25.28425|2.92475,-45.1105|24.94175,-45.00425|24.66075,-43.44775|24.885,-44.880875|24.6795,
-49.2625|23.557,-50.07925|23.62675,-49.35325|23.38,-49.48825|23.8115,-53.37175|28.06975,-54.46375|28.4915,-53.2235|28.04575,-52.87025|28.236,-27.71075|5.01675,-28.56125|4.77225,-30.247|4.89475,-7.007|0.0,-45.9255|25.057,-45.9385|25.037,-44.213|24.39275,-44.983|24.6105,
-49.172|23.862875,-47.910375|23.15475,-49.05225|23.673625,-49.39975|23.658,-52.173125|28.282375,-52.2915|28.528,-52.13875|28.191875,-51.554|28.51175,-43.430625|24.214125,-43.246875|24.010125,-43.93725|24.180375,-43.578125|24.086125,-11.011|0.0,-19.474375|3.276125,-22.432375|4.189375,-17.22925|2.9265,
-48.914375|23.46925,-48.775375|23.408125,-49.2985|23.578875,-49.6725|23.322375,-50.654125|28.487,-51.343625|28.64575,-50.545375|28.4895,-49.984125|28.626125,-42.34075|23.6895,-43.18675|23.571875,-43.74825|24.09175,-43.41825|23.8545,-17.088|3.83975,-7.007|0.0,-26.569375|3.70725,-23.2425|3.41175,
-46.856625|23.78375,-46.679|23.87475,-47.12025|23.773875,-47.689875|23.798375,-52.622125|28.336375,-52.755875|28.39825,-51.941125|27.8425,-51.627875|28.20025,-41.35225|24.14925,-41.532375|23.86575,-41.245375|23.922375,-41.629875|24.304375,-25.545|3.801375,-26.328875|3.681625,-8.008|0.0,-26.6115|3.33575,
-49.9175|23.61175,-48.874625|23.17425,-50.132|23.53425,-50.052125|23.14975,-53.055125|28.1325,-53.71225|28.7605,-53.18725|27.99075,-52.128375|28.36,-43.36975|24.09975,-44.088125|23.723,-44.152375|23.48175,-44.285|23.9165,-30.12625|6.1765,-30.658625|5.73125,-30.61575|5.94125,-8.008|0.0,
