-10.01|0.0,-19.011125|4.2025,-16.212875|3.359875,-19.63275|5.259,-46.74925|28.54125,-47.3595|28.485,-47.85425|28.34225,-47.777875|28.68475,-50.712125|28.800875,-50.8755|28.690875,-49.34325|28.352625,-50.2995|28.7235,-49.7265|28.936625,-48.783875|28.59075,-48.775125|28.795875,-49.07775|28.63375,
-17.04725|3.701625,-10.01|0.0,-23.32425|3.322,-26.9005|4.564875,-32.71725|19.4785,-44.81|28.029375,-44.549625|27.811125,-44.497|27.72,-49.405375|27.120125,-49.391125|27.34075,-47.73325|27.466,-49.282625|27.456875,-43.84675|26.372125,-43.104625|25.80675,-32.221875|18.281,-44.186125|26.484875,
-25.144|4.09125,-26.723|3.88725,-8.008|0.0,-31.42875|5.00775,-46.63725|27.7745,-48.112875|27.83875,-48.0655|28.071,-47.505625|27.56325,-51.49275|27.50675,-50.837625|27.673625,-49.586375|28.140375,-51.13425|27.857375,-50.14|28.25675,-49.365|27.67625,-48.888|28.44925,-49.7235|28.06075,
-29.54375|4.330625,-30.277875|4.256875,-29.146875|4.28825,-11.011|0.0,-46.15325|27.727875,-48.012625|27.8565,-47.51425|27.64375,-47.288375|27.687375,-46.057625|26.645875,-46.5795|26.7725,-34.77875|19.171125,-46.507125|27.216125,-48.75125|27.566875,-48.081|27.21725,-47.059875|27.428625,-48.92325|27.352875,
-44.36825|27.557125,-43.867625|27.280625,-44.6155|27.352625,-45.097625|27.55625,-11.011|0.0,-19.85975|3.806,-15.14625|2.82675,-15.762|3.131875,-49.0305|28.212375,-50.247375|28.059625,-50.403625|28.043875,-50.03625|28.185625,-48.98275|28.70225,-49.336125|28.64625,-49.24|28.814,-48.247875|27.968,
-48.61525|28.423875,-48.5585|28.615,-48.61725|28.649,-48.9385|29.06025,-22.569625|4.44825,-12.012|0.0,-26.015875|3.508875,-26.884625|3.989375,-35.509875|18.9895,-48.000125|28.113875,-48.263|28.273625,-47.730875|27.627875,-50.161625|28.3385,-48.695375|28.025375,-49.318875|28.3385,-47.62575|27.573625,
-49.366|28.54975,-49.2515|28.412375,-50.429625|28.33825,-49.431875|28.430625,-29.484625|4.406875,-29.51925|4.1665,-7.007|0.0,-30.678|4.42275,-49.2455|27.840375,-50.79275|27.954625,-50.816875|27.791625,-50.88425|27.957875,-50.744|28.4355,-49.97425|27.941,-50.86325|28.3505,-48.8085|27.85325,
-49.597375|28.12425,-48.7265|28.078625,-49.648|28.473125,-49.9465|28.276875,-31.796875|4.662875,-31.01075|4.27375,-29.592875|4.248625,-7.007|0.0,-48.669625|27.577,-50.91475|28.12,-50.5435|27.51,-50.62|27.936125,-47.52775|28.212875,-46.127375|27.681875,-47.5965|28.396375,-33.576625|19.128375,
-48.28675|28.836,-48.780875|28.92325,-48.8935|29.096,-47.984375|28.79125,-46.034375|28.7485,-45.125|28.32875,-45.3265|28.525625,-45.843|28.3775,-9.009|0.0,-19.475|3.25,-23.60325|4.919625,-16.500875|2.37525,-49.72625|29.0135,-48.81775|28.261625,-49.521125|29.04375,-49.175125|28.671625,
-49.52825|28.393875,-49.99525|28.500125,-49.829875|28.54725,-48.507|28.206875,-47.186375|27.642625,-47.449875|28.1345,-47.15825|27.731125,-47.74425|28.115125,-21.3045|3.4355,-11.011|0.0,-31.966125|4.143125,-26.005125|3.042625,-50.129875|27.842125,-49.655625|27.54725,-48.774|28.25275,-50.1555|28.298375,
-45.742|27.921125,-46.185625|28.04125,-46.186375|28.36225,-44.63775|28.104875,-46.90425|27.773,-46.882375|27.84375,-47.2595|27.520375,-47.916375|27.838375,-29.25375|3.158,-28.303125|3.10175,-12.012|0.0,-30.504625|3.207875,-46.194875|27.45875,-45.369875|27.288,-34.98825|19.482625,-46.367625|27.962375,
-49.77825|28.093875,-50.345625|28.696875,-49.895625|28.013375,-49.518375|28.693,-48.727875|27.741,-46.94325|27.613625,-48.65375|27.75075,-48.18|27.8485,-33.676625|4.988625,-32.048875|5.298,-35.6045|5.308875,-8.008|0.0,-51.06475|27.90525,-50.02275|28.28375,-49.526875|28.33325,-50.27425|27.88475,
-48.393125|28.764,-48.88375|29.20625,-48.8455|28.934,-49.284625|29.14425,-47.21325|28.5815,-47.659625|28.703375,-47.327375|28.1475,-46.373625|28.384375,-50.167875|27.946,-50.3165|28.354125,-49.285|28.280625,-50.828625|28.607625,-9.009|0.0,-17.43275|4.38525,-27.001|6.42475,-22.935625|5.8545,
-48.95575|28.856875,-49.1825|28.970875,-50.212|29.150875,-49.51125|28.750375,-47.382|28.382,-48.6145|28.51525,-48.43425|28.413125,-46.959375|28.15125,-51.119625|28.313625,-51.59925|28.3235,-50.179375|28.401125,-51.003875|28.474375,-18.294625|4.66875,-8.008|0.0,-32.77275|6.955875,-28.475875|6.56775,
-46.6195|28.9055,-46.156375|28.7935,-46.610375|28.8165,-46.820625|28.76525,-47.744875|27.7925,-47.802125|28.109,-47.69225|27.7385,-46.4205|27.9515,-48.416|28.027,-48.441125|28.217,-47.777625|28.57125,-48.348875|28.2845,-23.402125|3.824,-22.962|3.939,-12.012|0.0,-30.248|4.7825,
-49.441375|28.40975,-48.98725|28.7005,-49.570375|29.101,-50.104375|28.735,-45.6955|28.25,-45.6125|27.983,-45.8225|27.85325,-44.843|28.17575,-51.955375|28.6265,-51.688375|28.16225,-49.481625|27.907,-51.3915|28.151,-31.85975|6.336,-30.536125|6.10275,-34.03925|6.5845,-11.011|0.0,
