-10.01|0.0,-16.369|2.690875,-16.99575|3.352625,-16.70125|2.647,-50.741625|28.177375,-50.593625|27.821125,-50.84525|28.21275,-49.42575|27.82,-46.955625|24.206375,-46.98425|24.188625,-46.774875|24.2055,-46.79675|24.100875,-49.967125|24.779125,-48.632125|24.91275,-50.337|24.924875,-49.90825|24.946875,
-16.6695|3.1095,-9.009|0.0,-24.6765|3.75375,-26.801625|3.535,-48.40675|27.7615,-49.06725|28.0065,-48.656|28.2145,-36.139|19.428,-47.617125|23.877,-47.916125|23.97975,-45.552375|23.39875,-46.98575|23.79775,-50.1045|24.946,-48.710875|24.6955,-50.272125|24.6555,-50.845|24.73275,
-25.594625|3.996875,-26.3725|4.140625,-9.009|0.0,-29.446125|4.631625,-51.141375|28.07925,-50.9495|27.89075,-51.05325|27.84025,-49.945375|28.385375,-44.834875|23.322875,-45.21425|23.607125,-33.372125|16.48475,-44.788625|23.402125,-50.634375|24.72175,-48.60325|24.52425,-50.489875|24.86125,-51.030875|24.85475,
-27.82325|3.7005,-28.56175|3.672625,-28.599|3.941875,-9.009|0.0,-50.20325|26.769375,-50.65125|26.889875,-50.174125|27.009875,-48.6035|27.26125,-47.60275|23.51275,-47.56|23.690375,-46.17825|23.495,-47.138125|23.488125,-44.2925|22.37625,-32.811125|14.532,-45.71125|23.348625,-44.881125|22.676875,
-47.26525|25.429875,-46.581125|25.492375,-46.78575|25.375,-46.840625|25.387625,-8.008|0.0,-17.473625|3.412125,-20.3785|4.228375,-22.893625|4.448125,-30.9605|15.26425,-44.304125|23.4675,-44.340125|23.161125,-43.911625|23.054125,-49.29875|24.90475,-48.763125|24.5875,-49.92025|25.054375,-48.87475|24.766125,
-46.004375|24.431375,-45.7155|24.773,-45.539125|24.058,-46.548875|24.48225,-17.58075|3.503875,-8.008|0.0,-28.270875|4.6715,-29.235875|4.568,-45.747875|23.749,-46.157|23.655875,-46.52725|23.483625,-46.24675|23.398125,-46.11625|23.684375,-34.691125|15.511375,-47.613125|24.114125,-47.254|24.008875,
-47.669625|25.250625,-46.838125|24.8375,-47.50975|25.09725,-48.14275|25.2725,-26.338375|3.894625,-26.659125|3.597625,-13.013|0.0,-33.88525|4.63875,-46.535875|23.596125,-47.652375|23.61975,-47.969875|23.79925,-47.624625|23.661625,-49.98675|23.8605,-49.3025|24.593375,-50.40425|24.366375,-50.99|24.531375,
-44.785375|25.37225,-44.225875|25.21875,-45.169875|25.151,-45.841375|25.29975,-30.342|4.339,-29.940375|4.28025,-32.276625|4.1985,-12.012|0.0,-45.693375|23.19,-47.3935|23.665,-47.5435|23.3225,-47.271|23.704,-50.06625|24.36,-49.453875|24.717,-50.450875|24.12625,-50.662625|24.47075,
-47.40975|26.548875,-46.853875|25.89325,-46.273125|25.750625,-46.936|26.07525,-48.42125|28.585625,-49.244625|29.0505,-48.412375|28.143,-49.309875|28.730625,-7.007|0.0,-16.39475|2.98475,-20.705625|3.942,-17.24475|2.9975,-49.748875|25.182625,-50.0185|25.23875,-49.028875|25.224625,-50.40175|25.333625,
-48.056625|25.682375,-47.853625|25.623125,-47.208875|25.50875,-48.082875|25.62425,-50.39775|28.659,-50.318875|28.536625,-50.777625|28.1905,-51.196875|28.602875,-19.317375|3.94725,-9.009|0.0,-27.221625|3.99825,-27.4395|4.18475,-50.130625|24.936125,-50.8455|25.24925,-48.607|24.840375,-50.517125|25.095625,
-46.151375|26.177875,-46.6285|26.295625,-44.8005|25.97175,-45.448375|25.89175,-50.071375|27.85625,-51.141375|28.346875,-50.419|28.239375,-50.982875|28.107,-25.871625|3.43875,-24.865125|3.51275,-11.011|0.0,-29.70625|3.952,-50.27975|24.676,-51.127875|24.88925,-49.183625|24.864125,-50.854625|24.838625,
-48.14475|25.539875,-48.174125|25.35075,-47.064|25.551375,-48.00775|25.670375,-50.28625|28.308625,-50.9415|28.062,-51.10025|28.21575,-50.700625|28.2305,-29.6085|4.8425,-30.256|5.16925,-31.915|5.325,-10.01|0.0,-48.308125|24.63325,-48.511625|24.94575,-36.21925|17.40525,-48.47325|24.727875,
-46.964875|25.664,-47.632625|25.589,-46.916125|25.7845,-46.75575|26.002,-50.689875|28.046,-50.124875|28.21575,-51.06825|28.4785,-51.07275|28.508,-47.6595|24.7035,-47.370125|23.8945,-47.112625|24.22225,-46.768125|24.0,-11.011|0.0,-24.26125|3.952,-24.686625|4.70625,-20.545125|3.6975,
-45.5295|26.036,-45.65125|26.19175,-45.20075|25.44175,-44.32625|25.8335,-47.939|28.07425,-47.327|28.351,-48.9255|28.8005,-48.65425|28.31475,-47.38275|24.16675,-47.225|23.91275,-47.15875|24.02375,-46.30925|23.83475,-18.06225|2.8295,-8.008|0.0,-30.008|3.78675,-25.1075|2.779,
-47.91625|25.30425,-47.5255|25.3645,-47.62125|25.13475,-46.83575|25.6785,-50.711|27.766,-49.62525|27.94425,-51.0895|27.83275,-51.42425|28.14875,-45.68275|24.03725,-45.926|24.5445,-45.3035|23.8105,-44.42225|23.849,-29.51625|3.872,-30.38225|3.72975,-12.012|0.0,-30.83625|3.55325,
-48.16125|25.25525,-48.523|25.366,-47.62775|25.1785,-46.91275|25.04425,-51.58675|27.772,-50.47975|27.78775,-51.59325|28.3125,-51.53175|27.428,-47.69175|23.87525,-48.853|23.999,-48.69875|24.11775,-46.5875|23.39025,-33.20375|4.2485,-32.57925|4.886,-33.311|4.4935,-9.009|0.0,
