-11.011|0.0,-26.615125|1.86275,-26.3945|1.710625,-25.024|2.00275,-24.692125|1.317375,-23.946875|1.54775,-88.352125|45.244,-89.327|46.043375,-89.2975|46.558125,-90.814875|46.80675,-88.67075|46.156625,-87.25825|46.010875,-89.21775|47.060125,-90.162125|48.469125,-89.981625|47.7915,-89.8245|47.385125,-89.7415|48.3,-90.2065|48.092625,-80.586|47.294875,-81.5505|47.24175,-79.59225|46.33125,-80.511375|46.9575,-68.454625|37.543875,-80.57625|47.265,-89.1195|44.743,-90.10325|44.41075,-91.764125|44.814,-91.34925|44.56575,-92.01225|45.052,-91.268875|44.798375,-93.225375|47.798,-91.400375|47.181375,-90.85475|46.564375,-93.087|47.57525,-92.101125|47.62225,-93.761375|47.41225,
-27.109875|1.936,-8.008|0.0,-43.310875|1.892,-43.990125|2.0995,-44.081625|1.652875,-45.83975|1.94975,-80.601|44.846,-82.371375|45.591875,-82.233375|45.632375,-82.207|45.72375,-80.698125|45.311875,-69.635625|36.07575,-82.8685|46.5745,-75.15625|40.67725,-82.815625|47.798,-82.271125|46.961625,-83.981125|47.951875,-83.1755|47.38325,-88.884|47.455875,-88.420875|48.874875,-89.728125|48.9155,-89.761375|48.25825,-87.4875|48.75725,-88.8815|48.245125,-88.55225|45.020125,-91.484|45.191625,-90.57825|45.228875,-91.27225|44.8195,-90.9325|45.245125,-90.5085|44.6635,-93.644875|47.726,-91.4705|47.038375,-92.211375|47.833875,-92.582625|48.286875,-92.237125|47.675375,-92.803375|47.5585,
-45.900625|2.44125,-43.194875|2.428125,-10.01|0.0,-46.432875|2.664875,-44.935875|2.802625,-42.45675|2.219875,-89.2365|45.641,-89.89925|46.9945,-88.91075|45.54325,-89.541|46.291875,-88.32275|46.354875,-85.717375|44.91375,-89.53|47.25375,-90.183625|47.496125,-90.788625|48.372625,-90.2735|47.372625,-89.190625|47.59175,-90.44375|47.33125,-90.122|48.9015,-91.02675|49.09925,-91.20775|49.538,-90.049375|49.21875,-88.93525|49.3775,-89.20525|48.490625,-73.101375|35.0605,-85.729|43.754875,-84.191375|43.4025,-85.57625|43.704125,-85.95325|44.600875,-84.85625|43.874125,-94.304375|47.947375,-90.486125|46.37075,-92.656625|47.52025,-93.503625|48.015625,-93.0975|47.421125,-92.097875|46.653625,
-46.052375|1.967125,-43.488625|1.6925,-45.4045|2.083,-8.008|0.0,-36.50675|1.65325,-35.827125|1.430625,-87.804125|45.2305,-88.07825|44.803625,-89.3535|45.8705,-89.45625|45.76325,-89.51775|46.144125,-87.281375|46.093625,-92.31325|48.140625,-91.889875|47.708625,-91.399875|47.75625,-92.313125|48.686625,-91.42275|48.16575,-91.735375|48.014375,-92.101875|49.66275,-92.40775|49.94175,-91.209625|49.20725,-92.3335|49.15625,-88.396625|49.195,-90.33025|49.292375,-89.448375|44.7565,-91.708375|44.833375,-92.61875|44.703,-93.93825|45.262,-92.34|44.388125,-93.46325|45.728125,-91.935|49.07825,-87.56575|46.988,-90.722625|49.150375,-89.859875|48.266125,-89.26225|48.115875,-91.248875|48.939625,
-43.906375|2.551,-43.891875|2.335625,-43.19375|2.401125,-40.25375|2.339375,-9.009|0.0,-37.46375|2.382125,-88.951875|45.53575,-90.411125|45.422125,-90.148625|45.435625,-90.42675|46.195625,-87.424|44.6615,-87.80775|46.366375,-91.3645|47.1925,-92.477625|47.340375,-89.685375|47.297125,-89.62775|47.13675,-90.8415|48.04325,-92.223625|47.447,-90.26125|48.596375,-92.164625|48.582625,-91.267|47.88425,-91.23925|47.60975,-87.13725|48.001875,-90.332125|48.529125,-89.78125|44.6835,-92.53725|44.669375,-92.9695|45.21175,-93.802375|45.805,-91.15075|44.492875,-90.838625|44.191625,-92.516|46.940375,-92.20775|47.149875,-91.0035|46.27575,-91.753375|46.34375,-93.81925|46.991375,-93.3835|47.099375,
-36.174625|1.970125,-37.33725|1.866875,-38.30075|2.122625,-35.590375|1.981125,-36.410625|1.726375,-8.008|0.0,-88.5035|45.732375,-88.325875|45.016625,-88.240875|44.860625,-87.278625|44.574375,-87.086|44.881,-84.836125|44.704,-91.342|47.4195,-90.3835|47.329625,-89.672125|46.820125,-91.069|47.684125,-90.785875|47.85225,-90.57475|46.2095,-89.026375|47.64375,-89.694625|47.93125,-90.12375|49.012625,-91.216375|48.448875,-85.72675|48.4385,-89.060875|47.761125,-88.96025|44.01925,-91.002|43.82625,-91.504875|44.3805,-90.943625|44.367,-89.80225|43.41475,-90.529625|43.008625,-92.6485|46.81975,-91.374875|46.692125,-91.907125|47.144125,-93.004125|46.612,-90.99|46.207,-92.83025|46.84275,
-88.81975|41.13425,-86.060875|40.40025,-88.842875|40.052,-87.273875|40.07,-87.778625|40.187625,-89.59475|40.2175,-10.01|0.0,-24.934|2.53425,-30.39475|3.263375,-30.211625|3.647625,-35.905375|3.537375,-41.5345|3.71125,-91.87675|48.68125,-89.475|47.898375,-90.54675|48.387,-89.70775|47.192125,-90.393125|47.668875,-91.292625|48.672125,-91.255375|49.005625,-91.482125|48.765125,-90.792375|48.459375,-92.1445|48.777,-90.99525|49.265625,-89.30975|49.315875,-94.45925|44.544625,-93.845625|44.742,-92.60725|44.672125,-93.187375|44.982625,-91.6745|44.31475,-94.54375|44.25425,-93.709875|46.611625,-94.945625|47.21875,-93.8835|47.737875,-94.726125|47.660875,-96.340625|47.148875,-95.091875|47.877125,
-86.109625|39.361,-85.27425|39.52725,-88.92925|39.81475,-88.406125|39.34575,-88.204625|39.44,-89.829125|39.967875,-26.175|2.50175,-8.008|0.0,-47.720125|3.07025,-46.36225|2.953125,-50.464375|2.80375,-50.730375|3.020125,-89.028875|46.674125,-89.796|47.536,-89.6505|47.505375,-89.6655|47.8775,-91.917625|47.50775,-89.987875|47.66725,-91.129875|48.2715,-90.38925|48.411375,-90.4215|47.832375,-91.38225|47.975125,-89.1385|48.072875,-88.699125|47.7265,-93.4695|44.274625,-93.170125|43.64775,-93.945375|44.506625,-92.081125|43.5555,-93.004625|44.472625,-94.094125|44.16775,-95.13225|46.949375,-94.9985|46.59775,-92.374|46.084625,-93.7255|45.297,-95.609875|46.87375,-94.62175|45.6565,
-85.667|39.794,-85.10125|40.466625,-85.77425|38.329375,-86.749375|39.209625,-86.4415|39.4615,-87.84725|38.99,-46.194875|3.017125,-46.977375|3.189125,-11.011|0.0,-44.465625|3.146,-46.20225|2.877875,-49.996|3.253,-88.38075|47.178,-87.63525|46.784375,-88.872|47.799625,-87.838|46.859,-90.86625|48.434125,-88.274875|46.911,-89.548625|48.258375,-89.61125|47.884125,-89.811625|47.272125,-91.38325|48.46425,-89.2515|47.889125,-88.431|48.77675,-91.00625|46.196,-90.40175|45.84925,-89.094875|44.92125,-89.28125|45.133625,-89.362125|45.526,-84.45875|39.45225,-94.51975|46.449375,-94.127625|45.89175,-93.05675|47.446625,-92.772625|46.529875,-96.00825|46.84825,-95.240125|46.69275,
-85.483125|39.141875,-84.472|39.869875,-88.934625|39.784875,-87.31675|39.512875,-89.238|40.325875,-87.895125|39.164875,-44.689875|3.717125,-43.486|3.574,-49.318125|3.910125,-11.011|0.0,-43.373125|3.263375,-47.447|3.48775,-89.825125|47.946,-88.350875|47.37775,-86.9625|46.442875,-88.886|47.43975,-91.152875|48.0,-89.8425|47.337875,-91.028125|48.07275,-89.394375|47.168,-91.1105|48.408125,-90.76375|48.05975,-89.741375|47.95225,-87.63775|47.507375,-92.796|44.518875,-93.24175|43.93275,-93.444625|44.78825,-92.55125|43.599875,-91.674125|44.355625,-96.074625|45.071,-95.770375|45.92175,-95.27275|46.321625,-91.96|46.679625,-93.95225|46.96475,-96.623625|46.76275,-95.33325|46.986125,
