-12.012|0.0,-19.1215|3.539625,-19.295125|4.295125,-20.82175|4.173,-52.368875|28.155625,-52.618125|28.38025,-51.3975|28.041375,-51.693|27.991,-51.1735|28.236,-52.531375|28.106375,-51.31825|28.08325,-52.04775|28.088,-51.406|26.7935,-51.889375|26.696125,-51.619|26.4705,-52.846|26.992375,
-20.196875|4.250125,-10.01|0.0,-31.032125|5.475,-32.042625|4.794875,-53.18325|27.811875,-53.271625|27.831375,-51.1015|27.65325,-52.717|27.992375,-50.649125|27.497,-52.444875|27.848375,-52.9325|27.729,-52.733|27.859,-51.31925|26.82325,-52.204|26.609875,-52.643|26.424375,-52.739375|26.784625,
-28.536625|4.491625,-28.116375|4.38,-10.01|0.0,-34.478125|5.291875,-52.349625|27.14425,-53.550375|27.828125,-51.036|27.50575,-53.01725|27.82375,-34.65525|17.953125,-47.624125|26.72125,-47.138875|26.364875,-47.59475|26.81025,-49.9205|25.770625,-51.888625|25.463875,-51.6485|25.732875,-51.0955|25.4675,
-32.745|4.317375,-31.796625|4.206375,-33.615375|4.4325,-11.011|0.0,-49.673375|27.5135,-50.257625|27.762125,-36.510375|18.661,-50.3005|28.064125,-50.59825|27.89725,-52.198625|27.584875,-52.318375|27.456375,-51.7845|27.4,-34.089125|16.682375,-48.082125|25.652375,-47.910875|25.44375,-48.25125|25.443,
-53.7985|31.434,-53.906|31.23875,-53.474125|31.263875,-53.027875|31.338125,-12.012|0.0,-18.609875|2.679375,-23.401625|3.1325,-18.61725|2.33075,-50.6175|27.962125,-51.252625|28.591625,-37.36425|19.758375,-50.314125|28.250125,-51.214125|26.83,-50.466875|26.302875,-51.633375|26.606875,-51.561|26.675375,
-54.865625|30.999875,-54.75175|31.062125,-55.023875|31.205125,-53.386625|30.8925,-21.22875|3.9175,-9.009|0.0,-33.572875|4.6655,-32.36275|3.884125,-51.892375|28.10275,-52.06475|27.84875,-50.7385|28.124,-52.202|28.166,-52.959125|26.415,-50.754125|26.38325,-51.495|25.671625,-52.801|26.33025,
-50.044|30.51975,-50.0545|30.275875,-49.7275|30.52925,-48.884|30.6545,-30.169875|3.812875,-29.077625|3.54225,-11.011|0.0,-33.32225|3.475625,-52.537375|27.8295,-52.858|28.39175,-50.248125|27.969875,-52.978375|27.59925,-52.323125|26.253125,-50.161|26.4125,-52.58375|26.21425,-52.52725|26.35025,
-54.78725|30.736875,-54.700375|30.671625,-54.589125|30.769625,-53.03225|30.637375,-32.702375|3.468625,-31.695375|3.573625,-34.627875|3.549875,-9.009|0.0,-53.513125|27.683,-53.432375|27.639875,-50.931625|27.766,-53.1635|27.802375,-48.45475|25.745,-35.0675|17.331,-49.444|26.475625,-48.556875|25.99775,
-51.847625|31.679,-51.501|31.688875,-50.445|31.36775,-51.483125|31.310625,-51.0685|28.183375,-51.952125|28.16375,-51.468375|28.171875,-51.95825|28.39,-9.009|0.0,-20.96825|3.495375,-21.929875|3.45175,-18.597125|3.149125,-49.030625|26.56725,-49.026625|26.55925,-48.044125|26.0065,-34.083375|16.943,
-54.409625|31.634375,-53.734|31.4905,-53.486125|31.21375,-53.716625|31.398625,-52.15225|28.128625,-52.23175|27.870625,-52.41875|27.553375,-52.049375|27.572375,-23.445375|3.6085,-13.013|0.0,-32.364375|3.699125,-28.08025|3.2035,-52.41875|26.8175,-52.7475|26.58875,-52.315625|26.69675,-51.74525|27.07775,
-53.88625|31.249375,-55.094125|30.957375,-53.71775|31.358125,-54.367375|31.168875,-49.2385|28.27475,-50.03575|28.542,-50.32675|28.447625,-50.070375|28.529125,-33.538375|3.787875,-32.386125|3.9055,-10.01|0.0,-31.848625|3.629125,-52.614875|26.86025,-52.49775|26.345125,-52.523625|26.398625,-51.415625|26.90475,
-55.206625|30.75925,-54.942375|30.7115,-53.579125|30.954625,-55.163875|30.959125,-51.23975|27.44825,-52.096625|27.4355,-53.191125|28.0045,-52.26925|27.166125,-36.712375|4.456125,-33.8955|4.47725,-33.460375|4.583625,-9.009|0.0,-52.8175|25.9835,-53.4095|26.557,-52.68575|26.305,-51.332875|26.45625,
-51.72725|31.84375,-51.141875|31.614875,-51.58275|31.82275,-51.386125|32.397125,-51.9245|28.85925,-51.58225|28.44925,-51.233|28.736375,-51.847125|28.918625,-50.625375|28.587875,-52.21225|28.824625,-51.152|28.161875,-51.4625|28.604875,-9.009|0.0,-22.92475|4.7445,-21.321375|4.7385,-21.087625|4.22325,
-54.012125|32.077875,-53.264625|31.7575,-53.072625|31.906625,-52.951|31.854375,-51.034375|29.150625,-50.57975|29.030125,-50.750625|28.837125,-49.077|28.257625,-51.9775|28.75225,-52.2605|28.4065,-51.910375|28.311625,-52.187875|28.5985,-21.951125|4.31225,-11.011|0.0,-29.35875|5.327375,-28.934|4.685,
-54.50175|31.7605,-54.922375|31.839875,-54.85475|32.32775,-53.494625|31.6485,-53.2515|29.034875,-53.501|28.938375,-52.598|28.589,-52.615125|28.6575,-51.456|28.277625,-53.19175|29.192375,-53.27075|28.37075,-52.91375|28.515625,-32.617375|6.155875,-33.2185|6.670625,-13.013|0.0,-34.6475|6.683,
-54.1345|31.40075,-54.637875|31.2995,-53.838125|31.49375,-53.775875|32.04125,-53.312375|28.75925,-52.690375|28.429,-52.713625|28.645,-52.114|28.46525,-49.7525|28.67525,-50.105875|28.55675,-49.808625|28.466,-50.191375|28.71775,-33.424625|5.64175,-33.722125|5.92275,-33.95375|5.68125,-9.009|0.0,
