-11.011|0.0,-31.930125|2.503625,-32.385875|2.370875,-28.344|1.94025,-27.442125|2.04325,-27.89575|1.95775,-96.79825|47.445,-98.189|48.1615,-93.67425|47.041125,-98.997875|48.546,-97.0415|47.086125,-97.410875|47.626125,-100.82125|50.05625,-98.072875|49.65425,-100.66325|50.41525,-98.341|49.333,-99.17775|49.82775,-99.90675|50.49025,-98.031|41.11675,-99.860875|41.78575,-94.687125|41.27925,-97.211|40.852375,-97.614875|40.8585,-98.255875|41.096375,-98.882125|47.3635,-96.447875|47.369625,-98.999625|47.29475,-99.707125|47.472,-98.947|47.27525,-100.900625|47.7935,-100.839875|45.190875,-101.34675|45.151875,-100.798125|45.297625,-102.48225|45.507,-102.24525|45.592125,-101.86325|45.93075,
-30.861625|2.316,-13.013|0.0,-50.60925|2.449625,-53.6285|2.245,-50.46025|2.242375,-55.023625|1.865625,-97.3965|46.98925,-98.069625|48.024,-92.8745|47.47175,-96.565375|47.171,-98.42075|47.050875,-97.9545|47.278625,-98.91475|49.27275,-100.3085|50.05025,-99.474625|49.389,-98.9915|49.378875,-99.971375|49.5735,-100.0625|50.039875,-90.798125|40.623375,-90.678125|40.145,-75.9745|31.5105,-91.268375|40.544875,-90.734875|40.335125,-90.389375|40.65725,-96.49675|46.9035,-94.908|46.46575,-99.92025|47.06625,-98.8785|46.943875,-99.880125|47.42575,-100.733|47.231,-101.949625|45.856125,-101.86|44.7965,-100.84575|45.84,-101.159|45.3095,-102.69725|46.148875,-102.919625|46.132,
-53.55875|2.61625,-55.231625|2.845875,-12.012|0.0,-48.475125|3.09675,-46.80925|2.966125,-50.40825|3.016875,-96.284375|47.73075,-97.03825|46.99775,-92.293875|48.089,-96.505125|48.167625,-98.1205|48.629375,-96.73875|47.426,-99.627875|50.11975,-101.171625|49.4865,-99.942375|50.208375,-100.97875|51.11275,-98.61225|50.0075,-97.976625|48.647625,-98.418625|40.784125,-97.1745|40.47675,-91.293|39.257,-97.50225|40.23025,-96.271375|40.703125,-98.116625|40.581625,-88.966375|45.920125,-75.549875|35.94525,-91.43325|46.929625,-90.24825|46.103125,-91.306875|46.40275,-93.43125|47.968375,-100.563|43.9545,-103.651|45.997125,-98.461375|45.884625,-100.210625|45.156375,-101.78975|46.094875,-101.167|45.552375,
-53.672125|2.56375,-52.859125|2.450625,-52.814875|2.1965,-11.011|0.0,-40.83075|1.95,-44.05175|2.302625,-97.351|46.63675,-98.099625|47.8615,-92.730625|46.91575,-98.19075|46.89,-96.941|47.376,-97.04375|46.85675,-102.793125|50.722625,-100.3735|49.055875,-99.991|49.4035,-99.33125|49.683375,-101.282|50.363125,-99.241875|48.992,-97.497625|40.467625,-98.0945|39.217625,-94.5075|40.976125,-98.091375|40.09625,-98.7755|41.272875,-97.483375|39.908,-97.526|46.1215,-93.983125|45.952125,-100.55325|46.38725,-98.66325|45.66275,-101.220875|46.883125,-102.229|46.722375,-101.522|44.89375,-100.8285|44.4625,-97.862|45.14925,-101.5275|44.6205,-101.734875|46.265875,-102.58025|45.727,
-44.56375|2.111625,-45.24675|2.34725,-45.860125|2.097375,-41.032125|2.24775,-9.009|0.0,-38.5765|2.102875,-97.310625|47.60975,-96.324125|47.558125,-92.3435|48.14,-96.764125|47.55575,-95.628625|47.050625,-97.843|48.266125,-99.3855|49.908,-98.11725|49.038625,-99.7995|50.31875,-98.801625|49.7925,-97.89775|48.936625,-100.82025|50.724,-97.811|41.32,-97.254125|40.864625,-92.44525|40.994875,-97.7325|41.14625,-96.89575|40.2615,-98.057125|40.8215,-95.157875|46.187875,-93.539625|46.888,-99.196625|46.643375,-99.241375|47.151,-98.884125|46.84525,-99.7695|46.8595,-97.89175|46.824125,-98.197375|47.01075,-94.354875|45.317125,-92.14|42.5535,-97.69625|46.6265,-97.5255|46.527125,
-39.845625|2.28825,-40.66875|2.29875,-40.844625|2.276375,-38.786375|2.00575,-38.16675|2.436375,-8.008|0.0,-91.1205|48.340625,-94.525125|49.814875,-75.9005|38.968625,-93.647875|49.585875,-94.025875|48.965125,-93.335875|49.53625,-88.839375|46.89475,-95.033125|52.37975,-97.017375|51.90475,-95.591625|52.12125,-95.1|51.80725,-95.18125|51.0155,-94.005875|39.81625,-94.850875|40.08,-90.829875|41.162125,-95.891625|41.117375,-95.956625|40.50525,-95.5405|40.4595,-95.718|47.58225,-92.766125|48.1005,-99.1165|47.64375,-97.30125|47.281625,-99.8025|48.316125,-98.784375|47.1695,-99.54075|44.862375,-102.712125|46.567625,-97.10775|45.537625,-100.197125|45.324125,-98.924625|45.2555,-100.083125|45.42825,
-97.898125|49.912,-98.486375|50.78,-97.559375|49.67525,-97.436|49.50525,-98.16475|49.708125,-95.38175|49.723625,-8.008|0.0,-30.435125|3.458125,-36.0835|3.66125,-37.41225|4.0135,-40.292125|3.670875,-28.8285|3.27925,-96.682125|50.541,-97.239625|50.578125,-96.15125|49.58475,-96.949125|50.50825,-96.94925|49.792625,-97.209125|50.4235,-95.6835|41.056375,-96.07025|41.439625,-93.192375|40.913375,-97.023125|42.0405,-97.440125|41.443625,-97.69675|41.72375,-74.828|36.020875,-91.3415|47.3655,-90.8595|46.204375,-88.367875|45.200875,-90.55125|46.363,-90.715125|46.821375,-100.544375|46.69375,-97.90575|45.340125,-100.176125|46.11175,-99.525375|47.198125,-100.79175|46.85525,-101.071625|46.8815,
-99.114625|49.4755,-97.455375|49.242375,-98.185125|48.813875,-98.12475|48.719125,-99.013125|49.404125,-98.0275|50.016875,-27.282375|2.185625,-12.012|0.0,-51.484125|3.1165,-52.05425|3.02075,-53.383625|2.7365,-53.000625|3.152125,-96.91125|50.263,-99.26825|51.179625,-99.119875|50.28475,-98.271625|49.691625,-100.75375|49.528875,-97.18325|49.9155,-98.525125|41.885625,-97.97975|40.278375,-93.816125|40.835375,-98.1515|40.7585,-98.3925|40.72225,-99.335|41.25575,-96.112125|47.357375,-98.228625|48.17775,-97.5195|47.0075,-97.283625|46.78725,-96.72475|47.201125,-97.822625|47.443875,-99.714625|45.481,-100.592875|45.4675,-100.16775|44.758125,-100.976|46.547375,-100.897375|46.178375,-98.84275|44.866625,
-91.437375|49.443,-91.181|48.6665,-91.192625|49.200375,-91.862125|49.449875,-90.801|50.049375,-90.70225|49.57825,-46.673|3.104,-48.56075|3.256,-10.01|0.0,-49.29925|3.04525,-51.10425|2.773,-46.33525|3.091625,-96.98475|50.23375,-98.18525|50.014,-98.586375|51.240875,-97.37225|50.430375,-98.565125|49.90025,-97.6335|50.6405,-97.156375|41.56225,-96.126625|39.907375,-93.73475|41.00225,-96.710875|41.1525,-97.884875|41.261375,-98.923625|41.511125,-94.08|47.22325,-97.128125|47.252375,-96.973125|46.575625,-98.287|48.333375,-96.3255|46.839125,-94.723875|46.819625,-98.839625|45.69675,-97.37775|45.142375,-99.42275|45.271,-99.04625|46.14625,-100.334875|45.787625,-100.784625|45.643375,
-98.415625|50.1645,-98.12275|49.8195,-97.703375|49.16625,-98.76775|49.53725,-98.5955|49.9005,-94.897375|48.859,-45.70675|3.30575,-46.939|2.97725,-48.35725|2.85475,-12.012|0.0,-44.469625|3.105,-41.723125|3.164,-95.225125|50.06525,-96.79025|50.25275,-98.07775|50.92175,-96.525375|50.019,-98.28075|50.11125,-96.47775|50.57675,-93.40225|41.73825,-93.608|41.958,-90.2295|42.0775,-93.6695|41.72125,-94.416|42.341,-94.92925|42.42425,-93.82375|46.722,-97.916|47.6585,-95.41|46.1635,-97.351375|48.15525,-97.038|47.201,-97.56775|47.68525,-98.6615|45.5835,-98.722375|46.28775,-99.8855|45.1255,-99.718875|47.11925,-100.699375|45.975,-99.757375|46.616,
