-9.009|0.0,-36.458375|1.82175,-31.97625|1.643,-39.19275|1.694375,-37.5715|1.64675,-36.198375|1.956875,-35.593375|1.654375,-121.95875|57.684,-122.8335|58.221,-123.149625|57.99725,-123.65875|58.32775,-123.4765|57.013125,-124.16525|58.401125,-118.563125|56.60475,-117.8135|57.490125,-117.6745|56.9755,-122.45475|58.574375,-120.96025|58.160875,-119.98375|58.308375,-120.823875|58.300625,-119.068375|58.422125,-122.566125|62.180875,-122.016375|61.49775,-125.305|62.60925,-121.269|61.81425,-120.85575|61.234125,-120.5815|61.1835,-121.711|61.409625,-120.49225|56.558375,-120.458875|56.073375,-118.93575|56.39525,-115.391|55.290375,-122.0095|56.525875,-119.148125|56.111375,-118.971|54.330625,-123.8155|58.0435,-122.661125|56.302125,-122.02575|58.71,-120.950125|56.394625,-124.8435|57.929125,-124.83675|56.734875,-123.206875|57.642875,-128.680625|64.284875,-127.769875|63.471375,-129.152125|65.000625,-128.111875|65.26525,-126.994125|64.77775,-128.523|65.17275,-130.572375|65.333625,
-33.542|1.984,-10.01|0.0,-65.55475|1.818875,-60.17525|1.9545,-68.35675|2.11825,-65.149125|1.91825,-71.66525|2.091125,-108.454125|55.657625,-108.198375|55.966875,-108.646875|55.8205,-108.7235|56.45625,-110.096875|56.226625,-108.31975|56.47275,-94.344125|45.160625,-116.289125|57.842625,-115.92525|56.90925,-118.468875|58.109,-118.5575|57.633875,-117.383375|56.6475,-117.1765|57.2785,-116.555625|56.910375,-120.10575|61.785,-119.76075|60.778875,-121.52125|60.855375,-121.135|60.806,-122.18725|63.009375,-122.512625|62.247375,-122.578125|62.274,-119.63125|57.38425,-115.416125|54.134625,-119.10275|57.497,-115.46875|55.238125,-118.3395|56.085625,-116.9885|55.815375,-119.313375|57.86175,-122.9265|57.23325,-120.119875|56.573625,-123.9035|57.828375,-119.603625|56.134875,-122.944125|57.806625,-122.972125|56.59975,-123.281625|57.4925,-127.339375|64.423125,-126.506875|63.721375,-127.837375|64.8655,-126.292|63.827625,-126.89675|65.421125,-126.296625|63.708625,-126.629875|64.604375,
-68.83725|2.0645,-63.584375|1.83825,-8.008|0.0,-63.548|1.8365,-60.648375|1.74575,-59.545125|2.34575,-64.9315|1.79775,-121.489125|58.292,-120.24225|57.984625,-121.249625|58.543375,-119.505375|58.158125,-120.95075|57.876875,-120.868625|59.515875,-114.39575|56.0615,-115.61025|57.75,-114.127125|55.91475,-120.261|58.891625,-115.739625|57.013625,-118.41975|58.139375,-119.201875|58.519,-116.730375|57.8795,-122.516|61.880625,-119.875375|61.31825,-123.3035|62.820875,-121.58025|60.956625,-121.65975|61.804375,-122.04975|62.183375,-121.852375|61.567375,-116.759625|56.26875,-118.26775|58.10625,-118.560125|57.19575,-119.724|56.69925,-117.639625|56.6545,-116.18425|56.89225,-118.06875|56.33375,-121.8515|56.59825,-120.88775|56.675,-122.8505|56.52375,-119.23675|56.40225,-120.08875|56.491125,-122.586625|57.571875,-120.943|57.900625,-117.170125|65.131625,-107.7415|55.6605,-120.62125|65.941625,-120.66375|66.378625,-119.5895|65.02,-119.81|65.224,-118.53575|64.9415,
-65.052125|1.860875,-65.567875|1.978,-65.204875|1.352,-11.011|0.0,-55.596125|1.751,-57.554125|1.66875,-54.721875|1.887,-120.003|57.50975,-121.022375|57.566125,-124.02775|58.67625,-121.280375|58.075,-119.61025|57.085,-118.254375|56.686,-115.979125|57.565375,-117.309|57.986,-115.715875|56.34975,-117.133375|56.601,-119.676375|57.845375,-119.660625|58.33475,-120.21275|56.276375,-117.601|57.04825,-120.920375|61.45775,-121.2905|61.803375,-120.530875|61.513375,-119.927375|60.740375,-119.83325|60.47225,-121.6725|61.31325,-122.81375|62.750125,-117.050375|54.791125,-118.150625|55.9165,-116.2725|56.3385,-117.1885|56.557875,-118.644125|55.538,-116.664125|55.73075,-116.906|55.602375,-124.52375|57.47625,-122.2805|56.92775,-122.97075|56.9285,-122.929|57.558375,-120.59|57.423625,-121.612625|57.735375,-119.279125|56.2015,-129.350375|64.599625,-127.288875|62.8665,-129.423125|64.407125,-128.994375|63.3415,-127.041|63.742375,-126.606625|63.055625,-128.55375|63.2555,
-57.969375|1.732,-57.179|1.643125,-53.6205|1.702875,-56.13125|1.85075,-13.013|0.0,-50.933375|1.60825,-48.852|2.222125,-119.73575|56.740125,-119.854375|57.5265,-121.339625|57.452125,-118.864125|56.265,-120.896625|58.299875,-120.735125|58.379125,-116.483625|58.149,-115.343125|57.29,-117.644625|57.975125,-118.117375|57.404125,-115.360125|56.373875,-119.315375|57.29025,-117.860625|57.554875,-115.605375|57.6595,-119.5215|61.089125,-120.6005|60.3355,-119.42825|61.061375,-119.122625|60.286625,-119.96575|60.941,-119.513125|59.919125,-120.741125|60.853875,-116.73725|55.935,-117.703625|55.748875,-116.88325|55.13225,-114.094625|54.652375,-117.517125|54.742375,-116.12475|55.65475,-116.370625|56.384625,-122.952625|57.694625,-120.6395|56.488375,-122.10225|56.741625,-120.320625|56.60075,-120.288375|56.29525,-118.163|55.449125,-122.66875|57.54025,-129.23125|64.42825,-127.65725|62.502625,-126.535875|64.271875,-126.779875|64.302125,-126.27225|64.504125,-127.0675|64.44125,-128.049125|62.604875,
-42.015625|1.097,-44.76125|1.47425,-43.8655|1.446875,-40.524625|1.335375,-41.74425|1.52675,-9.009|0.0,-41.026375|1.305875,-117.46475|59.080375,-116.172|58.594125,-117.136625|58.653875,-117.37175|58.893625,-118.8565|60.29075,-117.99275|59.346375,-113.924375|58.599625,-110.361875|60.50775,-112.94975|62.08925,-114.7605|62.1665,-113.953125|60.580125,-111.292625|59.741,-113.877375|61.5235,-111.135375|58.64125,-121.016375|63.978125,-115.330375|61.5495,-120.495375|63.896125,-116.672125|62.09775,-118.775625|63.080375,-121.154875|63.680625,-118.123125|62.063,-112.130625|59.741875,-106.529875|54.10775,-111.03775|59.197375,-114.49325|60.3975,-115.776625|60.970875,-114.135875|60.104375,-112.45725|58.8935,-117.8635|61.181125,-115.607625|60.395,-119.172125|60.94375,-113.848625|57.702875,-116.170375|60.065875,-116.066625|60.98375,-117.657875|61.022625,-127.475125|65.80375,-123.781625|66.123375,-126.33625|66.488375,-125.26875|65.693125,-123.57975|65.22975,-123.95475|66.188625,-126.378375|66.347375,
-40.26625|1.825875,-43.394625|2.20625,-40.242625|1.802375,-41.374125|1.771625,-42.971875|2.117875,-42.725875|1.796375,-12.012|0.0,-119.652375|58.376125,-118.91875|59.27875,-118.891875|58.218375,-118.808375|59.185,-117.3325|57.7995,-117.853875|57.748,-114.6295|58.102125,-116.447125|58.688,-115.594375|57.629625,-115.675125|57.68775,-116.551|56.932125,-116.289125|58.2295,-114.287875|57.414125,-112.87175|56.305875,-110.84525|60.55825,-112.0525|62.351875,-103.68975|54.5655,-113.02875|62.256125,-113.23|62.548,-112.732|61.542875,-113.04575|63.04425,-115.9215|56.51875,-114.78825|55.850375,-112.883375|54.915625,-114.62575|56.660375,-116.65175|57.098375,-116.83875|57.170875,-113.4425|55.722125,-119.760125|56.66975,-117.836125|56.769375,-120.8305|57.374125,-119.17625|57.6015,-119.42175|57.838625,-117.42825|55.049875,-118.266375|56.692,-123.469625|62.75525,-127.26125|65.868,-123.604875|63.333625,-125.918125|64.98875,-123.985875|63.72875,-123.97475|63.568875,-124.181625|64.4695,
-123.797375|64.44925,-120.029|62.6235,-125.025375|62.180125,-124.44525|63.105125,-124.81325|64.26075,-122.4775|62.51725,-124.188|62.95425,-10.01|0.0,-37.4245|2.657875,-38.4965|2.2455,-39.9435|2.344875,-34.06275|2.010875,-45.852375|2.293875,-51.806|3.0285,-119.746|59.26075,-121.007125|59.5005,-116.46275|59.746875,-118.208375|58.84,-122.42425|60.08575,-121.23625|59.45175,-118.656|59.089875,-111.36875|62.485,-111.83725|61.64375,-112.408125|63.115625,-111.486125|62.150375,-112.0925|63.470125,-112.430875|62.952625,-109.087|59.108,-118.84725|56.922875,-119.43725|56.65025,-119.567375|57.403,-123.29275|59.158,-120.958125|59.761375,-118.806125|56.7245,-120.163375|56.761375,-118.66775|57.9905,-121.140125|58.886875,-118.843125|56.57425,-120.768|58.81575,-119.540125|57.894375,-120.408375|58.173,-122.48125|59.421625,-126.6665|65.329125,-125.52375|65.99275,-128.217875|66.785,-128.224625|66.1145,-127.21075|65.97325,-126.790375|66.4335,-126.303|65.872125,
-121.824875|62.9155,-117.7195|61.826,-128.035625|61.869375,-123.7465|61.546,-124.046875|61.44525,-126.81125|63.482375,-126.661|63.86975,-38.6705|2.467125,-9.009|0.0,-69.713|2.047125,-66.61525|2.19975,-75.3095|2.457,-80.622|2.739875,-73.323875|2.95325,-124.27075|59.332375,-122.378|58.688375,-118.315625|58.9095,-122.022125|59.344625,-121.673625|58.298,-122.916375|58.919,-123.1405|60.012,-120.7415|63.061375,-122.941875|63.087,-121.061125|60.87875,-122.02|62.47775,-119.95775|62.912875,-118.571375|61.758,-124.746375|62.855375,-117.2265|55.6855,-121.157|57.909875,-120.2425|57.07675,-122.341125|57.095125,-122.524625|58.3575,-120.990125|57.51825,-121.369|56.462125,-120.9845|58.698375,-118.72175|56.658625,-119.29425|57.060625,-121.786625|57.599125,-118.688875|57.4,-118.0585|57.641625,-119.417375|57.148875,-126.517375|64.473125,-128.6175|65.3685,-129.522625|64.939375,-130.272|65.106625,-130.30625|65.50925,-129.342375|65.377125,-125.391|65.906125,
-121.96875|62.415,-119.148375|61.3135,-124.752|60.42375,-124.1455|61.677875,-126.26625|60.909,-123.853375|62.18425,-125.005|61.93,-64.9165|1.624125,-70.542125|1.672125,-11.011|0.0,-72.092125|1.763625,-70.037875|1.950625,-74.22425|2.4075,-71.46775|2.257125,-124.732|58.19975,-123.3395|58.9095,-116.004625|57.886,-119.21225|57.574625,-123.07575|59.015875,-121.56775|57.928875,-122.5535|57.18675,-116.974875|61.153625,-120.897875|61.691625,-119.477375|60.662375,-122.08325|62.8815,-119.691625|62.838375,-118.743625|62.344875,-123.442125|62.237875,-118.721|56.868875,-118.991875|55.609875,-120.60525|57.012,-119.294375|57.25625,-121.8965|57.42675,-120.588375|56.59825,-122.26975|57.696375,-117.851625|57.766625,-118.7145|57.37075,-119.4625|58.218625,-119.195125|57.38425,-120.3925|58.469375,-118.568625|57.13475,-120.116375|57.201625,-126.008|64.965875,-127.62975|64.583125,-128.626625|65.130125,-130.75475|65.915125,-129.135625|65.265125,-128.54175|64.916375,-122.885875|63.205125,
