-12.012|0.0,-20.845625|2.878375,-18.184125|2.84325,-17.421875|2.568625,-45.1065|25.219,-45.99275|25.246875,-45.83825|25.15,-46.3625|25.22525,-43.72075|26.2185,-44.273875|26.345,-43.57375|25.775,-29.957|16.430625,-37.214125|16.882625,-36.808625|16.792125,-27.584125|11.008625,-37.644375|17.12475,
-22.738375|3.84775,-13.013|0.0,-33.50125|3.922625,-31.11275|3.9155,-46.72475|26.048375,-48.296875|26.061375,-47.92175|26.06525,-47.882|25.731125,-47.582625|26.751875,-47.769375|27.225,-47.139|26.812625,-47.518875|27.1715,-42.752|18.67875,-42.400125|18.69025,-41.52825|18.88425,-42.3855|18.56375,
-32.695375|3.111875,-31.144625|3.1045,-9.009|0.0,-32.24675|2.994,-31.861|16.5215,-44.80025|25.62425,-43.942125|24.87625,-44.64675|25.570625,-48.349875|26.640125,-48.65125|26.851,-47.816625|26.886125,-46.15975|26.752875,-43.046125|18.366375,-43.044375|18.624625,-40.67575|18.183875,-42.8075|18.0865,
-35.948125|4.2655,-36.36625|4.42575,-33.960125|4.101,-9.009|0.0,-46.601625|25.59725,-48.64125|25.795,-47.9945|25.488,-48.601625|25.95,-48.295875|26.4505,-48.921375|26.65025,-48.910625|26.871,-46.63325|26.691,-43.510375|17.9885,-43.5545|18.51525,-41.770375|18.64,-43.393375|18.17575,
-51.18825|29.42525,-50.84575|29.305,-49.72725|29.2885,-50.4765|28.952,-8.008|0.0,-18.37925|3.5755,-14.369|2.57575,-19.0885|4.18325,-47.42875|27.838,-47.0215|27.59975,-47.407|27.5765,-47.26375|27.412,-42.04325|18.92875,-42.45625|18.93525,-41.30825|19.233,-42.23325|19.14625,
-52.30075|28.82175,-51.69625|28.76975,-50.961|28.63775,-51.8605|29.08775,-18.41725|2.78025,-11.011|0.0,-24.615|3.277,-25.889|3.414,-45.3345|27.06025,-32.67775|18.79525,-44.4085|26.28825,-44.62475|26.5725,-42.34075|18.89725,-42.527|18.81775,-41.3895|18.65225,-42.00725|18.513,
-52.440625|28.439875,-52.028375|28.271375,-50.644875|28.28575,-51.74125|28.180625,-28.0535|4.7325,-27.989375|4.303125,-7.007|0.0,-31.489625|5.276375,-47.82775|26.77375,-47.185625|27.46325,-47.90275|27.139875,-48.322625|26.948,-40.19275|18.25075,-39.425875|18.001375,-30.389375|12.348,-40.284625|18.597375,
-53.7295|28.1175,-53.65275|28.5555,-51.993|28.37525,-53.0195|28.2485,-31.5945|4.28,-30.72675|4.08075,-29.35575|3.922,-12.012|0.0,-49.24575|27.19975,-47.0005|27.11675,-48.5255|27.0145,-48.6705|27.10175,-43.655|18.64625,-43.347|18.42025,-42.123|18.79475,-43.42925|18.79675,
-51.871875|29.311875,-52.73975|29.425,-52.700625|29.353375,-52.28975|29.22025,-47.808625|26.82225,-47.340375|26.6635,-48.954625|27.729875,-47.788625|26.968,-11.011|0.0,-23.354|6.52775,-16.7655|4.488375,-21.171375|5.108625,-41.541|19.27875,-42.825|19.4875,-42.285125|19.231375,-41.8395|19.0755,
-51.77575|28.758375,-52.36075|28.961875,-52.87125|29.36575,-52.595875|28.990875,-46.111|26.462,-45.38525|26.56825,-46.315|26.395,-47.02375|26.75425,-18.92225|4.30225,-12.012|0.0,-24.28325|4.60375,-27.324|4.949625,-41.485|18.859,-42.8125|19.2495,-42.60875|19.103,-42.392|19.102,
-52.31|29.143,-52.5675|29.0045,-53.12975|29.132,-53.3595|29.25675,-48.18675|26.4365,-47.759|26.7415,-48.10275|26.2675,-48.29325|26.6955,-27.70775|6.39775,-29.0955|6.5885,-7.007|0.0,-32.51125|6.6925,-30.91225|12.66375,-40.081|18.38375,-40.4795|18.783,-39.05575|17.78275,
-47.78875|27.91775,-48.709875|28.301125,-48.3255|28.409875,-48.820625|28.692375,-48.37775|26.140125,-48.0615|26.345625,-48.573625|26.375875,-49.204|26.371375,-31.047|5.980875,-32.1045|5.895375,-29.870125|5.61275,-9.009|0.0,-41.76225|18.87175,-42.93825|19.15425,-43.5315|19.13175,-43.3885|19.3495,
-52.012625|29.51825,-52.3725|29.98325,-53.177125|29.97525,-53.326625|30.30825,-48.51025|27.22225,-48.786875|27.453,-46.891|26.804,-47.778625|27.36025,-46.7345|28.58025,-47.355125|29.0995,-45.513375|28.517,-46.843625|28.565,-10.01|0.0,-15.63325|2.7,-21.41525|3.65325,-15.9485|1.93525,
-52.93225|29.31575,-53.22125|29.12,-52.59125|29.67675,-53.2115|29.6045,-48.834|26.6495,-49.02525|27.07,-47.334|26.90725,-49.135|26.939,-48.4995|28.201,-48.6625|28.55675,-47.77675|27.947,-48.13125|28.39725,-20.60975|3.54725,-7.007|0.0,-27.1295|4.00275,-25.35|3.18475,
-50.21325|30.13375,-51.0165|30.027,-50.7625|30.0395,-50.3185|29.8535,-46.74325|27.4395,-47.14675|27.6675,-45.36775|27.2945,-46.63625|27.23475,-48.134|28.04875,-47.8045|28.4105,-47.012|27.8525,-48.14825|28.04,-23.846|2.75925,-21.33375|2.60025,-7.007|0.0,-25.34325|2.59175,
-52.77675|29.38625,-53.2025|28.9085,-52.96575|28.8955,-52.9515|28.782,-48.941|26.5175,-49.68375|26.64725,-47.91475|26.80625,-48.844|26.67525,-48.0955|27.7485,-49.0835|28.3515,-47.32525|27.64575,-48.6715|27.96125,-27.918|4.17,-27.6975|4.00275,-29.18575|4.50575,-8.008|0.0,
