-12.012|0.0,-22.412875|1.33675,-21.821625|1.051,-21.91925|1.278125,-21.588875|1.1245,-22.764|1.28675,-80.493875|43.652625,-69.213|35.2145,-82.05075|44.09225,-82.4745|44.45075,-82.388625|44.566875,-83.106|45.09975,-92.014625|49.96025,-84.588625|42.53,-92.716125|50.87875,-91.733875|49.57325,-91.826375|49.557125,-93.5945|50.415375,-92.066|45.353125,-93.898875|46.520125,-93.816875|45.418,-93.648625|46.751625,-94.73|45.858,-93.818125|46.346125,-89.43575|46.1665,-88.562375|45.618625,-89.848125|46.109625,-89.547|46.5275,-86.68175|46.671375,-88.594625|46.637375,-83.587625|48.841625,-82.441625|48.320625,-83.329625|48.691125,-82.396|47.941375,-83.562|48.319625,-76.2925|42.627375,
-30.39725|3.302875,-9.009|0.0,-48.796125|2.53375,-47.695|2.523375,-53.333625|2.98375,-54.80875|3.062375,-92.143875|45.388625,-89.021375|45.87925,-91.62925|44.864,-90.742|45.801375,-90.590625|44.626375,-92.12275|45.322125,-98.597125|48.58025,-96.423625|48.157,-97.967|48.246125,-99.489|48.897125,-96.13025|47.909375,-97.957375|48.615375,-98.2075|46.790625,-99.55725|47.705625,-98.422375|46.14225,-95.832125|47.33275,-96.327875|46.315125,-97.171625|46.846125,-91.9775|45.579625,-92.343|45.681375,-91.698625|45.62575,-91.241875|45.855625,-88.234125|45.40925,-88.982125|44.987,-92.45525|48.71125,-91.51575|48.811125,-92.45175|49.204375,-90.514625|47.834625,-91.527875|49.150875,-92.82675|49.163625,
-45.191|2.329125,-47.23225|2.325125,-8.008|0.0,-47.61725|2.376125,-49.334625|1.650125,-50.514625|2.270625,-88.689125|43.778375,-87.604875|44.309625,-92.2875|45.276375,-90.783125|43.429125,-93.15675|44.712,-92.619375|45.37425,-98.6885|48.300375,-97.6305|48.39225,-98.4655|47.312,-96.022875|46.713625,-99.03175|47.579,-97.67825|48.305625,-99.246|46.884,-98.382625|46.357625,-98.72675|45.856625,-94.626375|46.18675,-96.978875|45.308125,-96.87575|45.914625,-92.2335|45.6965,-91.535375|44.66825,-90.120375|43.727125,-91.50075|45.17125,-88.879625|45.573125,-90.618875|45.135625,-90.13425|47.3675,-90.11875|48.484375,-91.489|47.471375,-91.18|47.709,-92.407375|47.8145,-92.710625|47.995,
-43.440875|2.201125,-44.2465|1.99075,-45.86225|1.966625,-7.007|0.0,-41.38025|2.075875,-40.150625|2.48925,-90.159|45.012125,-85.667375|44.465625,-91.96525|45.369875,-91.03675|44.62325,-93.203875|46.049,-90.483375|44.221,-97.309125|48.07775,-98.202375|47.821125,-97.00275|47.784375,-96.338125|47.38275,-97.9735|48.160125,-97.691125|48.723125,-95.89|45.965125,-98.09625|46.7005,-95.758375|46.189125,-94.582625|46.70675,-95.543|46.521625,-96.18225|46.460625,-87.769875|46.68875,-88.87375|47.50825,-88.34975|47.571625,-89.73175|47.997125,-73.082|37.061,-86.876375|46.723125,-90.5775|47.32825,-90.0815|47.961625,-90.696625|48.68875,-91.207375|48.373625,-91.09075|48.01525,-90.791375|47.681,
-41.644875|2.162,-40.356625|2.0315,-39.70175|2.370875,-42.344875|1.95575,-8.008|0.0,-37.203875|2.429,-88.8275|44.61925,-85.502|44.7785,-90.454625|45.518,-91.852125|44.80825,-90.784375|45.269125,-92.73375|45.088625,-97.50275|48.463,-95.01475|47.099,-96.97975|48.326,-95.54725|47.28875,-95.92775|46.97175,-96.752|48.55375,-96.281|48.048,-94.897125|47.684,-93.782375|47.57575,-89.382625|44.77325,-94.323125|47.866875,-92.611|47.442,-90.13775|45.03675,-90.641375|46.062,-90.26925|45.359375,-90.823875|45.367375,-87.693625|45.630625,-89.298625|45.9545,-90.249375|47.91,-90.849625|48.044625,-91.64275|47.520625,-90.864625|48.213875,-90.902875|47.658,-91.20525|47.3655,
-38.81425|2.064375,-37.146375|2.202375,-35.0975|2.04075,-36.854625|2.2225,-38.675|2.025875,-9.009|0.0,-90.45175|44.17075,-85.0875|43.9315,-91.544|44.098625,-91.5795|44.937875,-90.26625|43.535875,-91.423375|44.265,-97.391125|48.497125,-95.4115|46.539625,-95.8535|46.498875,-95.575625|47.083625,-96.277125|46.84975,-97.467875|48.3005,-96.24525|45.194,-97.186375|46.016,-97.033625|45.4125,-94.00825|45.551625,-95.114625|44.8215,-95.703|45.22075,-89.947875|44.71625,-91.596125|45.212375,-91.7565|45.259625,-90.6385|45.445125,-85.58725|44.550125,-88.410875|44.511,-90.432875|46.9445,-89.3975|47.223,-89.631125|46.999,-90.30475|46.905,-89.960875|46.8345,-90.64225|46.660875,
-84.218125|41.3755,-86.2695|41.069875,-83.724875|40.428,-84.899625|40.650375,-87.008625|41.444,-88.212625|42.181375,-13.013|0.0,-42.314875|3.1235,-27.040625|2.348,-28.872875|2.806,-28.91825|2.503875,-26.924875|2.632375,-89.265|46.917375,-89.718125|47.199625,-89.6725|47.507875,-89.923125|47.128625,-87.998875|47.37475,-78.987625|39.67625,-94.242875|45.450125,-92.663|45.4955,-95.527375|45.875,-96.29175|44.36075,-95.320375|46.105125,-96.179|46.632125,-88.742875|44.796875,-91.023875|46.23425,-89.110875|45.14775,-88.254625|44.6175,-90.051125|45.078,-91.38975|45.443,-88.677375|47.050375,-89.698125|48.6155,-90.338875|48.13375,-88.778125|46.867875,-89.59675|47.935625,-89.974625|48.285625,
-77.92|40.22375,-79.472625|40.898875,-78.99725|40.52825,-78.247625|40.8325,-78.694|40.958875,-78.5295|40.333625,-35.1415|2.42125,-11.011|0.0,-39.903375|1.57225,-43.398|1.748625,-42.19325|1.705125,-43.278|1.548625,-96.41875|48.888875,-95.864|48.403,-94.851375|48.067375,-95.324|48.087375,-92.9575|46.894875,-96.98925|48.29425,-91.55125|47.270625,-90.560875|47.456375,-94.016625|48.41825,-93.56725|47.833125,-92.836375|47.71175,-91.656875|47.065875,-89.0715|45.33,-89.1475|45.694375,-88.840125|45.171,-88.960125|44.887125,-90.213375|46.449,-93.146|46.53275,-88.69825|48.139,-87.7345|47.70575,-88.80375|47.3765,-88.249|47.319,-88.56125|48.208125,-88.56875|47.4865,
-85.0205|41.3285,-86.3715|40.5605,-85.77625|40.12725,-84.49175|39.9215,-85.153375|40.863125,-85.088|40.183,-55.11125|4.132,-59.30775|4.24875,-8.008|0.0,-47.193125|3.7045,-47.46725|3.303125,-48.623125|4.280125,-96.123625|47.11825,-96.96025|47.221,-97.096|47.8885,-96.254125|47.592375,-95.152375|47.1505,-98.469625|47.7135,-94.340625|45.925125,-92.323|45.881625,-99.233|46.9195,-99.222|46.162125,-98.046875|46.367375,-96.3185|45.68125,-89.19675|44.929125,-88.91875|45.039875,-89.25925|44.851,-89.332375|45.005375,-91.098|45.923875,-93.112375|44.939125,-89.569375|47.6215,-88.6755|46.63275,-90.916625|48.31625,-89.779|47.064,-89.62775|48.04425,-89.4825|47.78775,
-83.416625|40.763625,-84.700125|40.21025,-83.606125|40.792875,-84.6995|40.72825,-83.103125|40.582,-84.60775|40.787,-50.795625|2.844375,-52.186875|2.992,-44.259375|2.705125,-8.008|0.0,-40.584125|2.6005,-42.32575|3.122125,-96.194|47.156,-96.44425|47.6545,-96.459|47.48175,-96.039875|47.659625,-93.44525|47.137125,-94.215125|46.44025,-92.816875|45.38675,-90.96575|45.246875,-94.969125|44.46825,-97.08375|46.035375,-95.46025|45.27125,-97.51825|46.161125,-86.898|46.2815,-87.68175|47.14525,-87.169375|46.099625,-88.007375|46.77675,-87.751375|47.039125,-83.863|41.68525,-87.490875|47.261875,-86.74875|46.649125,-87.997625|47.71375,-88.208625|47.501,-87.509375|46.23475,-87.431|46.702625,
