-12.012|0.0,-38.90675|1.356625,-44.59675|1.67025,-40.885375|1.693875,-40.45425|1.25175,-37.551125|0.919,-42.824|1.225875,-42.047|1.199375,-163.9795|74.702375,-158.555625|72.011125,-162.847625|74.0795,-163.21125|73.915125,-163.278|73.874375,-156.1805|73.49875,-159.445625|73.84125,-160.375875|73.20625,-161.882625|71.521375,-164.051625|72.83825,-163.81125|72.359125,-162.56075|70.946125,-161.962125|73.319,-165.753|73.71325,-164.015625|72.794125,-161.702875|72.520125,-154.102875|68.033125,-149.73125|66.9945,-151.227|67.0885,-145.9705|67.046,-150.786375|65.1335,-153.44025|66.643375,-149.5305|64.537875,-150.017|65.622875,-158.725625|72.83575,-156.8245|69.70775,-160.51825|72.549,-157.797|71.39625,-159.67125|70.900125,-156.68925|70.652,-158.559|70.782,-154.08675|70.364375,-146.5935|67.0845,-144.470375|66.180625,-146.233375|67.02725,-149.764875|66.045,-147.37025|66.675,-150.68825|68.367,-150.905875|67.78475,-147.060875|67.058,-153.47775|67.864,-153.342875|69.48375,-151.953875|67.664125,-154.04425|68.758,-154.104375|68.954625,-155.484125|69.53925,-152.769375|68.2825,-153.261|68.59375,-152.438|68.635,-154.6795|66.28575,-149.637375|65.422625,-150.220625|66.8555,-152.5165|67.537625,-146.6985|67.336125,-152.5375|67.956625,-152.543125|67.925625,
-38.458|1.35225,-10.01|0.0,-71.274375|1.875625,-75.137375|1.507875,-71.259|1.504625,-74.496875|1.446875,-62.9205|1.256,-65.1015|1.116125,-162.050125|75.214125,-157.65925|74.01725,-161.168625|75.601875,-160.518875|73.811375,-157.287875|72.42875,-155.4145|75.6685,-160.32175|74.503375,-159.606875|74.845875,-161.972|74.519875,-159.85725|72.967875,-161.0425|73.360125,-159.1965|72.833875,-160.43575|72.3155,-160.319625|72.169625,-162.1475|74.044,-159.914875|73.66925,-153.974875|67.038875,-151.068625|67.334125,-150.93775|66.65325,-141.813875|65.457625,-150.77025|68.755,-149.877625|67.999875,-149.130875|66.908,-151.25375|67.266,-156.53325|71.178875,-157.73125|72.171875,-159.24425|71.1005,-157.058|72.28325,-157.278125|71.899375,-157.16075|71.016,-158.7785|72.058375,-162.89|74.5955,-146.936375|69.798,-148.533125|70.12975,-143.911|66.368,-148.24275|69.651875,-144.852|67.98175,-146.06875|68.808125,-145.348375|68.4705,-146.1375|68.475375,-143.334875|63.25575,-148.064875|71.329375,-149.276375|71.233125,-148.49275|71.512,-148.252125|70.716,-147.972875|70.309875,-151.733625|72.089,-148.840875|72.094875,-150.634125|67.41,-149.32125|68.581625,-151.636375|67.0315,-150.069875|68.38075,-148.3295|68.59275,-141.841125|66.798125,-147.056125|66.363625,-148.392875|66.084375,
-74.73925|1.459,-66.9785|1.390375,-11.011|0.0,-66.147625|1.40775,-67.03325|1.410375,-63.74625|1.501375,-64.614625|1.47625,-63.596125|1.188375,-161.763125|76.577125,-157.469125|74.411,-157.823|74.405875,-157.6545|73.126625,-158.352375|73.861875,-152.921125|74.335625,-156.070375|73.32525,-157.63925|74.710125,-158.6405|72.8485,-155.447875|71.43225,-159.37675|73.857,-157.28625|71.23025,-162.78075|73.762875,-159.115125|73.8205,-157.680875|72.576375,-156.594125|73.069125,-141.321125|67.884875,-140.173375|66.970875,-137.93575|66.252125,-124.10575|57.46425,-140.463375|67.125,-140.2805|67.00475,-139.391875|66.892125,-138.642875|64.523,-160.546375|72.30475,-156.7395|71.4795,-156.851375|71.756,-155.300875|72.506,-157.230875|72.054625,-156.37325|72.228,-158.096625|73.4315,-157.108875|73.150375,-142.421375|67.422,-143.249125|67.356,-143.629625|67.4785,-143.760625|66.505875,-142.115875|66.647625,-144.924375|68.06,-143.41025|67.523375,-141.4875|67.197875,-153.865875|69.411125,-150.912375|68.839,-148.115625|67.15625,-150.15725|68.678625,-147.607375|66.554,-151.542625|69.4615,-147.983875|66.986125,-148.67175|68.462375,-148.77875|68.009375,-148.08825|67.334,-150.198|66.323,-146.5495|66.45375,-150.059625|66.693375,-141.753875|68.1645,-150.712|67.279125,-145.563625|66.197125,
-56.43775|0.853875,-52.5925|0.982375,-57.55425|1.190375,-7.007|0.0,-48.365125|1.156125,-47.238625|0.73425,-49.062375|1.067,-48.03875|0.7715,-151.745625|80.143375,-156.306375|80.0865,-151.812375|78.620125,-153.04275|79.14375,-148.143625|76.484375,-132.8905|65.157875,-151.055875|78.6015,-150.756875|78.365625,-155.89475|74.636125,-157.6005|74.531375,-157.681125|75.551375,-157.896625|76.1045,-156.7225|74.193,-154.72575|74.5055,-155.46975|74.0635,-155.509625|74.159125,-146.6955|66.951,-145.9985|68.13675,-147.210625|68.489375,-135.7765|68.005375,-146.52675|68.540375,-147.73775|69.26075,-143.188875|67.01125,-146.790625|68.48125,-149.759125|75.02075,-150.00725|75.98775,-143.26875|70.752125,-149.3565|77.37075,-149.895625|76.100625,-150.476875|76.73625,-146.431625|74.003125,-149.162|75.1225,-135.278375|69.589375,-134.812|69.805375,-134.898|69.88025,-130.9435|67.616375,-137.329875|69.263,-137.632125|71.12125,-136.5585|69.78225,-119.690875|58.048875,-150.034875|70.374875,-146.813625|69.750875,-144.95175|70.01425,-146.45825|71.051125,-147.162375|71.917875,-146.045375|71.2395,-146.23425|71.371,-145.3545|70.809875,-131.52975|66.70975,-132.689625|67.973125,-131.83725|66.668,-133.688875|68.00025,-132.878625|68.229,-113.216875|53.74375,-130.559125|66.466125,-131.72125|66.448125,
-53.849875|1.17825,-52.95925|1.30875,-58.870875|1.099,-63.691|1.113875,-12.012|0.0,-46.42475|1.487875,-50.093|1.615875,-48.993|1.280125,-162.1595|75.094125,-155.9205|72.279875,-159.76075|72.763375,-157.6475|73.285875,-156.344625|74.879625,-154.343375|76.135625,-159.3975|76.368125,-153.4785|72.731125,-157.070875|75.940375,-156.46825|75.497375,-155.05225|76.298625,-154.226625|73.175375,-149.631125|71.49825,-152.751625|74.346375,-156.227|75.7625,-155.06275|75.424125,-149.922|67.467625,-151.000125|66.6435,-149.624375|66.956875,-138.985375|65.62675,-147.84125|67.133,-147.445125|66.2355,-145.906625|66.5165,-149.788125|68.234875,-158.75175|72.115625,-158.933875|73.02325,-158.35725|71.085875,-155.25175|71.22,-156.313875|70.551375,-155.700625|71.335125,-156.127625|72.861,-158.08175|70.787625,-142.281125|66.88025,-145.182125|67.683,-145.89875|68.080875,-145.229375|68.487625,-144.4725|67.588,-142.545375|67.89225,-146.34775|68.6395,-140.371625|67.416625,-155.13825|70.296625,-148.769|68.25425,-149.549|69.603625,-147.261|68.710875,-151.314875|71.076125,-147.732375|67.705875,-148.72725|68.7075,-150.574625|69.974,-148.846625|67.596625,-149.377125|67.55975,-147.36325|65.752125,-150.0475|67.751625,-149.893125|68.230875,-141.56625|67.33575,-146.805|67.71575,-145.00075|66.717,
-46.91825|1.79275,-46.54425|2.063375,-50.1145|2.033125,-56.736625|1.554125,-50.797625|1.783625,-7.007|0.0,-42.106875|2.045875,-42.989875|1.99575,-157.69975|72.848125,-158.440375|73.423375,-154.57425|71.685,-157.576875|74.081875,-157.560375|72.55475,-151.096|73.939625,-156.949125|73.919125,-154.63175|73.92725,-157.58125|71.31375,-158.241|71.470625,-159.189375|72.55825,-155.683|71.885625,-154.648|70.558,-157.820125|73.064125,-158.616625|72.052125,-156.7505|72.444125,-147.927|65.116875,-150.02825|65.165625,-146.368|65.615125,-142.32625|66.188875,-146.819875|64.797125,-148.755|65.953875,-148.7815|66.957125,-148.19475|64.85175,-158.228875|72.9725,-155.196375|69.511625,-156.493625|71.806875,-152.75075|70.37575,-156.58325|71.12425,-152.44825|69.326875,-156.175375|72.79125,-158.82075|71.280125,-142.550375|67.403125,-145.395125|67.90675,-141.756|67.096875,-141.643|66.71025,-140.692|66.7785,-144.006375|67.702625,-143.22325|66.428,-141.52975|66.536125,-151.54175|68.71075,-152.346125|69.882125,-148.10775|68.3745,-148.070125|68.013875,-149.2305|67.95575,-145.895|67.106375,-150.7655|69.88475,-147.0425|67.90425,-146.34825|65.551875,-147.0655|66.669375,-148.404|66.704,-149.35875|67.206125,-148.222|68.596875,-141.68675|67.761625,-149.216875|68.656,-148.53675|68.579375,
-43.870125|2.201625,-42.731|1.939875,-48.151875|2.144875,-51.708875|2.44875,-43.8495|1.68425,-42.575125|2.31475,-7.007|0.0,-39.800875|2.695875,-153.442375|72.944,-155.796375|72.81675,-155.23375|72.640875,-157.192375|74.42925,-156.368625|73.610875,-150.7255|74.669125,-158.12475|74.020875,-154.848625|73.469375,-155.35525|71.368625,-157.895875|73.315125,-158.8875|71.937125,-159.494375|73.789375,-158.498375|72.742625,-154.99275|71.450875,-155.3975|71.268125,-158.316625|72.727375,-146.357875|65.544875,-146.86075|65.699,-144.609875|65.36075,-140.44425|66.82075,-149.126875|66.6525,-147.87075|65.767,-147.5745|64.55275,-145.801|67.080125,-156.1105|70.677875,-154.26075|70.030125,-154.713125|71.25225,-152.71775|71.177875,-154.568625|71.24275,-157.2595|73.36725,-156.3705|73.06275,-155.346375|69.712625,-140.53325|66.8935,-142.522|67.103,-141.63375|66.460375,-140.41|66.660875,-140.631125|66.809,-142.584375|68.583125,-140.340375|66.114625,-138.99975|67.052375,-150.945375|68.80625,-147.618125|67.78525,-149.42725|69.196375,-146.274875|68.627375,-146.8025|68.381375,-146.864625|68.330125,-146.086875|67.191375,-147.627875|67.70125,-144.754875|65.376625,-146.229|66.952875,-145.806625|67.098375,-149.08475|67.055875,-147.317875|66.553625,-141.233|66.39725,-145.686|66.409625,-144.621375|66.714125,
-42.021625|2.25525,-41.2105|2.23775,-43.644125|1.930625,-47.559625|2.069125,-42.531625|1.801375,-36.666375|1.67975,-38.26425|2.306875,-8.008|0.0,-156.75925|74.30775,-152.36825|71.714125,-156.311375|73.017125,-156.056|74.678875,-158.55475|74.940625,-150.49225|73.87475,-154.30425|72.91725,-153.83425|72.479125,-155.377375|72.001,-158.79825|73.190625,-155.3335|71.527,-157.19225|71.076,-154.31025|71.917,-156.765875|71.224375,-156.2755|70.22625,-157.4465|72.45875,-148.776375|66.466125,-147.06675|65.740875,-143.683|64.4735,-138.094125|66.988125,-149.598625|67.5085,-146.635625|65.103,-148.88775|66.5305,-146.085875|67.40825,-155.822875|71.899125,-154.560125|71.13175,-157.204|72.33475,-152.071875|71.33375,-154.79875|71.327875,-155.575125|70.863375,-153.770625|71.299375,-155.999375|72.041375,-140.853625|66.4555,-138.817375|65.699,-141.1115|66.2375,-141.8175|67.671,-141.13575|65.9955,-139.868625|66.977,-140.47475|66.534,-140.199875|67.18875,-149.672375|67.07025,-146.433|67.916,-146.440125|67.614,-147.961375|69.280375,-149.466375|68.674125,-146.821875|69.048,-148.54375|70.010625,-145.701375|67.35925,-145.125625|65.583,-142.6695|66.2325,-145.8045|66.224125,-147.35625|67.4515,-146.14075|66.8,-138.627375|66.518625,-146.40825|68.36125,-143.854125|66.50075,
-150.861125|71.712,-149.92775|71.574625,-147.96775|71.367875,-143.93325|69.0,-152.841125|71.0475,-151.156375|71.739875,-152.4945|70.962375,-154.1005|73.17575,-12.012|0.0,-43.39875|1.923,-42.807875|1.53675,-56.165875|2.54075,-60.502875|2.459,-59.93275|2.298875,-49.758875|2.163625,-58.250375|1.925875,-155.460375|71.824,-156.656375|72.595625,-158.166|72.28525,-156.751125|72.1885,-155.002625|72.842125,-156.474|72.292625,-156.791125|72.175875,-156.627125|74.29275,-130.12725|59.83575,-141.41225|68.5755,-141.299625|68.75375,-143.77425|68.562875,-143.54625|69.5385,-142.202|68.4515,-140.839375|67.43525,-144.297125|69.297,-157.10225|73.573875,-155.125|70.90525,-157.87325|73.68175,-155.812125|71.66875,-155.450125|71.6035,-152.58025|71.001,-156.12675|72.230875,-154.598125|72.089875,-143.854125|66.2255,-148.88425|69.5325,-152.28275|70.845,-147.012625|66.627375,-150.221|67.232625,-147.67325|66.617625,-148.82025|68.44225,-148.8165|68.79525,-153.0895|69.968,-150.20625|68.472375,-154.71775|67.941875,-156.004125|70.367375,-152.29575|67.718625,-153.794|69.998125,-152.784|69.498625,-152.38825|69.202125,-149.989625|68.919,-152.418625|67.890625,-146.942125|67.000875,-150.819625|67.89925,-148.272625|66.62325,-148.874625|67.933625,-151.557875|69.10675,-148.5635|68.7445,
-149.314|69.234375,-151.162875|70.883125,-151.609625|70.234625,-143.967125|70.67875,-145.77575|69.621875,-149.254625|71.556375,-149.772375|70.761875,-148.611625|69.65,-56.2355|1.83975,-10.01|0.0,-85.874125|1.873625,-82.618125|1.969875,-81.619375|2.05175,-89.294875|2.332625,-77.59075|1.684875,-91.56675|2.31275,-155.687875|72.157375,-153.905625|71.3055,-156.06075|70.911,-157.068125|71.574625,-152.879375|70.183375,-151.573875|71.112125,-157.426375|71.679375,-151.776875|70.488,-145.798875|66.53925,-145.69825|66.420875,-147.27675|67.441,-151.2325|67.832375,-149.52125|68.585125,-147.264375|67.007375,-145.747375|64.778125,-145.1745|67.590625,-156.532|71.8775,-153.18075|71.7475,-156.04625|73.0225,-155.4895|71.56425,-151.232625|69.766,-147.754|69.206625,-153.72525|72.343875,-153.618|72.4375,-148.9975|67.650875,-149.63375|68.00875,-148.238125|66.936,-149.925|68.158,-147.1745|66.979625,-148.00925|68.264125,-150.4245|68.148375,-146.292375|68.01825,-148.0685|67.81075,-149.951875|69.780875,-155.752625|68.925875,-152.3485|68.362125,-155.9305|68.764125,-155.120625|67.966375,-153.314875|68.097875,-156.314|68.683375,-144.244875|70.001375,-145.45125|68.997125,-144.950875|70.244,-143.030375|69.64,-136.94725|63.63225,-142.89375|69.663375,-142.7105|69.470625,-143.998|70.85125,
