-10.01|0.0,-18.46975|3.612125,-18.616875|2.738,-19.34975|3.5645,-52.522875|30.75825,-51.38475|29.87975,-51.2055|30.54475,-52.377125|30.47175,-55.365125|30.6475,-54.744375|30.44625,-55.00875|30.657875,-53.702375|30.811375,-53.351625|32.9995,-52.569375|33.520125,-53.2645|32.982625,-53.085125|33.019625,
-17.437125|2.809,-10.01|0.0,-27.00075|3.28525,-29.842875|3.773,-50.480625|28.711875,-50.18|28.633125,-48.477875|28.59575,-49.768875|28.91875,-49.966125|29.04,-50.48625|29.343125,-50.4925|29.294625,-36.748875|19.377875,-48.97475|32.563125,-34.3975|22.0855,-49.267875|32.67575,-48.71575|31.875125,
-31.213375|5.532125,-31.877|5.41275,-11.011|0.0,-33.679625|5.336,-53.108|30.46325,-53.3845|30.321,-51.68975|30.3645,-53.69875|30.18525,-55.445|30.45225,-55.569875|30.1705,-56.109375|30.311625,-54.690875|30.634625,-54.6615|33.6965,-53.10575|33.032625,-55.286|33.705625,-54.993125|33.518125,
-31.831|4.038625,-33.28475|4.16475,-31.30425|4.1035,-11.011|0.0,-47.343|28.72,-47.78525|28.935875,-33.891625|19.53725,-47.87125|29.19575,-54.621375|29.65575,-55.214375|29.148375,-54.899|29.189,-52.816125|29.355625,-53.25525|33.032875,-52.106625|32.936375,-53.906|33.031875,-54.481625|32.823625,
-53.195875|30.28025,-53.17375|30.429625,-52.554875|29.344625,-52.47025|29.774375,-12.012|0.0,-20.03|4.37975,-23.864125|4.9685,-20.67925|3.75775,-55.67625|31.033625,-55.213875|30.6655,-55.71525|30.511625,-55.349375|31.179625,-53.644875|34.201875,-53.5535|34.11375,-53.78475|33.87875,-54.130375|33.441625,
-52.523125|28.867875,-52.983875|28.71675,-52.80125|29.005625,-51.44375|28.341125,-19.93625|4.248375,-9.009|0.0,-29.741875|5.206875,-30.286875|4.4955,-55.271125|29.9365,-55.782375|30.60925,-55.178125|30.277625,-54.003375|30.06625,-51.66|33.536625,-37.919375|23.77675,-51.703|33.6565,-52.091125|33.835125,
-50.411375|29.218875,-49.70325|29.05125,-49.930625|29.281625,-48.717375|28.81475,-27.387875|4.5295,-27.704|4.32925,-9.009|0.0,-32.487|4.697625,-52.795375|30.696,-52.34375|30.185375,-53.24875|30.656875,-39.497875|20.896,-53.96425|33.803125,-52.3345|33.434,-54.721|34.062125,-53.778125|33.383,
-54.217375|28.64425,-54.062875|28.60275,-53.790625|28.52675,-52.526|29.0975,-31.466|3.94175,-31.18075|3.6475,-32.28725|3.7465,-11.011|0.0,-56.535125|29.995,-56.559125|30.024,-55.953125|29.46025,-53.798625|29.68,-54.32875|32.6875,-53.082375|32.41575,-54.279375|32.5765,-54.37625|32.5215,
-52.96825|29.6905,-52.84525|29.76725,-53.23525|29.6205,-52.624375|29.0575,-52.17225|30.56125,-52.445375|30.3265,-51.336875|30.312,-52.448875|30.47275,-9.009|0.0,-21.2075|4.019,-21.08175|4.531,-27.272625|4.902,-52.839375|33.19825,-53.493875|33.16725,-52.498|33.6685,-53.30125|33.9655,
-53.64225|29.38875,-53.4785|29.40725,-53.88575|29.55075,-53.958|29.309,-53.534|30.036,-53.16925|30.229,-51.97975|29.62525,-53.02175|29.4865,-19.8895|2.79425,-13.013|0.0,-32.17725|4.20725,-34.77625|4.62325,-54.74725|33.3915,-54.166|32.846,-53.128|33.303,-54.85475|33.487,
-53.118125|28.940625,-51.83|29.241,-53.396125|29.24675,-53.415|28.967,-52.852125|29.939875,-52.981625|29.80275,-51.780375|30.269375,-52.916625|30.0435,-31.2335|3.7325,-30.842625|3.645125,-11.011|0.0,-35.161875|4.645875,-51.39275|33.38125,-51.250375|33.263625,-36.1295|22.509125,-50.964|33.366,
-48.17525|28.2645,-47.4425|28.28925,-48.2725|28.074,-48.64975|28.33725,-49.695|30.15125,-50.14475|30.47625,-48.765|30.34825,-50.02375|30.504,-33.89025|4.233,-34.896|4.09925,-33.33775|4.15475,-11.011|0.0,-54.696|33.689,-53.4805|32.76975,-51.7895|33.22675,-54.043|33.04725,
-53.771|29.8115,-52.911375|29.93625,-53.178125|29.593125,-53.971375|30.164375,-52.08425|29.898875,-52.657875|30.92475,-53.18125|31.195875,-53.019875|30.9165,-55.2425|30.44125,-54.941125|30.51125,-54.029625|30.412875,-54.810125|30.55825,-11.011|0.0,-27.053875|6.981875,-23.001|4.85175,-17.63625|3.66275,
-50.25775|29.4055,-50.527625|29.831,-51.284125|29.563,-51.44|29.112625,-50.332625|30.471375,-49.988625|30.751625,-50.298|30.311,-50.683125|30.49625,-55.515875|30.789375,-55.1245|30.354625,-54.84325|30.756,-55.023875|30.063625,-20.406375|4.94325,-12.012|0.0,-31.790375|6.132,-28.99675|5.586,
-53.31275|29.219,-53.2085|29.670375,-53.25925|29.33775,-54.073875|29.41025,-53.223375|30.481625,-52.5385|30.94625,-52.689625|30.156,-52.9605|30.33975,-53.609125|30.384625,-53.191875|30.52025,-52.196375|30.30875,-53.040875|30.461875,-31.310875|6.515875,-33.80975|7.0925,-11.011|0.0,-34.5365|6.70325,
-54.1935|29.254,-52.860125|29.3685,-54.760125|29.49375,-54.4875|28.9975,-53.513125|30.2355,-52.92425|29.762,-53.755625|29.98275,-53.629125|30.06025,-56.441125|30.004,-56.563875|29.802,-54.599|29.9135,-55.5495|29.90075,-35.139625|6.70875,-37.53725|7.0625,-37.12025|6.9485,-9.009|0.0,
