-11.011|0.0,-38.274875|1.950375,-36.691875|1.8135,-33.861625|1.870625,-37.3025|2.2745,-36.82475|1.7945,-37.487375|1.305625,-124.264|59.3115,-120.76575|58.87675,-124.618125|59.384875,-126.57225|60.192375,-124.30225|59.85975,-123.060875|60.045625,-125.077625|59.64,-116.802875|54.148,-116.205|54.009375,-116.027125|53.099125,-114.68425|53.6115,-113.451375|53.284125,-113.886125|51.866625,-112.871625|52.172875,-118.92625|60.23525,-118.51125|59.978125,-119.09725|60.24425,-117.806875|60.622,-118.22675|60.26275,-117.105625|59.638375,-116.2025|60.26375,-119.9745|58.164125,-118.81275|56.78925,-118.18025|57.454375,-119.02575|56.8835,-117.52325|57.027875,-120.203875|57.395,-115.596875|56.269,-121.6085|56.923,-119.965125|56.359625,-123.2655|57.409625,-118.979625|56.077375,-120.08725|56.9255,-120.74525|56.3125,-119.85|55.697375,-125.95625|62.933625,-125.371125|62.459875,-126.011625|63.161875,-126.998625|62.62,-125.211125|63.161875,-129.1945|64.256875,-125.92075|62.539,
-37.2335|1.95125,-11.011|0.0,-60.016875|1.98275,-65.567625|1.851125,-68.332125|1.75875,-73.111875|1.73425,-65.3255|1.537,-123.441375|59.298125,-117.49825|57.846375,-122.539375|58.48,-125.411|58.321375,-127.16575|59.71225,-126.79875|59.10375,-126.749625|59.664375,-113.47975|52.114,-113.7895|52.64225,-117.030125|51.551625,-112.077875|51.969,-111.808|51.363125,-112.8285|51.14275,-113.786|53.805125,-118.78775|59.46525,-118.218125|59.59125,-115.76525|60.47075,-116.290375|59.32725,-115.880375|58.26375,-117.1775|59.890375,-113.057375|58.694375,-119.896|56.95525,-117.625875|55.866125,-118.614|55.118,-117.576125|56.981875,-117.20525|56.126875,-118.4935|56.055,-120.94275|57.237625,-119.451875|54.979625,-120.72125|55.47475,-120.9945|55.24675,-120.67675|55.251125,-120.50575|54.95575,-121.234375|56.331875,-121.348|54.6765,-124.01325|62.676125,-124.765375|61.90375,-124.41575|62.744875,-124.155375|62.91975,-123.076|61.155375,-127.938625|61.892125,-124.1555|61.921,
-59.075875|1.8125,-60.826375|2.155625,-10.01|0.0,-58.479|1.896375,-65.04025|1.5785,-61.139875|1.59475,-60.4425|1.687375,-121.2505|59.391125,-118.110625|60.3835,-124.2775|59.3155,-124.612375|59.8015,-126.196875|60.47375,-124.550875|59.860375,-126.310875|59.64875,-108.291|53.4835,-108.784125|54.6205,-104.035375|48.71425,-106.986|53.010625,-109.963|55.4375,-108.040625|54.7175,-107.17425|54.00175,-116.42475|59.279625,-114.4615|59.3345,-116.365875|60.07875,-116.23675|60.08425,-113.935125|59.300875,-115.611125|59.244625,-113.170125|59.8935,-117.363875|56.877375,-118.24625|56.99325,-117.498|58.08775,-114.5945|56.04225,-118.43525|57.36925,-118.478375|57.297,-117.063875|56.29725,-118.03|55.413,-120.08575|56.016625,-120.263625|56.0705,-116.969125|56.137625,-120.877625|56.700625,-118.333875|55.065625,-119.16725|55.45275,-123.5865|63.532875,-123.96725|62.895875,-123.800125|62.744,-122.333|63.47825,-124.683625|63.96175,-127.13|62.09375,-122.111875|62.404875,
-55.866|2.015375,-54.816|1.985375,-54.2735|1.874125,-9.009|0.0,-55.580875|2.075875,-48.44725|2.07275,-50.417625|2.073875,-118.14725|60.94125,-99.07225|49.4995,-119.30425|62.436,-119.017625|62.044875,-116.79275|59.940625,-119.108625|61.30325,-119.1405|62.5465,-110.826375|53.2655,-110.665375|53.762625,-112.816875|52.46275,-108.793125|52.22025,-109.825125|53.3355,-112.4765|54.322,-111.892375|55.134875,-108.00675|61.367875,-107.689625|60.50075,-107.66675|60.53875,-108.839625|59.992,-107.688|60.8695,-107.33175|61.023,-91.95175|49.64375,-115.024625|57.060125,-115.7325|56.877625,-117.22625|58.33025,-114.907|57.707375,-116.520125|55.702125,-118.056125|57.545,-115.530875|57.481875,-117.761125|55.3405,-116.214375|55.529875,-118.451625|56.181625,-113.706375|54.51075,-117.460625|56.320125,-115.8295|55.424,-117.0935|56.116625,-120.10175|62.34275,-120.41825|62.347,-121.215125|63.9135,-122.211625|64.423875,-120.740625|63.31525,-125.428375|62.530375,-122.310375|63.7975,
-47.59925|1.387375,-48.165125|1.306125,-47.52775|1.163625,-51.987875|1.248125,-11.011|0.0,-43.82|1.15225,-41.029|1.043125,-117.94375|59.06975,-113.53175|58.59,-122.108625|61.081,-120.082375|59.087625,-121.976625|59.525,-120.9885|59.301875,-121.229375|59.8585,-109.081|53.189375,-105.77|52.410125,-112.491375|54.603625,-108.765125|53.20725,-107.67025|52.84025,-110.034125|54.234375,-108.548875|53.20275,-112.716|60.546625,-112.947625|61.011625,-113.252125|59.52075,-113.422875|60.25625,-111.7665|60.507625,-111.157|59.942375,-109.389|59.530875,-101.145125|52.879375,-107.56975|57.569875,-107.080375|56.793375,-104.95225|57.295125,-106.463|57.548125,-106.405625|56.872875,-105.552625|56.88375,-110.317|58.318875,-114.582|59.63975,-106.853625|53.10175,-111.15125|57.70775,-111.9545|57.569625,-113.464875|59.475625,-114.22825|59.156125,-114.010375|63.46625,-114.370875|64.959875,-111.612625|63.225,-113.325625|63.579875,-114.951625|64.99375,-110.192875|55.74525,-111.634125|62.94275,
-44.93275|1.622,-45.55875|1.717125,-46.651875|2.237625,-50.596625|1.79,-52.081625|1.5765,-12.012|0.0,-40.35125|1.771375,-120.023875|58.180375,-115.775875|57.309,-123.323|58.420375,-121.564125|57.486375,-125.52875|58.7175,-122.60325|58.99,-124.452125|58.03225,-112.422375|52.8535,-109.593875|51.80825,-113.663375|52.41075,-111.07925|52.704875,-112.2135|52.938625,-110.024|52.108,-110.5565|51.65175,-113.192875|57.714125,-115.32175|58.923125,-115.08825|60.19675,-115.96775|60.125125,-112.674375|57.90675,-113.38075|59.142625,-111.60875|58.668375,-116.01675|54.7235,-115.88825|55.85275,-116.253|57.319,-115.7265|55.14475,-117.399875|56.7265,-116.35025|55.734,-117.519125|56.677,-119.862875|57.248,-118.1815|55.3745,-119.288375|56.83725,-120.783|56.51125,-118.403375|55.651,-118.557|55.0105,-117.74725|54.54225,-122.299125|61.2295,-122.31275|61.580875,-121.277375|62.27225,-120.08475|60.3965,-121.798625|62.72775,-125.43125|61.867125,-122.135375|62.148,
-42.9415|1.868,-41.7965|2.0465,-44.125|2.29,-46.1855|1.73075,-48.27225|1.7005,-42.806|1.7645,-9.009|0.0,-118.76275|58.01125,-113.83125|59.054,-122.17|59.93975,-122.342|58.627,-123.38925|59.52275,-122.9615|59.34825,-124.6115|58.75375,-108.9635|51.7085,-109.06325|51.79625,-113.04725|51.65675,-109.30925|52.41375,-108.7965|51.369,-110.374|52.88025,-111.1875|53.16875,-113.99675|59.1005,-114.04575|59.369,-114.056|59.602,-114.2005|59.792,-113.37175|59.0535,-113.86675|59.7825,-109.68275|59.13675,-115.353|56.418,-114.775|55.01025,-115.2785|55.62725,-114.181|55.9155,-116.8705|55.534,-116.13225|55.6375,-115.14275|55.31725,-117.56025|55.0385,-116.52875|55.53,-116.7335|54.67225,-115.75875|54.2345,-118.73425|56.25175,-117.03575|55.2545,-116.44225|54.56625,-122.612|62.93575,-120.913|62.49025,-119.8695|61.28525,-120.4905|62.22575,-121.57125|62.539,-124.34425|61.439,-121.18475|62.03175,
-123.043875|58.905625,-125.52225|60.779625,-123.07125|60.420125,-121.918625|60.593,-122.958875|58.2075,-125.716375|60.279375,-123.74825|59.721,-9.009|0.0,-47.26025|3.271625,-38.796625|2.833,-35.443|2.25725,-46.275|2.62275,-53.20825|3.453375,-37.8265|2.58975,-116.1015|53.70575,-113.843125|52.173625,-116.833875|51.95325,-116.091|52.85825,-115.86625|52.25,-115.95|52.68925,-115.567625|54.02425,-112.901125|59.8545,-112.850875|59.115125,-115.337|58.939375,-118.018|60.98575,-114.480125|59.917375,-116.99675|60.17625,-117.1555|59.655125,-119.595625|57.02025,-118.0815|57.808375,-119.018875|58.192625,-117.44225|56.63025,-117.33775|58.239625,-117.6765|58.054875,-117.8845|57.289875,-115.394375|55.7125,-116.88875|57.58875,-119.966|56.29475,-120.708875|56.099625,-118.29025|56.722375,-117.000625|55.6285,-120.506|57.75675,-125.485125|61.662625,-125.311375|63.883375,-124.626375|63.271125,-122.788375|63.02,-126.517625|63.993125,-125.26625|62.35975,-124.014625|62.439625,
-116.159|60.646625,-114.7915|60.493,-113.943625|59.223125,-112.076875|59.45,-115.95525|59.634625,-115.59825|60.24825,-115.431625|60.140125,-36.415875|2.7145,-10.01|0.0,-60.5625|2.156875,-61.409375|2.399375,-66.49275|1.68025,-68.53475|2.978875,-68.067625|2.409375,-114.3085|52.413875,-113.210375|53.328,-114.270125|53.79975,-115.855|53.214375,-114.645125|53.206625,-115.885875|53.893125,-115.383|53.305875,-113.89125|59.69,-113.110875|61.199375,-117.514|60.33975,-118.428125|60.255,-116.765|60.704375,-117.2835|60.135875,-115.709|59.6185,-116.020125|56.419125,-118.321875|58.590625,-115.09375|56.11075,-116.529125|58.439,-118.12575|57.01875,-115.95775|55.4105,-117.640875|57.885,-115.143|55.72825,-112.628125|56.086875,-118.812125|56.613625,-119.753875|56.535375,-118.004375|55.27875,-117.454875|55.724875,-119.81925|57.53325,-124.380125|63.611,-122.143125|63.398625,-125.409|63.285125,-122.883875|62.307625,-123.336|63.074875,-124.320875|63.99725,-120.941|62.651625,
-125.188875|59.303375,-124.232625|58.261125,-122.63825|59.043875,-119.57375|59.19825,-124.182125|59.011625,-124.4485|59.265375,-125.116375|60.217625,-61.239625|2.451875,-66.754|2.85175,-12.012|0.0,-61.985|2.762875,-66.225|3.045,-69.4165|2.79025,-65.201|2.488625,-114.869875|53.2565,-113.593625|53.188875,-115.76275|52.99375,-116.34525|52.751625,-114.68525|52.388375,-115.0665|53.016375,-114.5635|51.880875,-113.23125|59.679625,-113.298125|58.8705,-118.220125|59.035375,-117.117625|58.70475,-116.366|59.054375,-119.3115|59.914375,-116.62225|59.12875,-116.46625|56.1285,-116.29125|55.8045,-114.61025|55.75425,-116.854|57.08425,-116.7595|56.4415,-118.897125|58.068125,-117.03075|56.166875,-114.444375|54.737,-113.162875|54.43325,-120.781375|56.1895,-119.110625|56.008875,-120.935|56.09275,-118.3835|55.34125,-118.983375|55.563125,-123.454|61.9675,-123.092375|62.04225,-125.005125|64.30325,-122.417125|61.4575,-122.169|61.88375,-123.902375|63.028,-123.002875|62.659375,
