-9.009|0.0,-32.577625|1.32125,-35.632375|1.889125,-31.513875|1.28025,-30.737875|1.783375,-33.923375|1.799,-31.973125|1.513125,-116.584625|54.74275,-117.198375|54.30475,-114.616125|55.553875,-117.593625|54.252625,-117.29425|54.831375,-118.502|55.688375,-118.828875|55.376125,-121.421375|58.37725,-122.7695|59.927125,-124.9535|61.637875,-121.297|59.4485,-121.70625|60.199,-124.4285|60.215875,-122.031625|59.72525,-123.543875|61.6925,-124.716|62.769625,-125.253375|63.30775,-123.481875|62.647125,-123.393|62.46175,-125.034|62.107875,-123.167625|61.344875,-123.642375|61.168125,-124.06725|61.31075,-126.35675|62.42275,-126.298125|62.573625,-128.506375|61.791875,-126.197|62.532125,-124.826|61.86,-121.059|58.8975,-119.730875|58.461,-102.818625|47.878875,-118.8175|57.9605,-118.0605|58.013,-119.91025|58.362375,-117.72425|58.408375,-117.1765|58.717875,-119.404875|59.592875,-119.611375|59.03525,-119.63225|59.977375,-119.15825|59.896625,-121.330875|60.459625,-119.6495|59.03725,
-31.494375|1.693625,-9.009|0.0,-60.64275|1.763,-61.937375|1.899375,-66.027|1.60725,-59.8075|2.291375,-63.251125|1.31225,-119.910125|54.36925,-119.516|55.890625,-111.264|54.416,-117.2675|55.841,-116.360625|54.007125,-119.477625|54.29825,-118.890125|54.565625,-123.56275|58.00525,-123.178625|58.437375,-123.971125|59.349875,-123.451625|59.69225,-121.33925|59.115625,-124.361375|58.6735,-124.963875|59.848,-122.32875|61.7495,-122.894625|61.71075,-124.82575|63.12,-123.384|61.19675,-122.53725|61.88825,-121.05075|60.4535,-126.411125|61.166125,-123.50075|60.47125,-125.632625|61.99225,-125.373125|61.763875,-122.4265|59.774375,-129.65575|61.975875,-124.45175|62.04475,-123.75575|61.139625,-120.267125|56.056875,-121.40825|56.21525,-115.780375|54.704625,-120.9355|56.239,-122.71175|56.86425,-121.4975|55.750375,-122.214875|56.492625,-111.18275|59.247,-111.088|59.651875,-110.5535|59.49675,-110.607625|58.35675,-111.493875|58.785,-102.92075|50.739875,-108.544375|57.81025,
-60.219875|1.9285,-59.025125|1.9985,-12.012|0.0,-56.994|1.85,-56.872875|2.21225,-63.067625|2.474,-61.0315|2.22675,-118.24275|54.8275,-118.3385|53.236625,-110.101625|54.2345,-118.628625|54.170625,-117.069625|54.1565,-121.138875|55.913375,-118.9505|55.3105,-121.8265|58.551,-123.240625|59.6315,-124.9235|59.8165,-124.8135|59.550875,-122.140875|60.863,-121.9|58.962875,-122.32325|59.079625,-123.919625|62.061875,-121.27575|61.13325,-124.114125|61.9825,-122.336875|61.87625,-121.086875|61.2295,-122.783|61.79725,-123.66|60.57125,-116.197375|61.523375,-120.57275|62.3965,-117.687125|61.547625,-118.162375|62.566375,-112.010375|56.546375,-117.331625|61.597375,-116.688875|61.631375,-124.898125|57.700875,-123.843|56.99775,-117.1115|56.128125,-124.796625|56.153,-122.0035|55.63725,-121.21025|55.815625,-122.725375|55.779125,-117.6195|58.1595,-117.28975|58.837125,-118.155625|58.416625,-119.218375|60.0095,-118.06125|58.045125,-117.67075|58.532375,-116.061125|58.370125,
-62.91275|2.63775,-64.116375|2.831625,-62.60575|3.037375,-10.01|0.0,-52.963875|3.50775,-57.3725|3.011875,-55.422375|2.97375,-119.575625|53.71625,-119.435125|54.58725,-113.3075|55.303875,-116.627125|54.221625,-118.44475|54.147,-118.14775|53.231125,-119.95875|54.7185,-122.18675|57.60075,-120.521875|58.597625,-123.10575|58.2125,-123.98525|59.96425,-119.841375|58.284625,-124.55375|59.191,-124.582375|58.97325,-121.829375|60.729,-123.59975|61.867,-121.682625|59.77725,-126.5475|63.049875,-121.389625|60.751125,-122.39775|61.488625,-126.719625|61.778625,-124.26175|61.422,-124.637625|60.693125,-123.392|60.8595,-125.6795|60.492,-130.486375|62.06575,-125.2655|61.825125,-123.746375|61.607,-125.1865|57.08625,-124.28825|56.125875,-116.269625|55.477375,-124.1745|56.33875,-125.228625|56.920125,-124.4375|55.409375,-122.911|55.381875,-117.685625|58.832,-119.352875|58.91775,-117.541875|58.978375,-120.387125|59.573875,-118.6325|58.872625,-121.1775|58.448625,-116.84|57.83975,
-50.574|1.59225,-52.2255|1.441625,-51.971125|1.84625,-47.6675|1.581375,-11.011|0.0,-48.321625|1.7305,-42.094125|1.444375,-117.71325|54.50475,-115.804125|54.04725,-110.1405|54.341375,-115.145875|54.05375,-115.68825|54.06975,-115.502375|53.4045,-120.5865|55.916375,-113.315|59.575625,-114.801|60.101125,-112.963|57.902875,-114.64125|59.467875,-107.736625|55.465875,-113.32775|58.25,-113.526|59.112,-120.6045|61.063125,-121.412125|61.661125,-122.24275|61.255375,-122.2355|62.095875,-120.467375|60.997125,-122.279625|62.606125,-124.818875|62.244,-122.9625|61.70725,-122.796375|61.09175,-124.235375|62.230125,-120.356625|59.52025,-127.737375|61.642,-118.847|59.536375,-122.29|61.962375,-119.672125|55.378125,-122.82925|56.512,-115.32025|56.65225,-123.4225|57.183625,-123.87525|55.65225,-119.9465|55.58625,-121.18825|55.79675,-115.994125|58.974875,-115.371875|59.2055,-115.156375|58.0395,-114.447375|57.470375,-114.80325|58.586,-117.746|57.859875,-114.532875|57.880125,
-43.298125|2.385125,-45.42|2.459125,-45.9265|2.542,-43.636625|2.413125,-43.8125|2.6995,-10.01|0.0,-39.478375|2.776375,-108.821|54.27925,-109.266|54.923,-93.489375|44.3585,-110.941875|55.33625,-107.707625|55.17625,-108.338375|54.4435,-109.76125|55.274875,-118.857|59.30775,-121.804|60.959375,-120.705|59.828375,-119.658625|59.32075,-117.853375|58.977375,-117.146375|57.684375,-120.418|58.993,-117.505|63.828375,-118.3535|64.177375,-118.590625|64.381125,-119.797875|63.79825,-116.795|63.220375,-118.571125|63.515375,-108.12925|54.348375,-120.396875|62.24025,-121.707125|61.46425,-123.784125|62.423875,-120.9915|61.84,-124.29175|61.741625,-120.6495|61.299375,-121.04375|61.899625,-119.556|56.2805,-121.112125|56.30025,-113.697625|56.405875,-121.414375|57.6245,-119.916625|56.471875,-123.846875|57.878,-121.14375|57.110625,-113.465625|58.313125,-115.237875|58.973,-113.6105|58.451125,-115.979125|58.77775,-115.157875|58.998875,-115.976375|58.4495,-114.832625|59.477125,
-40.94675|2.53075,-41.952375|2.873875,-44.28625|3.23625,-40.932625|2.575,-40.196|2.50475,-44.954375|3.00425,-8.008|0.0,-117.212|54.28775,-117.871|55.055,-109.88675|53.89425,-117.59975|54.37525,-115.3575|54.6575,-116.657|53.8955,-116.401|53.68575,-119.95925|57.671875,-122.26825|59.381375,-122.5295|58.633,-120.362|57.35525,-117.84875|58.468125,-121.954875|59.03175,-120.08425|57.885125,-121.989125|61.698125,-118.28275|59.861,-119.732125|60.776875,-120.171875|60.16525,-119.922125|60.246375,-121.657625|61.45475,-124.747|62.13475,-122.26175|61.547625,-123.074375|62.103625,-123.96425|61.47825,-120.993375|59.25675,-130.02425|62.260375,-121.37275|60.718625,-123.489375|61.85175,-121.239125|56.3815,-120.655375|55.915375,-114.517125|55.684625,-121.8335|56.073875,-121.465375|55.66925,-122.441625|56.39125,-121.691875|56.007,-113.8615|57.637375,-114.8315|57.203875,-115.6475|58.612375,-115.729625|58.77925,-117.12925|58.711875,-115.83425|57.11225,-114.214|56.924125,
-122.602625|58.415375,-122.045|59.375625,-121.11675|58.36775,-120.88875|58.654,-122.455875|58.722,-119.206875|58.397375,-119.728375|58.390375,-11.011|0.0,-47.76475|2.20525,-41.547125|2.22825,-34.167875|1.487125,-33.767625|1.619875,-29.698|1.5945,-38.281375|1.965,-119.74025|60.427125,-119.4585|60.71275,-122.590125|61.0365,-115.766875|58.13525,-117.938375|59.40725,-117.26725|59.054,-120.525875|60.687875,-124.702375|62.04375,-124.098125|61.394,-125.97725|61.66775,-126.30075|62.485375,-125.72075|62.5645,-124.44575|62.082,-125.221125|62.2315,-128.1515|64.08675,-126.24825|62.0205,-126.958|62.822125,-124.682|62.620375,-127.69925|61.505125,-125.63675|62.386125,-125.435625|63.248125,-120.025375|58.203125,-120.2715|58.415125,-123.065125|56.875625,-123.859375|58.33425,-122.40475|57.39625,-120.592|56.072875,-121.86775|56.845375,-114.44675|59.59875,-114.659625|60.745375,-113.997125|60.480875,-114.89125|59.845625,-106.816875|52.413375,-114.292|59.98125,-117.595375|61.870875,
-117.9405|58.39475,-120.898125|59.660875,-118.3195|57.6765,-119.4945|57.671125,-119.75875|58.219875,-116.001125|58.396125,-118.55975|59.273875,-32.916125|1.4015,-10.01|0.0,-62.444125|1.150625,-57.26875|1.180125,-57.54775|1.49675,-59.438375|1.078125,-57.819875|1.338625,-117.88675|63.1915,-115.002875|61.79675,-110.277125|58.47375,-115.93|62.6585,-116.959875|62.630375,-116.705875|62.3835,-117.23925|62.8605,-122.51975|61.427875,-126.18325|61.911,-123.7565|62.247875,-124.92075|63.094125,-124.10525|63.160625,-121.419625|61.884875,-124.117125|62.681125,-121.7635|64.08675,-121.215375|63.39575,-121.151125|64.184125,-120.5265|63.8055,-118.29675|60.21275,-120.5475|63.554125,-121.287625|65.454,-115.506875|56.228875,-116.2455|57.288375,-120.9185|57.52375,-122.70775|58.128,-122.863125|57.5475,-121.259375|56.958,-121.372875|56.3635,-119.66775|60.626,-117.596625|58.702375,-119.319875|60.0445,-119.304875|59.986625,-116.959875|58.34225,-118.84925|60.205,-117.155875|59.452125,
-112.626625|58.047,-113.784625|59.205625,-112.9005|58.514125,-112.420125|58.4265,-113.82675|59.40475,-110.58125|60.009,-113.06725|59.43725,-61.5|1.680875,-68.8845|1.731625,-9.009|0.0,-54.807125|1.800375,-53.96825|1.512875,-52.98975|1.129875,-57.38925|1.403,-117.280125|59.635125,-118.55275|60.0465,-120.402|61.0275,-117.0405|59.67725,-118.416625|60.528375,-118.39075|61.01625,-118.0625|60.1055,-123.16|64.668375,-122.844875|65.124,-119.65625|62.763,-121.2185|64.851875,-117.04175|60.93575,-121.406375|64.96625,-120.10525|64.134625,-124.773875|62.546,-124.6145|62.351375,-123.1755|62.14825,-122.879625|62.05675,-129.155375|64.122125,-122.404125|62.47975,-123.65525|62.866125,-116.458375|56.970125,-114.812|56.2375,-120.924125|56.3675,-120.536875|56.67925,-119.659875|55.483625,-122.58175|57.374375,-118.398375|56.0135,-119.624|60.33775,-118.630375|60.277875,-118.938125|60.248625,-117.407625|59.172625,-121.832|59.70575,-115.94825|59.256375,-116.20425|58.9245,
