-12.012|0.0,-34.348125|1.6095,-33.779125|1.443,-34.21275|1.4385,-34.208375|1.83725,-30.164875|1.12475,-34.44875|1.48525,-119.4495|55.19325,-120.833375|55.087125,-120.9475|55.61175,-120.9085|54.613875,-121.0005|56.172625,-120.479|54.353125,-117.634375|54.41975,-113.685|52.790375,-115.219875|53.556,-114.219|53.858625,-114.316625|52.891125,-113.746625|52.655375,-112.103375|53.27275,-114.9435|53.335125,-121.044|59.64175,-117.381625|57.1395,-118.2855|56.86525,-118.8395|57.351,-117.705625|57.797875,-115.9735|57.744,-116.45275|57.845375,-108.270375|49.69125,-113.536375|50.705875,-110.558|50.317375,-111.150625|49.743375,-108.615|49.554125,-102.08125|42.64275,-108.5415|49.039625,-124.569625|60.85875,-125.620625|60.646125,-124.029625|60.26425,-122.751625|59.27575,-123.801|60.1205,-124.69975|60.708125,-125.148375|61.5075,-121.912|62.691,-122.490875|61.370375,-122.99575|61.0965,-123.013125|61.4515,-119.786375|60.779,-121.003125|61.444375,-120.251625|62.249875,
-33.57025|2.093625,-12.012|0.0,-57.414625|1.82425,-59.00475|1.3805,-56.2245|1.937375,-61.936625|1.574125,-64.187875|1.878875,-109.779625|53.8825,-112.143375|54.415125,-110.977625|53.93975,-113.3125|54.865,-112.347125|54.486125,-111.446|54.453,-96.873875|43.82075,-115.130125|53.77275,-113.868375|52.3205,-115.733625|52.251125,-114.489375|52.347,-116.61375|51.7955,-111.22825|53.1875,-113.794375|53.15875,-119.297875|58.5345,-119.786125|58.216625,-117.383625|57.156,-118.67075|56.733875,-120.060625|56.43125,-118.517375|57.130125,-118.399125|58.392,-116.713875|48.342875,-117.352625|49.151625,-118.42125|49.774625,-118.2805|50.044,-116.313625|50.502,-116.8385|49.593125,-115.861625|49.423,-124.165125|60.598125,-122.78825|60.6515,-124.359625|59.577375,-125.27475|59.8145,-125.507375|60.7725,-124.894|60.9015,-123.115125|61.07775,-121.7545|62.500375,-121.006125|60.47425,-120.42775|61.2575,-121.672875|62.11125,-123.328625|63.026125,-121.405625|62.147875,-119.8765|62.8885,
-65.184625|1.932375,-66.19675|1.926125,-8.008|0.0,-57.390125|1.757125,-55.930375|1.941,-56.774625|1.556375,-57.15425|1.855125,-117.918|53.645625,-121.198125|55.556125,-117.97375|53.943875,-118.675|54.911125,-120.718|55.60175,-118.102875|54.75875,-117.5085|54.95875,-114.4725|53.523,-114.223375|53.003,-114.31775|52.777375,-117.95625|54.778625,-115.472375|53.028875,-112.711875|53.733375,-113.120875|53.602125,-117.090625|56.911875,-117.0905|56.323,-116.344875|57.21,-117.67375|56.7345,-119.137375|57.689625,-115.786125|57.644,-115.5875|57.351125,-118.1735|49.911875,-118.89375|50.014,-117.818125|49.863,-118.0515|49.3065,-116.351375|50.012375,-118.0665|50.816125,-119.9945|51.527625,-125.423|60.323875,-123.5635|60.464875,-124.88775|60.370125,-122.378375|59.15925,-125.8495|61.26175,-124.8655|61.436375,-123.65525|61.18075,-117.147125|62.219875,-116.64525|61.693375,-117.017875|62.07625,-117.221875|63.407375,-116.414125|62.753,-119.987|63.233625,-101.081125|51.195375,
-62.493125|2.076375,-62.650125|2.01475,-59.46175|2.169,-9.009|0.0,-51.953125|1.60675,-49.075|1.972375,-51.772125|2.115,-119.25125|54.1335,-118.366375|54.192125,-119.194|53.74125,-119.585|54.299,-120.600625|54.093375,-117.92875|53.314875,-114.13175|53.30225,-113.643875|52.5885,-113.19825|52.212,-113.7965|51.442875,-114.711375|51.57525,-114.296625|51.3275,-110.1295|51.597875,-114.167875|52.25125,-118.183375|56.77575,-116.286|57.40225,-117.5665|57.031,-115.832125|56.043125,-116.86175|56.006125,-115.79675|57.005625,-116.662875|57.09475,-117.9435|49.356625,-120.511875|50.197875,-119.865|49.608,-116.7785|48.601625,-115.390625|49.509875,-116.347875|48.886125,-119.021625|48.764375,-123.0905|59.640375,-124.366125|59.633875,-124.543625|59.286125,-123.18025|59.9,-125.562|59.299125,-125.0435|60.433375,-123.32075|59.419375,-120.7635|61.158625,-120.7855|61.42625,-123.744625|61.3555,-122.756|61.523125,-120.859|60.821875,-119.389625|60.22825,-118.72625|62.0495,
-52.759375|2.7925,-53.535875|2.8275,-51.016|3.487,-50.01975|2.800125,-7.007|0.0,-43.290625|3.618875,-47.938625|2.813375,-116.14925|54.057375,-117.62225|55.231875,-117.92725|54.248125,-117.133625|53.9735,-114.414125|53.4095,-117.515125|54.935375,-113.1255|54.53475,-113.695625|54.05675,-113.376625|52.94975,-113.0665|53.468625,-113.15025|52.852,-113.90475|53.398625,-108.315375|51.823,-110.23575|51.858,-117.17325|58.2715,-117.018|58.10325,-114.29075|57.16125,-115.54125|57.87925,-116.63875|57.565,-115.70875|57.48525,-113.94525|57.36,-117.275625|50.25675,-116.825625|49.164375,-118.3255|50.22775,-117.458375|50.054125,-113.696|50.2915,-116.07825|49.6055,-115.794|49.71675,-115.39|60.151,-116.272625|60.81975,-116.08825|60.23125,-116.340625|61.461,-108.166|53.481,-115.24375|60.37675,-114.207375|60.13825,-120.239375|62.026875,-117.904375|61.71275,-120.548375|61.558625,-122.383875|62.459875,-118.59425|61.2895,-119.57525|62.04,-117.263125|62.18975,
-45.187|1.584875,-46.589125|1.75575,-40.916|1.60275,-41.968875|1.71675,-44.264375|1.538875,-7.007|0.0,-41.759875|1.645,-115.29375|53.5465,-116.01325|53.852,-115.837|53.332,-115.77275|54.439375,-115.689|52.781875,-116.98575|54.536,-113.592375|54.278,-99.538625|49.821875,-99.790125|50.065125,-100.949375|51.0315,-101.00525|50.908625,-101.735875|51.2425,-96.80825|48.161875,-100.793|50.162375,-114.1295|56.496125,-114.78325|56.14375,-116.1605|57.579,-113.721625|56.907,-116.547125|56.485625,-113.488625|56.993625,-112.789625|57.467625,-115.30175|49.784875,-115.752375|49.141375,-115.498125|49.3065,-114.83375|47.74825,-112.325125|49.506625,-115.363375|49.6765,-114.41125|48.616875,-121.586|59.96775,-122.33775|60.589125,-122.128625|59.749375,-123.031125|59.8685,-121.168125|59.262125,-122.151875|59.8865,-120.622125|60.83225,-116.233875|60.104125,-117.4565|60.970125,-119.328|61.305125,-120.002875|61.695375,-119.18875|61.286375,-118.058625|61.877125,-116.64225|62.6965,
-41.89125|1.7655,-44.03925|2.3745,-39.9035|1.8775,-39.80575|2.1775,-41.6295|1.5265,-40.229|1.904,-11.011|0.0,-116.54075|55.001,-117.80825|54.76125,-115.7745|53.46575,-114.6565|53.52825,-116.9645|54.8285,-116.97375|54.86925,-114.277875|55.134875,-111.846375|51.946875,-112.635125|53.1725,-112.346875|52.228125,-113.03325|53.551375,-114.21125|53.70725,-110.790625|53.65175,-113.3635|53.4365,-112.82675|59.34575,-115.656875|60.64275,-114.064|59.3715,-115.057125|59.450125,-107.021625|52.677625,-113.335625|59.127625,-111.442625|58.326,-116.36375|50.67225,-120.28575|50.85125,-116.401875|49.585125,-118.411375|51.154125,-115.203|50.8935,-115.21025|49.14525,-115.7615|49.695,-123.170875|62.025625,-120.793125|60.06425,-122.83175|60.436875,-122.3065|59.81025,-126.113125|61.806,-120.63275|59.67675,-123.755375|62.177,-118.485625|61.640375,-120.754|62.8555,-118.93525|61.074125,-116.547|60.057,-121.947125|63.641375,-118.618125|61.587875,-115.18125|61.52675,
-119.14975|57.831625,-114.8715|55.195,-116.906625|56.11,-116.563625|55.507,-116.657625|55.065375,-115.931125|55.026625,-118.178125|56.19975,-9.009|0.0,-35.33625|1.8825,-38.363|1.888875,-32.605625|1.842375,-33.43275|1.727375,-44.647|2.099875,-48.78675|1.578375,-116.4205|52.307625,-116.59325|52.880625,-115.76775|53.09375,-113.118125|51.48625,-116.542625|52.938625,-113.026125|52.1635,-115.338|52.982,-119.101125|58.1075,-118.735375|57.035,-119.2575|57.468,-118.8135|58.012375,-120.518625|57.362375,-120.078125|57.572625,-119.18625|57.668875,-118.604125|50.18225,-118.902625|49.515125,-117.41425|49.8215,-119.246875|49.621375,-116.714|49.025,-118.68175|49.728625,-116.289125|48.8695,-127.600125|59.82925,-127.366|59.84175,-125.623375|60.564875,-126.21375|59.445125,-121.146625|59.515,-127.8355|61.477625,-125.294375|59.69175,-124.527625|60.49525,-125.46475|61.35,-128.2125|64.816,-126.186125|62.3885,-126.4025|62.765125,-126.403875|62.032125,-123.459375|62.146875,
-111.829125|55.70325,-112.61425|55.93675,-116.890625|56.902,-118.904125|57.44575,-116.494875|55.737,-118.554375|56.57825,-118.762625|57.271625,-33.643625|1.821,-10.01|0.0,-59.85575|2.989875,-63.617125|1.981625,-65.288|2.09375,-70.821625|2.18075,-66.33325|1.8985,-118.543|54.305625,-116.1005|53.606375,-116.81175|53.601125,-114.150375|52.97525,-116.536625|52.38325,-114.99175|53.1715,-115.659875|53.57975,-120.6695|57.4355,-117.278375|56.927125,-117.441|55.5965,-117.19825|57.97575,-120.038375|58.016875,-117.85925|57.511625,-118.8215|57.441,-119.203125|50.747125,-120.02675|50.931125,-119.065625|50.482,-120.28925|49.575375,-121.01925|52.5025,-117.168|48.876875,-117.58|50.71775,-124.63825|60.3905,-123.8115|58.7805,-125.44975|61.0725,-125.025625|60.826625,-119.032375|60.434,-124.738375|60.097625,-124.439375|59.665375,-122.330375|64.2425,-112.523375|55.19275,-122.795125|64.271125,-120.1785|64.986875,-122.2445|64.78825,-122.561125|64.30675,-121.478625|63.647125,
-113.897125|55.35525,-113.1575|55.565375,-117.563875|54.619625,-117.600625|56.5445,-118.1315|56.77275,-120.477375|56.965375,-119.524125|55.3865,-68.371125|2.6825,-67.7855|2.51925,-12.012|0.0,-63.57725|3.12075,-60.226875|2.51675,-63.642|2.47825,-70.122875|3.50625,-113.974375|53.23475,-115.48325|52.3605,-115.027|52.325125,-116.88575|53.109375,-115.218625|52.245,-113.0|52.550625,-116.4535|52.665,-120.027625|56.7355,-120.879|58.038125,-117.647875|56.44325,-115.998375|57.455875,-117.538375|54.905125,-117.518|55.748,-119.4535|57.3315,-118.546375|49.223,-119.66675|49.34875,-118.241625|49.555375,-118.516375|49.5575,-118.431375|50.48625,-120.58975|50.25625,-114.724625|49.47825,-126.43|60.511875,-123.455125|59.22125,-124.76125|59.18275,-126.920125|60.507375,-121.7065|60.468125,-127.142625|61.34,-125.243375|59.974125,-124.946375|61.40925,-127.443125|61.23075,-125.624375|61.7395,-126.68775|61.646125,-125.330625|61.24425,-126.048|61.627625,-127.259875|61.666875,
