-9.009|0.0,-40.961125|1.74425,-47.09175|2.128,-43.452125|1.799375,-45.353|2.3295,-45.873875|1.89725,-44.77375|2.15925,-46.616875|2.217,-146.056875|71.37375,-146.03925|72.94525,-145.917875|72.08375,-148.856375|72.50225,-144.565|70.2935,-144.729125|69.676875,-146.2925|72.148125,-144.207125|73.164,-154.50125|74.33025,-151.355625|71.473125,-149.9815|70.467375,-154.272875|72.548375,-151.6445|71.212875,-153.58825|72.48425,-153.754875|73.5185,-153.144|71.950125,-145.806125|77.0975,-130.382875|65.19425,-148.984125|76.71675,-148.73525|74.845875,-149.324875|75.75075,-150.4495|77.11025,-147.9345|77.051375,-147.2225|75.9795,-143.462|76.508625,-143.405625|76.858,-131.19|65.790625,-146.38125|78.21925,-146.840875|76.79875,-146.208|77.576125,-144.444375|76.467,-145.435125|77.4375,-147.930375|70.2795,-150.726|71.19225,-149.8415|72.708,-150.426875|72.38375,-150.216875|71.58625,-149.330375|72.3905,-144.598875|72.313625,-147.98925|71.79425,-152.662625|76.539875,-148.563625|73.411,-148.07075|74.393375,-151.6375|75.5455,-149.932375|75.07425,-150.376|74.82625,-151.11075|75.325625,-154.377|74.25725,-147.851375|69.766125,-145.260625|69.186625,-150.25825|70.325875,-149.95775|70.518625,-147.765125|70.197375,-149.459125|69.987,-149.845875|70.8265,-150.908125|69.068,
-42.580375|1.854125,-8.008|0.0,-72.902125|1.53775,-78.161375|1.243875,-80.834125|1.637125,-81.35075|1.586625,-83.46175|1.719625,-79.5085|1.477375,-146.243625|70.130875,-146.209375|68.97975,-145.00025|68.868875,-143.33475|69.658375,-143.280625|69.387,-147.542625|70.033,-145.577625|70.9075,-141.65075|69.946875,-152.2255|70.147625,-154.341|70.4685,-153.156|68.192,-151.062625|69.288875,-151.4085|68.978,-151.5745|67.440125,-153.759625|70.0175,-154.600875|70.5515,-149.95475|72.15575,-146.48725|72.368625,-153.204625|73.377375,-153.719625|73.003125,-150.6635|72.845125,-151.6905|73.869,-152.849375|74.4715,-152.00425|73.30425,-148.727375|73.51975,-147.197125|72.9405,-148.098625|72.11875,-145.70875|70.561,-146.706375|71.33125,-149.41775|71.86275,-147.47525|72.960125,-147.41675|71.005,-149.60425|70.07425,-149.65425|68.708875,-148.80225|72.211875,-149.14175|70.422,-148.402875|69.447,-150.679125|70.69075,-142.167|69.086875,-147.554125|70.18775,-141.4455|74.2045,-141.99825|75.219,-137.836375|72.258,-140.13275|72.470125,-142.21025|74.648875,-141.38275|72.083875,-140.440375|72.94075,-135.749125|66.77325,-147.88375|68.320625,-144.279875|68.718375,-151.0005|67.262375,-151.991625|68.456,-151.23475|67.298625,-154.69925|69.23025,-153.131375|69.884125,-154.052625|69.597125,
-77.396375|1.223625,-79.457375|1.0955,-13.013|0.0,-80.866375|1.233875,-82.427|1.21725,-83.373375|1.441125,-82.888125|1.2115,-84.766|1.196,-143.902875|69.647875,-143.12875|70.331375,-145.301125|71.504625,-147.270375|71.82025,-142.140375|67.74975,-144.030875|69.922,-146.247875|72.23275,-140.61275|70.602,-148.094375|71.7545,-146.93125|69.977375,-140.733|63.579875,-150.04225|73.40375,-148.1205|71.659375,-150.512375|72.91325,-149.854125|72.662125,-150.49925|73.399125,-149.64975|72.521375,-145.774375|73.451625,-153.32875|72.32175,-152.202625|72.006,-154.685625|72.7375,-154.85425|73.208125,-154.234|72.544625,-151.6875|73.4525,-150.005125|72.034125,-149.49675|72.434,-152.413|74.184375,-148.137|72.0595,-153.171|74.244875,-153.396375|74.915,-148.658375|71.605625,-147.63725|71.4395,-148.9595|70.944625,-149.314875|70.777625,-144.895375|69.58175,-150.925625|70.313,-148.48975|70.79975,-150.4965|70.116625,-145.527875|71.743625,-148.33875|70.231125,-149.904875|73.11,-151.061875|74.021875,-147.74625|71.995625,-149.085625|73.362625,-150.943125|73.746625,-148.211|73.811375,-149.33725|74.6215,-151.250375|72.15375,-147.725125|68.341375,-145.699625|69.905875,-152.24525|69.059,-151.76825|67.630875,-151.73125|68.2705,-153.01275|68.772875,-152.653625|68.3705,-152.915375|68.087,
-73.4035|1.35975,-77.276875|1.655375,-79.37575|1.85575,-8.008|0.0,-65.811375|1.738125,-68.908375|1.743,-70.228|2.041125,-64.249625|1.405,-147.0355|73.271125,-143.3865|71.8485,-143.732875|71.196625,-142.628875|71.300875,-141.728125|70.953125,-143.794375|71.677625,-143.23275|73.07875,-138.883875|70.03575,-149.655875|70.7195,-154.093|71.349625,-149.459125|69.14475,-152.121375|70.616125,-153.546|71.019625,-153.552375|71.334375,-154.148|70.96175,-153.95325|72.49025,-146.09725|73.581,-145.217375|73.439875,-150.888125|73.099125,-151.250625|72.57075,-153.560375|73.358625,-154.104|72.272125,-153.278125|73.352875,-151.348125|73.079875,-149.482625|74.802375,-148.808125|74.21775,-147.150625|73.74175,-150.175|73.951875,-150.46675|74.281,-146.306125|73.251625,-150.063125|73.437375,-151.510625|74.398875,-146.109875|75.2565,-144.039625|73.17125,-145.47325|74.03825,-146.26175|74.794,-142.2025|71.74825,-144.973125|75.1075,-125.068125|60.692,-143.36175|74.657125,-147.762625|74.231125,-149.142|74.179375,-148.862|75.886875,-150.129375|74.826,-148.192625|74.410875,-148.264125|74.770375,-147.147875|75.568875,-153.74|75.576,-142.179|70.69275,-128.810875|62.44725,-146.47375|72.632875,-148.44475|73.300375,-148.878125|73.704,-145.50675|72.110375,-146.168875|72.4955,-143.2565|69.52175,
-71.776|1.77375,-73.55025|1.85025,-73.055875|2.037,-76.87|1.935625,-11.011|0.0,-61.213|1.447875,-62.661|1.952,-64.384375|2.395625,-146.220875|70.896125,-144.470875|70.01525,-141.251125|68.359,-143.84975|69.2835,-143.8215|71.02625,-145.27925|70.507375,-142.72925|69.869625,-141.93475|71.08175,-150.887|68.312625,-153.467|70.285125,-153.697375|69.894125,-152.685|68.484625,-153.5315|68.323125,-151.842875|68.430125,-151.013|66.914,-150.01|68.983,-145.234125|69.797,-142.377625|69.8535,-155.129625|72.788375,-151.244875|71.107125,-154.815|72.97625,-153.966875|73.3695,-154.426375|70.670875,-153.519625|72.35425,-149.44625|71.8525,-150.084125|72.958375,-146.39825|72.50825,-147.174|71.59275,-148.749375|71.124,-148.66825|70.97225,-149.194375|73.214625,-149.47225|73.288625,-148.249|70.662,-146.533625|69.416375,-149.2635|68.82875,-145.722875|68.389875,-148.375875|68.195625,-146.349125|69.9115,-143.59675|70.5875,-147.403|67.783625,-146.5055|71.06725,-147.1485|72.03425,-147.190875|73.0405,-148.43725|71.568625,-147.764875|72.3765,-148.708|73.62775,-146.10475|71.337875,-153.898375|72.843125,-148.3685|69.28475,-141.131|67.13625,-151.095125|67.495,-152.873875|67.0855,-150.11325|68.33675,-153.478625|69.25725,-149.46175|65.534875,-152.178125|68.59075,
-63.431125|1.4645,-67.935|1.83625,-66.760125|2.284625,-68.64775|1.79175,-65.93025|2.177,-12.012|0.0,-53.0825|1.6,-54.615875|2.089125,-143.70725|70.226875,-141.91125|68.66975,-142.46975|70.134,-141.159|68.787625,-146.8455|72.437875,-142.877125|70.28575,-140.95825|68.8295,-138.612625|69.19125,-148.695|67.165125,-150.893375|68.53775,-152.904875|68.451125,-149.555125|67.556875,-152.8815|68.624875,-154.5575|69.30575,-150.246375|69.333375,-148.739875|66.5305,-148.253625|72.160125,-139.644875|70.8025,-151.50925|73.0295,-154.320375|72.853375,-152.03575|71.803625,-150.299125|70.7495,-149.139375|71.299125,-153.361375|73.051,-145.86575|71.669625,-146.45475|72.251,-145.364|70.858875,-147.59125|72.87975,-147.47875|70.5265,-148.255625|70.2265,-149.403875|70.8065,-144.720625|69.85425,-144.483|67.4825,-144.70575|68.712375,-145.604375|67.918,-144.608375|68.467,-143.565|67.341625,-147.385875|69.873125,-144.425125|71.0545,-144.7975|69.652625,-144.37075|70.729125,-149.15675|73.142,-148.897875|73.651625,-147.652125|73.383875,-150.07175|73.4425,-147.10725|73.602625,-144.373375|71.07975,-155.228625|72.661375,-145.981|68.199125,-140.283375|67.413125,-150.417625|68.11675,-148.449375|67.787,-153.475625|69.89325,-150.128|68.73375,-148.344|67.06925,-150.224375|66.8115,
-52.19625|1.208375,-57.0335|1.714375,-53.807125|1.2145,-58.9935|1.565375,-54.374375|1.532625,-52.7155|1.060875,-13.013|0.0,-49.166|1.377,-141.645125|69.11675,-142.326875|70.54025,-143.430125|69.9825,-140.723125|69.0365,-139.939375|68.820625,-140.408125|68.41125,-141.607125|69.81125,-136.24925|68.310875,-150.72275|69.392,-148.3465|68.434625,-151.242875|70.211375,-148.06775|67.718,-150.152875|69.546875,-151.203125|69.3195,-151.409875|69.1985,-148.87125|69.891,-145.5285|71.80875,-141.3075|71.57525,-151.074875|70.17125,-149.98325|71.05325,-149.798|70.72575,-151.43675|71.840875,-148.285125|70.155875,-150.260625|71.959875,-146.315625|71.96375,-145.929125|73.07075,-143.855|70.1745,-144.278875|70.743,-146.601375|72.56025,-144.822875|71.812875,-148.9845|71.28175,-146.711375|72.16675,-145.42625|70.78275,-143.27275|67.445375,-144.096|68.948875,-145.9475|68.809875,-147.586|69.57,-145.376125|70.207125,-141.60225|69.909375,-145.30475|69.699375,-148.148|73.663125,-145.144875|72.056375,-144.59725|71.993875,-142.139875|70.014625,-148.10175|72.42175,-145.860875|72.79325,-143.942|70.431875,-148.625875|71.701625,-140.62975|65.500875,-139.249|66.82175,-148.9185|67.49825,-149.262125|67.98175,-147.658125|67.358125,-147.000125|66.214625,-150.678875|69.130375,-149.4925|67.4715,
-45.016625|1.459,-44.55825|1.281875,-43.00275|1.18775,-51.281|1.386875,-43.05825|1.507875,-45.1955|1.699875,-44.654125|1.50275,-11.011|0.0,-140.01675|71.758625,-138.508625|71.7155,-139.397625|72.68575,-140.89075|72.57275,-143.687375|74.776125,-141.550625|73.17975,-140.37925|73.211125,-129.73775|63.370625,-148.595625|70.352125,-148.538125|69.794125,-150.518375|71.015875,-148.278125|69.59425,-149.435625|69.781375,-149.64875|70.326375,-152.082625|70.856875,-148.406875|69.578125,-140.496|71.588,-142.188125|74.143875,-151.76275|73.737125,-149.842|72.2465,-151.286375|74.098625,-149.549875|72.922875,-150.00525|71.47025,-148.25225|73.17775,-145.3655|71.613125,-146.00425|71.845625,-145.463625|71.59875,-143.43625|70.707375,-147.187125|71.85275,-146.190375|72.364875,-147.03425|72.28475,-143.925|73.202625,-144.165|69.84275,-144.294875|70.979625,-146.007625|70.100125,-143.535375|68.97325,-144.928375|70.993,-145.88|70.504625,-139.960375|70.35275,-143.10375|70.834875,-141.148|72.041625,-145.468625|72.992,-143.468625|71.64575,-145.8275|74.70075,-142.033|71.945,-141.2755|71.97225,-144.24925|73.756875,-148.5235|72.5715,-142.995|67.068625,-138.745|68.674875,-147.095125|68.40625,-148.0455|67.479125,-149.519125|68.816625,-149.675875|70.39875,-145.03225|67.42325,-150.457|69.827,
-156.501625|79.137625,-153.956625|78.642375,-152.565375|78.03725,-154.919375|79.428625,-154.3035|79.75825,-154.329125|79.73425,-153.1585|78.68925,-154.69325|79.407625,-8.008|0.0,-37.76425|1.557375,-35.90725|1.345125,-44.2365|1.943,-50.1105|1.827125,-40.422|1.549875,-48.49625|1.867625,-50.431875|1.453125,-154.684125|72.119625,-151.5515|72.10625,-151.738625|69.9755,-152.7855|71.9525,-147.532875|73.10525,-149.909|71.088625,-148.097625|69.527625,-152.165375|72.41175,-146.355875|77.801875,-146.769125|78.556125,-146.46675|79.226625,-145.542375|78.5375,-144.16875|77.16825,-143.25425|76.671125,-147.186875|78.137875,-140.0975|68.237625,-151.05575|74.83625,-147.517625|74.3495,-147.39275|74.715625,-148.90275|74.9845,-143.16075|74.826625,-147.912375|75.371,-148.77925|75.708625,-146.51475|74.636125,-152.638875|74.3735,-150.02925|72.615375,-149.568625|73.289125,-150.12625|73.0495,-150.342125|72.735375,-151.65375|74.1365,-150.16475|72.78075,-150.1785|73.408,-149.343375|78.66925,-147.195125|76.762,-142.703625|79.003875,-148.106125|79.196625,-149.30375|79.095375,-149.936625|78.8275,-149.34375|78.10475,-148.74975|78.751625,-150.889125|70.973125,-152.14975|73.18375,-150.324875|70.464,-149.85525|72.194625,-149.903125|71.66575,-147.95825|70.73825,-146.716625|69.233375,-148.43075|72.45225,
-156.094625|77.880875,-152.687625|75.21825,-150.983875|75.50025,-156.320625|76.18375,-151.939875|77.141125,-152.741875|77.0545,-155.70225|77.168,-154.019625|77.763875,-55.110125|1.99825,-11.011|0.0,-90.320375|1.519625,-81.846375|1.384,-82.16675|0.8895,-83.96775|1.30375,-88.64275|1.668375,-99.976375|1.87475,-153.39175|68.7955,-153.0545|70.841625,-154.15025|69.09425,-152.95675|68.08225,-146.5|69.69325,-154.93275|70.205375,-151.6665|69.207625,-153.69575|69.803,-149.05575|73.045,-148.983|72.14375,-150.197|71.9275,-147.267625|71.11625,-152.576625|73.735125,-150.553875|72.672375,-148.0215|73.010625,-153.123125|74.02,-150.165625|72.921375,-147.227375|72.442375,-151.11575|74.05275,-150.022875|73.433125,-143.28175|73.046,-144.23975|72.594375,-147.782375|72.423625,-146.9485|73.027625,-151.206125|70.8445,-149.966375|70.506,-152.108125|71.07675,-150.743125|69.967,-151.006875|70.621375,-149.154625|69.083875,-150.239875|72.096,-152.6365|70.63425,-151.007|73.482875,-151.714625|72.87975,-145.418|71.3015,-153.926625|75.610125,-154.74325|75.030125,-154.550625|73.55875,-152.85725|73.52825,-153.7615|72.60925,-151.332875|68.749125,-148.4625|66.896,-152.127625|68.831,-150.758875|69.471375,-149.486375|67.695625,-147.7125|69.555125,-152.3505|70.987125,-148.286875|69.778875,
