-11.0055|0.0,-20.0295625|1.812375,-20.908125|1.7021875,-19.9644375|2.254,-21.2468125|1.6481875,-66.4294375|38.661,-65.3616875|38.88575,-67.4194375|38.800375,-66.9915|38.9585,-66.1349375|38.549875,-63.24075|31.9370625,-63.2929375|31.6285,-63.4200625|31.843875,-62.640375|32.2180625,-63.9074375|32.19075,-61.784125|36.176875,-61.85075|36.32625,-61.8379375|36.357125,-61.9849375|36.37825,-55.5386875|31.163125,-67.5116875|39.6331875,-68.5076875|39.4925,-68.961125|39.3363125,-68.6886875|39.6868125,-69.1614375|39.39,
-22.15875|2.506625,-8.004|0.0,-33.998875|2.3200625,-35.5744375|2.5394375,-34.703625|2.181,-66.610875|38.5080625,-65.3615|38.2773125,-69.100375|38.6820625,-67.9721875|38.613625,-67.837375|38.2848125,-65.16225|32.4488125,-65.330375|32.5113125,-64.9881875|32.3641875,-62.501|32.385875,-64.17425|32.0544375,-67.2216875|37.23525,-66.5648125|37.266875,-66.8356875|37.11575,-66.987625|36.833,-66.896625|37.272875,-52.473625|29.62425,-66.3413125|40.1238125,-66.5356875|39.6591875,-65.944625|39.416625,-65.9701875|39.490625,
-37.1815|2.8025,-36.3775625|2.6648125,-10.005|0.0,-35.85425|2.698375,-36.950875|2.8200625,-67.4271875|38.08075,-65.668875|38.19925,-67.991875|37.776375,-68.5210625|38.2286875,-69.1148125|38.175125,-65.6396875|32.0336875,-65.5248125|31.8481875,-65.5205|31.830125,-62.356|31.689125,-64.706875|31.7128125,-67.9210625|36.9625,-67.486125|36.1560625,-67.6551875|36.1289375,-68.0170625|36.8728125,-67.955|36.899125,-67.5369375|38.796,-69.7921875|39.6484375,-70.13375|39.0125,-69.5778125|38.9210625,-70.020875|39.1755625,
-34.5849375|2.303625,-34.9395625|2.1825,-34.2605625|2.2121875,-8.004|0.0,-34.1185|2.2233125,-64.217875|39.222625,-52.10175|29.6369375,-65.0370625|38.971,-65.3936875|39.1625625,-65.8114375|39.328875,-64.17675|31.5238125,-65.326125|31.9773125,-65.3780625|32.1625625,-61.6920625|31.374875,-63.55925|31.72625,-65.872625|35.6105,-66.8055625|35.561875,-66.435875|35.848125,-66.00975|35.524375,-66.3075|35.7303125,-66.973|38.9815,-68.591125|38.8000625,-69.7991875|39.12625,-69.1200625|38.5224375,-68.775875|38.9048125,
-35.054375|2.952375,-34.2369375|3.017125,-35.307|2.964125,-34.9768125|2.8168125,-9.0045|0.0,-67.0089375|38.233875,-64.92075|38.0004375,-68.030125|37.92025,-67.6449375|38.016125,-68.277875|38.1865,-62.11575|32.4595,-62.566625|32.6560625,-62.9135625|32.63525,-48.73|23.164375,-60.70675|32.0188125,-67.4248125|36.328,-67.497625|36.0400625,-67.77975|36.8461875,-67.016875|36.306,-67.4644375|36.815,-66.2999375|38.6650625,-68.909|39.0203125,-69.2786875|38.5511875,-69.18575|39.1210625,-69.0831875|38.8409375,
-65.132875|30.0799375,-64.7455625|29.9575625,-64.6998125|29.6665625,-63.2809375|29.958125,-64.45875|30.1436875,-8.004|0.0,-28.9665625|3.23175,-18.7928125|2.3,-21.300625|2.739125,-21.06325|2.8964375,-59.8415625|31.2301875,-47.2669375|22.3493125,-61.3693125|31.43125,-60.6739375|31.0231875,-60.83525|31.066,-65.635|35.9915,-65.3770625|35.431375,-66.0421875|35.443625,-65.1228125|35.9038125,-65.7309375|35.5258125,-62.8389375|37.406375,-57.32725|31.7204375,-64.25425|38.1504375,-64.9746875|37.8625,-64.402875|37.9209375,
-62.933625|30.5383125,-63.6069375|30.565375,-63.693125|30.72925,-61.67275|30.6825,-62.960375|30.62375,-25.749125|3.0393125,-10.005|0.0,-32.809625|2.6805,-35.6856875|2.840875,-36.71525|3.06075,-64.034125|31.6129375,-62.873625|31.6425625,-64.9365|31.636125,-64.1163125|31.255875,-63.7275625|31.3275,-64.8161875|37.4838125,-65.45725|37.2568125,-65.185625|37.2311875,-61.8293125|35.439125,-64.8053125|37.1419375,-69.139875|38.6423125,-68.965625|38.5494375,-68.8516875|38.808875,-69.1686875|38.6159375,-69.2123125|38.904,
-66.2450625|29.61825,-67.061875|29.546375,-66.5705625|29.465875,-65.11425|29.4546875,-66.016875|29.7906875,-42.3971875|4.4223125,-42.428875|4.67575,-8.004|0.0,-35.9191875|4.2566875,-38.1475|4.805875,-64.67875|31.284125,-62.3561875|30.787375,-65.4205|31.200125,-65.6039375|31.2279375,-65.7728125|31.319625,-68.4240625|36.2198125,-67.9076875|35.7120625,-68.199625|35.922875,-67.2986875|36.058,-68.4354375|35.6425625,-69.992875|37.905125,-70.4731875|38.19975,-70.325|38.3991875,-71.8035625|38.4954375,-70.809|38.0024375,
-66.46475|29.1469375,-66.49425|29.4189375,-66.2499375|28.8385,-63.5550625|28.799625,-65.7115625|28.921125,-38.73025|3.26925,-39.442125|3.1994375,-33.9530625|3.2488125,-11.0055|0.0,-34.7615|3.2459375,-64.5876875|31.0105,-62.3338125|30.94175,-65.371125|30.6005,-65.765125|31.14475,-65.1783125|30.50925,-67.4378125|34.9446875,-67.94075|35.4335,-68.343875|35.2265,-66.730625|35.2135625,-68.3989375|35.37925,-70.1506875|38.1475625,-70.7261875|37.939375,-70.5074375|37.8405,-71.2349375|38.03325,-70.5054375|37.612125,
-65.67125|29.2635,-66.6994375|29.4084375,-65.4969375|28.8211875,-63.981|29.3335625,-65.7778125|29.147125,-35.8685|3.6756875,-36.2446875|3.53625,-34.2343125|3.573625,-34.3676875|3.732125,-11.0055|0.0,-63.54825|30.786,-62.15325|30.807125,-64.880125|30.5935,-64.80225|30.45275,-65.08775|30.57275,-67.878375|35.7388125,-67.81175|35.4051875,-67.9241875|35.3294375,-66.3308125|35.278,-67.014|35.402875,-69.4781875|37.9149375,-70.566|38.10875,-70.6928125|38.0139375,-70.7120625|37.4968125,-70.858|37.521625,
