-9.009|0.0,-42.01825|0.8535,-43.038125|1.41075,-53.958125|1.16175,-42.194|1.520375,-48.107625|0.993375,-50.6465|1.369375,-47.88|1.082625,-169.054375|76.24775,-172.747875|79.0045,-167.372125|76.201,-167.145875|74.80975,-173.62825|77.2965,-169.114|76.77275,-167.55925|79.968625,-166.02325|76.269875,-169.575625|75.74625,-170.329875|75.441875,-168.744125|74.79375,-169.811625|74.647875,-171.52925|75.935125,-171.678125|74.833125,-165.29025|74.1615,-168.697875|75.461875,-169.34525|76.72275,-170.57825|77.10275,-169.20625|77.33375,-162.52975|76.255,-169.321875|76.6145,-172.0745|77.189875,-171.752875|77.63825,-168.582125|75.396,-163.624375|75.2665,-164.258375|76.93025,-167.812375|76.881,-169.142875|75.614375,-164.399375|74.862375,-166.581625|75.686125,-164.047|76.19225,-166.5815|75.91275,-161.141375|74.857625,-158.885125|75.0675,-167.143375|74.409375,-165.29675|75.45425,-164.3735|75.948875,-164.964375|73.92875,-167.701125|76.21275,-163.405|73.783625,-163.808625|77.0755,-166.803625|79.859125,-169.72175|77.968,-169.249625|79.586,-165.70675|77.6655,-167.699|78.82375,-167.138625|77.375875,-166.545125|78.9425,-163.8705|74.944625,-165.438875|75.321875,-169.358625|76.871125,-159.5245|77.588375,-164.924|75.25425,-167.27175|76.78025,-166.674625|76.99375,-166.92775|76.917,
-41.901375|0.863875,-7.007|0.0,-98.596875|0.89725,-84.262625|1.2065,-84.68125|1.094625,-80.586875|0.861375,-91.34475|1.21825,-93.0335|0.88925,-168.60625|76.531125,-169.21225|76.25025,-171.61375|78.170625,-167.807625|75.633625,-171.095|78.549875,-170.6665|76.75975,-166.918625|76.32325,-168.0215|75.859125,-170.869875|75.582875,-169.137125|73.661,-167.7735|74.314875,-167.7125|74.31725,-168.9395|74.379125,-164.842125|73.84425,-162.75825|73.048125,-166.829375|74.812625,-166.310125|76.352125,-169.720375|76.1665,-167.360375|75.023125,-162.851375|76.928125,-169.2205|75.386875,-168.27325|74.607625,-169.594125|75.638125,-171.28325|76.97975,-161.725125|74.957,-163.953|74.65975,-161.4125|73.306875,-165.88675|73.6105,-164.80975|75.391125,-169.549875|76.03325,-164.44875|76.866125,-165.237625|75.965625,-163.78375|74.06425,-160.97125|77.2485,-165.50175|74.97875,-165.75475|73.76925,-167.24025|74.16075,-164.686375|73.717,-167.261125|73.499,-167.216125|74.72825,-166.593375|77.43275,-168.452|78.465375,-167.524625|78.1555,-171.761375|79.5885,-168.45075|78.68675,-167.9095|76.887875,-169.11575|77.836,-168.41975|78.186,-164.814625|74.1235,-166.52475|76.095875,-168.109125|75.6575,-157.83475|75.53275,-165.213125|75.384625,-167.16625|77.294,-164.959625|75.488,-168.619875|77.66275,
-93.58725|0.526125,-93.582|0.731625,-10.01|0.0,-86.1035|0.797875,-85.020125|0.766125,-83.178875|0.65375,-86.879125|0.8445,-85.963125|0.69,-167.080625|77.788125,-166.43525|77.080625,-163.56275|76.8035,-168.3495|78.623125,-166.8625|76.426375,-168.68875|77.199625,-159.57375|76.24975,-164.842125|77.837125,-162.531875|75.128875,-167.279|75.77325,-165.245625|74.851,-163.1535|74.2365,-166.624|74.611125,-165.17775|75.961375,-160.91675|74.894,-164.28475|76.108,-168.322875|77.283875,-165.474125|75.400875,-165.135125|76.057125,-158.605|75.0505,-167.085375|76.173625,-165.026|77.18475,-166.02975|76.698,-166.979|76.683625,-153.033625|77.625875,-152.02925|77.69325,-151.886875|75.676875,-154.074125|76.8055,-152.6705|76.72725,-146.321|70.372125,-148.081125|75.2555,-152.921375|75.489,-158.465|75.149625,-154.5515|75.35,-162.833125|74.558625,-164.335875|77.1565,-164.638125|75.8795,-164.519|75.395125,-164.271625|74.75225,-167.059125|74.95075,-165.237|78.3695,-168.089|79.333,-167.346|79.389375,-164.95325|77.41975,-165.658125|77.74275,-164.288125|78.025625,-163.88775|77.67275,-165.9415|78.2945,-169.03125|78.32375,-162.628625|75.998375,-165.1895|77.69175,-157.938|77.79825,-166.243875|78.11,-163.225375|77.807,-164.55025|78.319375,-161.546875|76.285,
-77.21125|1.121375,-78.486375|1.073125,-82.129|1.24925,-13.013|0.0,-65.712625|1.273125,-73.6245|1.2525,-74.893375|1.30625,-75.330125|0.9465,-161.017|79.111625,-163.435|80.33625,-164.925125|80.70175,-163.1205|82.117375,-164.4485|80.52425,-164.080625|81.118,-144.9105|67.9135,-162.389625|79.9745,-166.86525|76.393625,-166.932125|76.3045,-167.196625|75.701625,-161.804875|74.650125,-166.796875|77.1005,-166.3195|74.8005,-161.055125|74.971125,-161.92725|74.523625,-166.91825|76.590375,-166.688375|75.342,-165.514875|76.246875,-156.2635|76.37425,-165.863375|75.613875,-167.26775|78.235125,-164.497625|76.2035,-163.968875|74.9555,-162.787625|76.22325,-160.2095|74.806625,-163.680875|78.371625,-160.97975|75.141875,-163.193125|75.714875,-164.127625|77.6765,-160.794625|76.822375,-163.256875|76.16475,-158.219375|75.847375,-156.21025|76.711625,-160.876625|74.78175,-161.2665|74.50325,-164.435375|75.023875,-161.873875|73.361,-164.712375|76.157875,-165.064125|75.67375,-166.954125|80.35375,-166.648625|79.30775,-164.591|78.2725,-166.1445|77.51,-163.444625|77.385,-165.39725|78.552,-166.873|77.989,-159.851875|76.56025,-163.74225|76.61575,-164.447875|77.4955,-164.474125|77.111625,-157.92975|77.40825,-163.863125|78.18125,-163.885|77.93225,-163.1185|77.8025,-162.136875|75.130875,
-62.662125|0.51425,-61.568625|0.949125,-67.663875|0.898625,-70.70875|0.70075,-9.009|0.0,-61.44625|0.83675,-58.021875|0.713875,-57.461|0.829125,-163.217125|76.412,-167.925375|79.46375,-163.834125|76.24825,-164.463|78.13175,-166.279875|78.073875,-164.773625|77.64125,-157.762625|75.801625,-160.842125|76.44925,-163.646375|75.3445,-163.855875|75.709125,-161.480625|74.464375,-163.0125|74.38225,-163.112625|76.49475,-165.578125|77.09,-154.3585|74.22575,-162.390875|75.467375,-163.35|76.93975,-164.325125|76.676,-163.284375|76.878625,-154.782625|76.613625,-163.630625|75.26125,-163.464125|76.238125,-163.96825|77.4485,-166.037125|77.32375,-157.89525|75.627,-159.12975|76.4475,-158.6155|74.8585,-158.78025|74.180625,-159.50025|75.598375,-162.60175|74.61275,-158.85775|75.81975,-159.727625|77.60275,-159.976|77.35725,-152.9035|75.6945,-157.650125|73.331625,-161.600125|75.432375,-163.502|77.574375,-159.75075|76.831625,-159.511875|75.16075,-160.551375|74.286125,-158.434|81.316625,-160.917|80.827875,-157.249625|78.594,-162.293125|82.132625,-161.186375|81.30175,-160.616125|80.86475,-162.176625|82.738625,-158.7795|80.89325,-161.403625|77.528625,-165.345125|79.006625,-163.012125|77.53175,-153.5565|75.659125,-160.087125|76.07075,-160.079875|76.72925,-160.190125|75.1105,-159.95475|76.149375,
-46.923375|0.889,-46.353|1.12925,-49.540125|1.153,-58.709875|1.508,-48.734875|1.02925,-9.009|0.0,-49.39275|1.355,-45.007375|1.265125,-160.342125|77.181,-160.456875|78.693125,-161.134|77.825125,-159.97025|77.781,-162.888125|78.1805,-162.308375|76.84325,-154.30525|77.82175,-157.738375|76.768875,-160.819625|75.156,-160.605625|75.042375,-159.925875|75.215625,-158.439125|74.919375,-159.787375|75.215625,-160.44475|75.872625,-158.269875|76.8155,-158.06225|74.804875,-159.354375|80.001375,-158.443125|79.566125,-156.5535|79.23675,-140.962875|66.26875,-157.291875|79.9965,-156.861875|79.195,-158.404125|80.411875,-157.627625|78.11475,-155.360125|75.872,-154.732875|75.23675,-156.583|77.62675,-156.30975|75.523125,-155.36975|75.618875,-155.403875|74.5175,-153.93825|74.729,-155.29125|76.8165,-153.835625|76.217,-151.005875|76.037375,-158.208625|75.107125,-158.2285|75.349875,-156.273125|75.35025,-161.12725|77.303375,-157.58425|74.709375,-163.081625|77.16175,-161.296875|78.267,-161.467|77.941,-163.6515|81.149375,-165.793|80.68175,-160.893625|79.81075,-160.871625|78.095125,-161.439125|78.384,-162.348875|80.40225,-151.156125|78.598375,-151.086875|76.818,-151.387625|79.044625,-138.276125|67.95025,-151.12425|76.767,-149.833875|77.755125,-151.26875|78.714375,-153.66475|79.531375,
-41.233625|0.9345,-40.7535|1.0615,-45.874375|1.568875,-51.90125|1.345625,-43.13875|1.067375,-51.135625|1.364375,-13.013|0.0,-43.029|1.43925,-161.75925|78.1935,-160.94075|76.6055,-161.5855|77.924125,-162.29775|76.741,-166.13025|78.918125,-164.969875|77.72975,-156.862125|77.1735,-160.899|78.083875,-161.68125|75.474625,-160.07375|75.327125,-161.739875|75.0895,-162.324|74.35925,-159.034125|73.969125,-163.68475|75.549875,-157.029|75.8185,-162.921125|78.075375,-162.5335|76.0465,-165.849125|78.172375,-164.012375|76.29,-152.017625|76.173125,-161.767|76.70675,-162.8895|76.778375,-161.656875|76.9605,-162.399|76.57725,-158.63525|75.5425,-157.619625|76.08225,-157.249|74.7595,-155.808875|74.6605,-158.646625|76.080125,-159.590875|76.855625,-157.197875|77.1615,-157.10525|77.1875,-152.769625|77.46375,-138.544375|66.631875,-157.1415|77.116375,-156.419875|77.388375,-154.485125|76.854,-156.389125|76.429375,-156.0425|77.253,-155.016875|76.761,-159.680875|77.481375,-162.357125|80.020125,-161.077|77.7685,-159.136|77.1115,-164.186125|81.059125,-160.4195|78.820625,-162.382375|78.23525,-162.260625|78.12425,-158.819625|76.14025,-158.1045|75.649375,-162.265375|78.138375,-152.952|75.643625,-158.215625|77.051375,-160.858875|77.61625,-158.043875|76.27375,-157.879875|75.9845,
-37.332875|1.032375,-35.75725|0.90575,-41.1045|0.96475,-45.61475|1.091625,-37.534375|0.94375,-44.697375|0.93025,-43.189375|1.058625,-10.01|0.0,-158.79475|76.30875,-162.46625|78.926125,-160.784375|78.54075,-160.244375|76.92875,-160.5295|76.4165,-161.667375|77.66575,-158.313625|78.813,-159.994625|78.0875,-162.396|78.583,-163.433|79.529,-165.189625|80.43925,-160.635|77.17225,-161.031875|77.78875,-160.59075|78.90975,-157.377875|77.56275,-158.634375|79.69125,-158.728|74.88825,-163.748125|77.83525,-162.3515|77.400625,-156.34025|77.927,-162.3965|78.30075,-162.78625|76.95,-162.8775|78.100625,-159.858375|77.1875,-157.032875|76.959875,-157.01975|76.3375,-153.411875|74.53625,-157.5585|76.0,-158.09875|74.51375,-157.327875|75.483375,-156.82175|76.6765,-152.556125|73.7245,-154.73025|76.09425,-149.431625|74.64525,-154.678|72.6275,-158.39025|75.61375,-159.979125|75.45375,-159.661375|76.80425,-161.40425|75.2895,-158.931375|74.7015,-158.826|77.316125,-163.59675|79.471,-162.455875|79.427375,-159.2705|77.7485,-160.914|78.30425,-163.22575|79.1335,-158.620875|78.536,-160.31975|78.38375,-159.9245|78.43275,-160.066125|76.350125,-160.216875|77.865625,-151.72425|77.855,-158.7665|76.390875,-157.76625|74.901875,-160.8305|76.523375,-157.315375|76.39625,
-162.651|75.38675,-158.86675|71.915125,-165.965|73.85675,-161.500625|75.07425,-162.973125|73.444375,-161.597|72.82025,-163.982875|72.49,-162.695625|72.87075,-11.011|0.0,-57.04975|1.553875,-44.026625|1.2475,-68.2555|2.133875,-48.376625|1.520125,-40.878|1.326,-56.15425|1.565875,-48.903125|1.175375,-166.348125|73.512125,-165.904625|75.70475,-169.812|74.002,-167.432125|74.614125,-167.04075|74.447875,-169.507|74.064875,-169.305125|73.79675,-168.79025|74.97025,-167.161|74.369125,-166.506875|77.308125,-164.499625|75.34525,-161.795|75.6175,-166.146125|74.067125,-160.776375|74.063125,-162.653375|75.661125,-164.708375|76.355875,-162.6185|75.541,-168.44825|75.867875,-164.582625|75.02175,-164.3705|74.755375,-165.9605|74.696875,-157.736125|75.125625,-164.86625|76.069875,-164.878875|76.307625,-162.827125|72.13225,-166.675375|73.944,-166.504125|73.4405,-163.835875|75.66475,-164.240875|74.9445,-164.2795|73.858375,-162.607375|73.39375,-163.238375|74.757125,-167.117125|78.640625,-166.925|79.307,-167.729375|76.662,-164.356|78.64425,-164.003625|76.966375,-166.201375|77.677375,-167.34475|76.22525,-167.589375|77.3935,-163.356125|73.864125,-166.468625|76.475375,-165.116|76.21175,-163.63925|76.582875,-165.656875|76.022375,-164.98675|76.813,-164.877|74.792,-165.822625|73.87575,
-162.21175|74.69575,-163.940875|76.131,-162.91075|73.144875,-153.479|74.069625,-160.06225|75.52775,-158.805125|72.412625,-164.33325|76.247375,-162.172|72.864125,-41.530375|1.922875,-10.01|0.0,-82.40475|1.768375,-91.850625|1.704125,-87.310375|1.58475,-92.148125|1.35425,-94.704|1.5295,-90.09325|1.860375,-163.7605|75.7025,-159.351|73.77425,-169.968625|75.9265,-167.1305|75.413,-168.09175|75.32075,-166.71|75.129,-170.083375|74.375,-169.220875|75.719125,-167.201|75.354875,-162.986|77.490125,-159.9225|76.863375,-163.69475|76.223875,-158.93025|75.2055,-163.39275|77.307625,-161.6015|76.664125,-161.49475|76.6335,-157.472|78.50175,-159.702125|79.725375,-158.2|80.01725,-161.72625|78.763625,-155.431875|77.804375,-155.32175|79.13625,-155.050625|77.0225,-157.02025|78.340125,-163.2455|74.267875,-160.394375|75.046375,-165.006|76.698875,-164.574|74.454375,-162.6325|75.117,-163.2335|77.29825,-161.25525|75.02075,-164.445|76.951875,-168.98525|79.76825,-170.2435|79.7085,-169.1125|79.94625,-156.502|77.816125,-167.35025|79.8485,-164.826|78.865,-169.239125|79.66775,-165.9705|78.61225,-160.90675|75.951625,-164.731875|74.775625,-164.431875|75.59925,-161.442125|76.1065,-166.09|76.706375,-164.679125|76.934875,-166.459375|76.986875,-164.10225|76.712875,
