-12.012|0.0,-27.94075|1.9805,-28.477375|2.015625,-29.535625|2.1095,-31.36475|2.4695,-26.099375|1.745375,-94.34525|47.34725,-96.254875|47.392375,-94.74625|46.213625,-95.678875|46.691625,-93.553875|47.461375,-94.676875|46.59675,-86.698625|38.475,-87.23375|38.229875,-88.798|39.781875,-87.967625|38.85725,-87.994125|38.515,-88.95725|39.079125,-93.179|41.054375,-92.865|41.3215,-93.266125|41.0615,-93.509625|40.739875,-93.856875|41.678,-93.045125|41.338625,-74.7985|36.748375,-90.4365|46.813125,-89.39225|46.864625,-89.774625|46.89075,-90.2005|47.2725,-90.002875|46.9785,-87.22025|44.188125,-88.17075|43.468625,-88.745625|43.50725,-88.0555|44.1405,-89.55975|44.21075,-87.058|43.963625,
-30.832|3.054875,-8.008|0.0,-54.901125|2.613375,-52.20975|2.7785,-52.02225|2.963,-50.494125|3.0175,-95.509375|46.343625,-96.9355|46.12425,-96.294625|46.84925,-95.92|46.845875,-93.4375|47.00225,-95.76575|47.627875,-88.8465|38.903625,-87.9615|38.35475,-87.811875|37.80525,-87.52975|38.229875,-88.601125|37.960375,-87.5455|37.95675,-92.169|40.455,-92.923|41.376125,-92.516625|40.377375,-92.723375|40.8905,-92.594875|40.93575,-94.65525|41.177375,-91.57275|47.057875,-93.2455|45.882375,-92.293375|45.676,-91.442|46.01075,-93.741875|46.08425,-92.703875|45.668375,-83.852875|44.561375,-82.848625|42.665875,-84.763875|44.664,-84.86|44.4925,-85.383875|44.7095,-83.481|44.570875,
-51.7775|2.651375,-50.379625|2.611,-13.013|0.0,-54.414625|2.745625,-54.75725|2.392,-50.507125|2.902125,-95.895|45.92125,-96.389125|46.274625,-94.972125|45.461375,-96.451125|45.890875,-93.55925|45.95275,-95.94275|47.11,-88.443125|38.660875,-89.20325|38.06925,-87.764875|37.293875,-88.603125|38.061125,-88.3735|37.960625,-87.79925|37.598875,-93.652375|40.405125,-92.782375|39.918,-93.08175|39.820625,-93.003|40.655,-93.7905|39.77325,-94.09125|39.699625,-90.03275|44.809625,-92.755375|45.959875,-92.2925|45.369,-93.716|45.618625,-92.454125|44.83525,-92.820375|44.7645,-88.143875|42.845,-91.242125|43.890625,-87.992875|42.38625,-87.132|43.371375,-89.232|43.222,-87.251125|42.549375,
-51.150875|2.783625,-49.290875|2.85225,-51.6865|2.844,-12.012|0.0,-49.3125|2.819,-46.996|3.008875,-93.646125|46.44525,-94.096125|45.493125,-95.6665|47.225125,-95.78375|46.315625,-91.099375|46.19075,-93.388875|45.783875,-87.57225|37.687875,-86.978875|38.115,-86.065|37.43,-85.872125|37.435375,-87.558625|38.046625,-88.245875|38.330625,-81.211875|37.931625,-80.513625|37.261625,-81.93575|37.465375,-80.72625|37.385,-81.774125|37.85225,-76.870875|33.2365,-89.318875|44.783625,-91.53125|45.418375,-90.554625|44.341625,-91.49325|45.862125,-91.225125|44.87425,-92.05725|45.185625,-85.27525|42.407,-88.54075|43.708875,-86.707875|43.406125,-86.327375|42.942875,-87.1055|43.43175,-87.5395|43.63,
-46.401375|2.9125,-45.7045|2.75025,-46.7355|2.746125,-49.29025|2.745875,-13.013|0.0,-42.007|2.73325,-86.954|45.244125,-88.89175|46.034125,-87.73075|46.183,-88.68425|46.621375,-75.622125|37.027875,-87.8165|46.285125,-87.0975|37.923625,-87.444375|37.86025,-85.739|38.06675,-85.002625|37.481875,-87.883875|38.194375,-87.014625|37.284875,-90.505625|38.966,-90.295|38.588125,-92.60725|40.09025,-89.7615|38.238875,-89.8005|39.010125,-92.403875|39.474375,-89.303375|44.78,-91.702125|45.875375,-91.23175|44.830125,-91.722375|45.653625,-92.21025|45.364375,-92.457125|44.880625,-85.62725|42.645,-87.037|42.39775,-86.24175|42.591875,-86.5305|42.600125,-85.4615|41.956875,-85.851|42.447125,
-42.685|2.965625,-42.993625|3.1915,-45.39975|3.18725,-44.340625|3.37675,-43.205|2.895875,-7.007|0.0,-94.831375|47.393625,-94.848375|47.579375,-94.558375|45.9625,-94.869875|46.49675,-91.860375|46.651875,-93.392125|46.209,-84.716|38.82475,-79.64775|35.02175,-83.2115|38.866875,-83.670875|39.284625,-85.169375|39.702125,-83.88475|38.8675,-92.17525|40.459,-90.57925|39.701875,-91.482125|40.06925,-92.42575|40.8925,-91.247875|39.260375,-93.861|40.874625,-87.725375|45.432625,-91.183125|45.671625,-91.926625|46.379875,-91.40025|46.168,-92.3875|45.768375,-92.2005|46.312,-86.40225|43.269625,-88.761625|42.972625,-84.84925|43.220125,-85.515|43.485,-86.383625|42.9995,-86.284625|43.325625,
-100.044625|47.61875,-96.885125|45.93925,-98.4645|46.436375,-99.066875|47.5235,-96.731875|46.143125,-99.10675|46.85,-12.012|0.0,-27.73875|2.147,-31.587625|2.52325,-28.8955|2.262375,-46.46825|3.913625,-39.790875|2.87425,-89.12725|37.758625,-88.68425|38.0065,-88.74475|37.888,-88.972625|38.332875,-87.6125|38.31875,-88.8525|37.94525,-94.760375|41.18575,-94.315875|40.6005,-93.294125|39.393,-93.709625|40.149,-93.759|40.577125,-90.4675|39.666625,-94.04875|45.3795,-94.966625|45.66825,-95.011125|45.78125,-94.5515|46.53025,-95.368625|45.86375,-94.697625|46.368875,-89.08975|43.27675,-89.28625|43.558375,-89.393625|43.223875,-90.3835|44.568,-87.89175|43.46475,-89.171875|42.975375,
-97.297125|45.58125,-99.27425|46.436625,-98.43375|45.768125,-96.521625|45.51675,-94.1025|45.988125,-98.16375|47.116,-30.092375|3.03525,-8.008|0.0,-51.440125|2.862625,-49.67325|2.899625,-58.93675|3.496,-58.58925|3.244375,-89.91125|37.946,-88.709875|37.802375,-89.576625|37.852875,-88.20925|36.885375,-87.45625|37.749125,-90.041|37.476125,-94.224375|40.956875,-93.104375|40.258125,-93.191125|40.120625,-92.497875|40.313125,-91.876625|39.5815,-91.115875|39.978375,-95.40425|46.30275,-93.886|45.473875,-93.62125|45.669625,-94.582625|45.150625,-95.661125|46.3675,-92.643375|45.942375,-89.361|42.849625,-89.15125|42.42125,-90.144|43.22375,-91.33025|43.000125,-89.69475|44.033625,-91.181375|43.6385,
-96.13275|45.0735,-96.555375|45.063875,-98.20125|47.06225,-96.50925|45.67475,-94.034125|46.59425,-96.685625|46.82275,-51.985875|2.553375,-53.60125|2.436375,-10.01|0.0,-49.398875|2.294,-57.456|3.254,-55.95425|2.69025,-90.128625|38.273375,-89.999125|37.88475,-89.122875|37.98825,-88.039375|37.10175,-87.251|37.331625,-90.216375|37.6505,-92.217375|39.87025,-92.639625|40.35725,-91.677|38.883375,-92.30775|39.768625,-93.155125|39.547875,-90.9055|39.50375,-93.603125|45.358,-93.07925|44.93675,-92.71225|44.9945,-94.674125|45.3765,-94.477375|44.9665,-92.8685|44.84975,-90.172875|42.64175,-89.605375|43.41425,-90.023625|42.3385,-89.830875|43.070875,-87.054125|42.807125,-90.23175|43.145625,
-95.514625|46.135,-96.899|46.577,-95.152125|45.411625,-96.4625|46.06275,-91.727875|45.749125,-95.722375|47.21125,-46.190625|3.175125,-44.64725|2.43,-46.617875|2.755375,-7.007|0.0,-50.204|3.1605,-48.24575|3.4945,-87.528625|37.456625,-86.41325|37.156625,-87.96675|38.459375,-86.66775|37.80275,-85.501625|36.911375,-86.659625|37.4675,-91.77625|40.416,-91.532|40.1655,-91.4225|40.780125,-91.62|39.912375,-92.07075|40.496875,-90.547625|39.7705,-90.619625|47.10225,-90.98775|47.47375,-90.6185|46.7525,-89.359375|46.573625,-86.69475|42.440125,-88.352875|46.416125,-89.780125|44.096875,-88.461625|43.423375,-89.783625|42.87125,-88.258|43.47475,-86.96375|43.171125,-89.45025|43.5225,
-93.244875|48.429875,-91.426375|47.25625,-93.028375|48.18125,-94.0295|48.62425,-91.58175|48.97325,-92.220375|48.6315,-40.136875|1.789875,-40.34325|1.74275,-41.540125|1.7675,-42.829|1.919625,-13.013|0.0,-42.82025|1.724375,-85.377125|37.801125,-86.251375|38.259,-86.48575|38.283625,-85.5075|37.7045,-84.43575|37.697625,-86.368|38.02175,-84.930125|40.7245,-84.36575|40.19925,-85.298|40.8265,-84.46725|40.14,-83.347875|39.41475,-83.56825|40.231125,-92.7525|45.914,-92.66075|45.987,-91.725375|45.260125,-92.946|45.901,-93.413625|46.171375,-91.877125|46.795875,-84.056625|45.166875,-85.104375|45.856875,-83.8425|44.58675,-84.480375|44.66675,-79.968125|41.7865,-84.96775|45.752375,
-94.53375|45.403,-95.681375|46.148625,-96.94625|46.549875,-97.531375|46.606625,-92.345125|46.208625,-94.825625|44.914875,-40.817125|2.510125,-40.880125|2.205625,-41.639625|2.851375,-41.907875|2.48775,-45.031|2.157125,-13.013|0.0,-84.080125|38.866125,-84.236875|38.8185,-83.3535|38.331,-84.475625|39.20925,-83.572875|38.74475,-75.84025|32.45725,-89.246625|38.805,-90.002125|39.194125,-91.146875|39.889625,-90.00975|39.413125,-90.892625|39.615375,-87.8255|39.516,-92.625|45.6255,-92.5405|45.174875,-93.993125|45.6185,-92.043125|44.898875,-93.58|45.3385,-92.2905|45.866375,-88.34675|43.175375,-86.9785|42.994125,-90.115625|43.668625,-88.337875|42.501,-85.401375|42.746375,-87.668375|42.651375,
-97.422875|47.242625,-96.395625|47.359875,-97.643375|46.944625,-97.643|47.313,-98.116375|47.689,-95.8275|47.793625,-97.66625|47.8675,-97.503375|47.5215,-97.88875|48.09775,-96.7205|47.093,-94.905125|46.755625,-95.190875|48.09025,-8.008|0.0,-44.440625|3.7185,-44.272|3.368375,-43.52775|4.18575,-48.473375|3.552125,-48.751|3.680875,-94.638|41.231375,-94.071625|41.46425,-95.5535|41.717,-93.22775|41.848375,-94.063375|42.09425,-94.06425|41.068125,-94.532625|46.829125,-94.871|46.146125,-90.838875|46.38125,-95.68375|46.822625,-94.62125|46.988125,-94.565125|46.79925,-90.204|44.495375,-91.1315|44.474125,-91.32975|44.264375,-91.292625|44.37275,-90.663625|44.024375,-91.527|44.336,
-93.931|49.294375,-95.031|49.25425,-95.817|49.58025,-94.618|49.40675,-95.224875|49.16525,-92.68825|49.157625,-94.722125|46.584375,-94.82875|47.011625,-95.009125|47.41425,-94.388125|47.064125,-93.83375|46.54875,-94.3245|48.642875,-42.974125|2.9,-7.007|0.0,-36.249125|3.009,-36.23025|3.00175,-44.406125|2.520625,-45.561125|2.966625,-93.8495|42.024625,-93.449125|41.333,-92.6955|40.891,-90.2225|41.63375,-92.950625|40.623,-93.58575|41.693625,-95.68025|47.382,-94.7585|46.599,-90.699625|47.432625,-94.01625|47.159625,-93.893125|46.574375,-93.66575|46.563625,-88.613125|43.814375,-89.584625|44.125375,-89.613|44.452125,-90.412|44.713875,-91.811375|44.326875,-90.8995|44.79725,
-96.587875|46.620375,-95.826625|46.575375,-96.37175|46.61275,-96.395125|46.867,-96.829|47.5795,-93.140625|46.124875,-94.229875|46.51075,-95.05725|46.619375,-96.415375|47.1085,-95.106375|46.92525,-93.939375|47.423375,-91.733375|46.834,-38.919125|3.261375,-38.325625|2.66725,-7.007|0.0,-36.1405|2.627,-40.967|2.7255,-42.065|3.07025,-93.87525|40.885875,-94.095875|41.237375,-93.675625|40.542,-89.6345|40.71825,-92.874625|39.9215,-93.532875|41.38825,-94.167875|46.12675,-94.5145|46.2755,-90.957125|46.687125,-95.184125|47.166125,-93.18225|46.406625,-94.044|45.802,-90.455375|43.97925,-88.730125|44.204625,-89.22075|43.988125,-90.805375|43.3405,-91.195|44.305875,-90.935|44.347625,
-95.7825|46.933,-95.568375|47.72125,-97.297125|47.522,-97.962625|48.6545,-95.878125|47.066,-92.658125|47.66475,-94.681625|47.597,-95.163875|47.15425,-94.4445|46.962,-93.883375|47.05275,-95.176|47.92875,-91.4735|47.2335,-35.930125|2.502,-33.455375|2.08975,-34.97125|2.5615,-10.01|0.0,-37.699375|2.489,-38.259125|2.1935,-92.84075|40.75075,-92.81625|41.169,-93.61725|41.27875,-88.547|40.7745,-92.479625|40.66325,-92.866375|41.67325,-91.904|48.244,-91.04775|48.01125,-90.212|48.24175,-91.59025|48.416,-92.700875|48.3435,-90.880625|48.0895,-88.478|44.80275,-89.55675|45.0145,-91.19025|44.57025,-89.956125|44.47675,-89.870375|44.24425,-88.110125|44.07625,
-96.7455|47.779125,-95.085125|47.80175,-97.25525|48.19275,-97.559875|48.726625,-97.063375|47.956875,-96.30175|47.8045,-95.801875|47.165875,-96.080875|47.182875,-96.648625|48.0285,-97.107375|48.142125,-94.05775|48.361375,-94.39725|47.542125,-24.738875|1.8205,-22.126125|1.69775,-23.645375|1.684875,-24.23575|1.645875,-9.009|0.0,-30.115375|2.335875,-93.0245|42.08775,-93.293625|41.98525,-93.361625|41.99625,-92.383625|42.086375,-92.79825|41.191625,-93.060625|41.629,-94.5455|48.588375,-92.88625|46.7065,-91.335625|46.789875,-93.462625|46.572875,-94.60875|47.385125,-92.5205|46.895375,-83.140625|44.359625,-82.623375|43.84125,-82.30825|43.566375,-82.16225|43.579875,-75.7865|37.765625,-83.677375|44.036625,
-96.916125|47.563125,-95.604125|47.6645,-97.572625|47.93775,-96.34525|48.093125,-96.529125|48.743375,-93.855125|47.892875,-91.6935|48.91225,-92.37325|48.7345,-93.129625|49.444,-92.742|49.2015,-91.5675|49.037375,-77.758125|38.835,-37.10275|1.33375,-40.604|1.402125,-39.833625|1.322625,-41.9275|1.55425,-25.85875|1.556,-13.013|0.0,-90.12975|42.977375,-90.908625|43.098625,-90.437125|42.799,-74.35075|32.200375,-89.459125|42.237375,-90.505875|42.795,-94.462625|46.91125,-94.486875|46.591875,-91.652375|47.72225,-94.650625|46.992875,-95.41875|47.382375,-94.085625|47.120625,-87.75375|45.491125,-87.450625|44.71375,-88.445|44.817875,-91.394375|46.328875,-87.760625|44.146,-87.005875|44.546,
